N,Database,Accession,Type
178,NCBI,SRR8559299,RUN
179,NCBI,SRR8559483,RUN
180,NCBI,SRR8559340,RUN
181,NCBI,SRR8559197,RUN
182,NCBI,SRR8559477,RUN
183,NCBI,SRR8559520,RUN
184,NCBI,SRR8559627,RUN
185,NCBI,SRR8559524,RUN
186,NCBI,SRR8559215,RUN
187,NCBI,SRR8559364,RUN
188,NCBI,SRR8559521,RUN
189,NCBI,SRR8559298,RUN
190,NCBI,SRR8559578,RUN
191,NCBI,SRR8559177,RUN
192,NCBI,SRR8559381,RUN
193,NCBI,SRR8559389,RUN
194,NCBI,SRR8559643,RUN
195,NCBI,SRR8559387,RUN
196,NCBI,SRR8559182,RUN
197,NCBI,SRR8559262,RUN
198,NCBI,SRR8559416,RUN
199,NCBI,SRR8559263,RUN
200,NCBI,SRR8559403,RUN
201,NCBI,SRR8559170,RUN
202,NCBI,SRR8559519,RUN
203,NCBI,SRR8559466,RUN
204,NCBI,SRR8559449,RUN
205,NCBI,SRR8559464,RUN
206,NCBI,SRR8559404,RUN
207,NCBI,SRR8559219,RUN
208,NCBI,SRR8559596,RUN
209,NCBI,SRR8559355,RUN
210,NCBI,SRR8559338,RUN
211,NCBI,SRR8559185,RUN
212,NCBI,SRR8559320,RUN
213,NCBI,SRR8559450,RUN
214,NCBI,SRR8559465,RUN
215,NCBI,SRR8559471,RUN
216,NCBI,SRR8559228,RUN
217,NCBI,SRR8559188,RUN
218,NCBI,SRR8559226,RUN
219,NCBI,SRR8559328,RUN
220,NCBI,SRR8559211,RUN
221,NCBI,SRR8559556,RUN
222,NCBI,SRR8559535,RUN
223,NCBI,SRR8559644,RUN
224,NCBI,SRR8559554,RUN
225,NCBI,SRR8559239,RUN
226,NCBI,SRR8559495,RUN
227,NCBI,SRR8559663,RUN
228,NCBI,SRR8559574,RUN
229,NCBI,SRR8559221,RUN
230,NCBI,SRR8559224,RUN
231,NCBI,SRR8559199,RUN
232,NCBI,SRR8559308,RUN
233,NCBI,SRR8559210,RUN
234,NCBI,SRR8559316,RUN
235,NCBI,SRR8559621,RUN
236,NCBI,SRR8559432,RUN
237,NCBI,SRR8559614,RUN
238,NCBI,SRR8559191,RUN
239,NCBI,SRR8559252,RUN
240,NCBI,SRR8559322,RUN
241,NCBI,SRR8559398,RUN
242,NCBI,SRR8559214,RUN
243,NCBI,SRR8559307,RUN
244,NCBI,SRR8559393,RUN
245,NCBI,SRR8559332,RUN
246,NCBI,SRR8559580,RUN
247,NCBI,SRR8559331,RUN
248,NCBI,SRR8559371,RUN
249,NCBI,SRR8559431,RUN
250,NCBI,SRR8559288,RUN
251,NCBI,SRR8559660,RUN
252,NCBI,SRR8559388,RUN
253,NCBI,SRR8559218,RUN
254,NCBI,SRR8559620,RUN
255,NCBI,SRR8559548,RUN
256,NCBI,SRR8559402,RUN
257,NCBI,SRR8559517,RUN
258,NCBI,SRR8559514,RUN
259,NCBI,SRR8559209,RUN
260,NCBI,SRR8559278,RUN
261,NCBI,SRR8559652,RUN
262,NCBI,SRR8559448,RUN
263,NCBI,SRR8559311,RUN
264,NCBI,SRR8559631,RUN
265,NCBI,SRR8559258,RUN
266,NCBI,SRR8559533,RUN
267,NCBI,SRR8559497,RUN
268,NCBI,SRR8559406,RUN
269,NCBI,SRR8559593,RUN
270,NCBI,SRR8559366,RUN
271,NCBI,SRR8559334,RUN
272,NCBI,SRR8559478,RUN
273,NCBI,SRR8559254,RUN
274,NCBI,SRR8559639,RUN
275,NCBI,SRR8559270,RUN
276,NCBI,SRR8559490,RUN
277,NCBI,SRR8559636,RUN
278,NCBI,SRR8559472,RUN
279,NCBI,SRR8559498,RUN
280,NCBI,SRR8559330,RUN
281,NCBI,SRR8559375,RUN
282,NCBI,SRR8559234,RUN
283,NCBI,SRR8559609,RUN
284,NCBI,SRR8559397,RUN
285,NCBI,SRR8559354,RUN
286,NCBI,SRR8559589,RUN
287,NCBI,SRR8559433,RUN
288,NCBI,SRR8559430,RUN
289,NCBI,SRR8559344,RUN
290,NCBI,SRR8559492,RUN
291,NCBI,SRR8559573,RUN
292,NCBI,SRR8559363,RUN
293,NCBI,SRR8559233,RUN
294,NCBI,SRR8559575,RUN
295,NCBI,SRR8559649,RUN
296,NCBI,SRR8559244,RUN
297,NCBI,SRR8559585,RUN
298,NCBI,SRR8559496,RUN
299,NCBI,SRR8559204,RUN
300,NCBI,SRR8559243,RUN
301,NCBI,SRR8559570,RUN
302,NCBI,SRR8559630,RUN
303,NCBI,SRR8559629,RUN
304,NCBI,SRR8559537,RUN
305,NCBI,SRR8559349,RUN
306,NCBI,SRR8559576,RUN
307,NCBI,SRR8559628,RUN
308,NCBI,SRR8559250,RUN
309,NCBI,SRR8559494,RUN
310,NCBI,SRR8559540,RUN
311,NCBI,SRR8559626,RUN
312,NCBI,SRR8559437,RUN
313,NCBI,SRR8559202,RUN
314,NCBI,SRR8559583,RUN
315,NCBI,SRR8559541,RUN
316,NCBI,SRR8559531,RUN
317,NCBI,SRR8559571,RUN
318,NCBI,SRR8559565,RUN
319,NCBI,SRR8559279,RUN
320,NCBI,SRR8559510,RUN
321,NCBI,SRR8559256,RUN
322,NCBI,SRR8559611,RUN
323,NCBI,SRR8559488,RUN
324,NCBI,SRR8559454,RUN
325,NCBI,SRR8559610,RUN
326,NCBI,SRR8559553,RUN
327,NCBI,SRR8559251,RUN
328,NCBI,SRR8559415,RUN
329,NCBI,SRR8559642,RUN
330,NCBI,SRR8559588,RUN
331,NCBI,SRR8559362,RUN
332,NCBI,SRR8559266,RUN
333,NCBI,SRR8559205,RUN
334,NCBI,SRR8559508,RUN
335,NCBI,SRR8559622,RUN
336,NCBI,SRR8559374,RUN
337,NCBI,SRR8559260,RUN
338,NCBI,SRR8559419,RUN
339,NCBI,SRR8559326,RUN
340,NCBI,SRR8559602,RUN
341,NCBI,SRR8559421,RUN
342,NCBI,SRR8559321,RUN
343,NCBI,SRR8559268,RUN
344,NCBI,SRR8559296,RUN
345,NCBI,SRR8559538,RUN
346,NCBI,SRR8559201,RUN
347,NCBI,SRR8559512,RUN
348,NCBI,SRR8559242,RUN
349,NCBI,SRR8559269,RUN
350,NCBI,SRR8559420,RUN
351,NCBI,SRR8559309,RUN
352,NCBI,SRR8559493,RUN
353,NCBI,SRR8559265,RUN
354,NCBI,SRR8559469,RUN
355,NCBI,SRR8559640,RUN
356,NCBI,SRR8559427,RUN
357,NCBI,SRR8559183,RUN
358,NCBI,SRR8559463,RUN
359,NCBI,SRR8559604,RUN
360,NCBI,SRR8559657,RUN
361,NCBI,SRR8559487,RUN
362,NCBI,SRR8559603,RUN
363,NCBI,SRR8559273,RUN
364,NCBI,SRR8559283,RUN
365,NCBI,SRR8559443,RUN
366,NCBI,SRR8559668,RUN
367,NCBI,SRR8559594,RUN
368,NCBI,SRR8559304,RUN
369,NCBI,SRR8559582,RUN
370,NCBI,SRR8559378,RUN
371,NCBI,SRR8559608,RUN
372,NCBI,SRR8559429,RUN
373,NCBI,SRR8559598,RUN
374,NCBI,SRR8559499,RUN
375,NCBI,SRR8559617,RUN
376,NCBI,SRR8559248,RUN
377,NCBI,SRR8559245,RUN
378,NCBI,SRR8559272,RUN
379,NCBI,SRR8559171,RUN
380,NCBI,SRR8559597,RUN
381,NCBI,SRR8559623,RUN
382,NCBI,SRR8559189,RUN
383,NCBI,SRR8559567,RUN
384,NCBI,SRR8559289,RUN
385,NCBI,SRR8559595,RUN
386,NCBI,SRR8559505,RUN
387,NCBI,SRR8559634,RUN
388,NCBI,SRR8559651,RUN
389,NCBI,SRR8559410,RUN
390,NCBI,SRR8559484,RUN
391,NCBI,SRR8559482,RUN
392,NCBI,SRR8559235,RUN
393,NCBI,SRR8559400,RUN
394,NCBI,SRR8559370,RUN
395,NCBI,SRR8559542,RUN
396,NCBI,SRR8559222,RUN
397,NCBI,SRR8559208,RUN
398,NCBI,SRR8559529,RUN
399,NCBI,SRR8559405,RUN
400,NCBI,SRR8559479,RUN
401,NCBI,SRR8559599,RUN
402,NCBI,SRR8559240,RUN
403,NCBI,SRR8559385,RUN
404,NCBI,SRR8559271,RUN
405,NCBI,SRR8559511,RUN
406,NCBI,SRR8559441,RUN
407,NCBI,SRR8559264,RUN
408,NCBI,SRR8559350,RUN
409,NCBI,SRR8559656,RUN
410,NCBI,SRR8559559,RUN
411,NCBI,SRR8559455,RUN
412,NCBI,SRR8559207,RUN
413,NCBI,SRR8559606,RUN
414,NCBI,SRR8559650,RUN
415,NCBI,SRR8559500,RUN
416,NCBI,SRR8559284,RUN
417,NCBI,SRR8559654,RUN
418,NCBI,SRR8559616,RUN
419,NCBI,SRR8559618,RUN
420,NCBI,SRR8559659,RUN
421,NCBI,SRR8559380,RUN
422,NCBI,SRR8559612,RUN
423,NCBI,SRR8559180,RUN
424,NCBI,SRR8559178,RUN
425,NCBI,SRR8559313,RUN
426,NCBI,SRR8559179,RUN
427,NCBI,SRR8559300,RUN
428,NCBI,SRR8559457,RUN
429,NCBI,SRR8559648,RUN
430,NCBI,SRR8559440,RUN
431,NCBI,SRR8559368,RUN
432,NCBI,SRR8559451,RUN
433,NCBI,SRR8559460,RUN
434,NCBI,SRR8559286,RUN
435,NCBI,SRR8559372,RUN
436,NCBI,SRR8559186,RUN
437,NCBI,SRR8559292,RUN
438,NCBI,SRR8559395,RUN
439,NCBI,SRR8559474,RUN
440,NCBI,SRR8559295,RUN
441,NCBI,SRR8559638,RUN
442,NCBI,SRR8559526,RUN
443,NCBI,SRR8559544,RUN
444,NCBI,SRR8559259,RUN
445,NCBI,SRR8559281,RUN
446,NCBI,SRR8559605,RUN
447,NCBI,SRR8559661,RUN
448,NCBI,SRR8559394,RUN
449,NCBI,SRR8559392,RUN
450,NCBI,SRR8559549,RUN
451,NCBI,SRR8559467,RUN
452,NCBI,SRR8559229,RUN
453,NCBI,SRR8559231,RUN
454,NCBI,SRR8559257,RUN
455,NCBI,SRR8559409,RUN
456,NCBI,SRR8559303,RUN
457,NCBI,SRR8559468,RUN
458,NCBI,SRR8559306,RUN
459,NCBI,SRR8559446,RUN
460,NCBI,SRR8559351,RUN
461,NCBI,SRR8559666,RUN
462,NCBI,SRR8559225,RUN
463,NCBI,SRR8559285,RUN
464,NCBI,SRR8559425,RUN
465,NCBI,SRR8559174,RUN
466,NCBI,SRR8559564,RUN
467,NCBI,SRR8559261,RUN
468,NCBI,SRR8559516,RUN
469,NCBI,SRR8559241,RUN
470,NCBI,SRR8559302,RUN
471,NCBI,SRR8559525,RUN
472,NCBI,SRR8559637,RUN
473,NCBI,SRR8559361,RUN
474,NCBI,SRR8559504,RUN
475,NCBI,SRR8559470,RUN
476,NCBI,SRR8559253,RUN
477,NCBI,SRR8559407,RUN
478,NCBI,SRR8559333,RUN
479,NCBI,SRR8559607,RUN
480,NCBI,SRR8559220,RUN
481,NCBI,SRR8559411,RUN
482,NCBI,SRR8559445,RUN
483,NCBI,SRR8559282,RUN
484,NCBI,SRR8559353,RUN
485,NCBI,SRR8559664,RUN
486,NCBI,SRR8559475,RUN
487,NCBI,SRR8559176,RUN
488,NCBI,SRR8559342,RUN
489,NCBI,SRR8559624,RUN
490,NCBI,SRR8559312,RUN
491,NCBI,SRR8559341,RUN
492,NCBI,SRR8559413,RUN
493,NCBI,SRR8559290,RUN
494,NCBI,SRR8559314,RUN
495,NCBI,SRR8559546,RUN
496,NCBI,SRR8559518,RUN
497,NCBI,SRR8559632,RUN
498,NCBI,SRR8559532,RUN
499,NCBI,SRR8559456,RUN
500,NCBI,SRR8559813,RUN
501,NCBI,SRR8560022,RUN
502,NCBI,SRR8560054,RUN
503,NCBI,SRR8559855,RUN
504,NCBI,SRR8559904,RUN
505,NCBI,SRR8559841,RUN
506,NCBI,SRR8559832,RUN
507,NCBI,SRR8559750,RUN
508,NCBI,SRR8559800,RUN
509,NCBI,SRR8559787,RUN
510,NCBI,SRR8559943,RUN
511,NCBI,SRR8559868,RUN
512,NCBI,SRR8559765,RUN
513,NCBI,SRR8560057,RUN
514,NCBI,SRR8559919,RUN
515,NCBI,SRR8559677,RUN
516,NCBI,SRR8559669,RUN
517,NCBI,SRR8559679,RUN
518,NCBI,SRR8559924,RUN
519,NCBI,SRR8559783,RUN
520,NCBI,SRR8559676,RUN
521,NCBI,SRR8559722,RUN
522,NCBI,SRR8559727,RUN
523,NCBI,SRR8559872,RUN
524,NCBI,SRR8559846,RUN
525,NCBI,SRR8559693,RUN
526,NCBI,SRR8559805,RUN
527,NCBI,SRR8559900,RUN
528,NCBI,SRR8559941,RUN
529,NCBI,SRR8559916,RUN
530,NCBI,SRR8559967,RUN
531,NCBI,SRR8559915,RUN
532,NCBI,SRR8559871,RUN
533,NCBI,SRR8559836,RUN
534,NCBI,SRR8559736,RUN
535,NCBI,SRR8560059,RUN
536,NCBI,SRR8559877,RUN
537,NCBI,SRR8559960,RUN
538,NCBI,SRR8559704,RUN
539,NCBI,SRR8559890,RUN
540,NCBI,SRR8559874,RUN
541,NCBI,SRR8559866,RUN
542,NCBI,SRR8559953,RUN
543,NCBI,SRR8559744,RUN
544,NCBI,SRR8559710,RUN
545,NCBI,SRR8559958,RUN
546,NCBI,SRR8559713,RUN
547,NCBI,SRR8560048,RUN
548,NCBI,SRR8559728,RUN
549,NCBI,SRR8560042,RUN
550,NCBI,SRR8559774,RUN
551,NCBI,SRR8559966,RUN
552,NCBI,SRR8559926,RUN
553,NCBI,SRR8559778,RUN
554,NCBI,SRR8559746,RUN
555,NCBI,SRR8559707,RUN
556,NCBI,SRR8559763,RUN
557,NCBI,SRR8559927,RUN
558,NCBI,SRR8559893,RUN
559,NCBI,SRR8559821,RUN
560,NCBI,SRR8560049,RUN
561,NCBI,SRR8560056,RUN
562,NCBI,SRR8559944,RUN
563,NCBI,SRR8559711,RUN
564,NCBI,SRR8560027,RUN
565,NCBI,SRR8559831,RUN
566,NCBI,SRR8559929,RUN
567,NCBI,SRR8559724,RUN
568,NCBI,SRR8559869,RUN
569,NCBI,SRR8560038,RUN
570,NCBI,SRR8559752,RUN
571,NCBI,SRR8559963,RUN
572,NCBI,SRR8559723,RUN
573,NCBI,SRR8560028,RUN
574,NCBI,SRR8560036,RUN
575,NCBI,SRR8559701,RUN
576,NCBI,SRR8559909,RUN
577,NCBI,SRR8559928,RUN
578,NCBI,SRR8559948,RUN
579,NCBI,SRR8560015,RUN
580,NCBI,SRR8559845,RUN
581,NCBI,SRR8559857,RUN
582,NCBI,SRR8559838,RUN
583,NCBI,SRR8559931,RUN
584,NCBI,SRR8559834,RUN
585,NCBI,SRR8559721,RUN
586,NCBI,SRR8559768,RUN
587,NCBI,SRR8559782,RUN
588,NCBI,SRR8559942,RUN
589,NCBI,SRR8559827,RUN
590,NCBI,SRR8559749,RUN
591,NCBI,SRR8559884,RUN
592,NCBI,SRR8560014,RUN
593,NCBI,SRR8559852,RUN
594,NCBI,SRR8559719,RUN
595,NCBI,SRR8559786,RUN
596,NCBI,SRR8559748,RUN
597,NCBI,SRR8559853,RUN
598,NCBI,SRR8559761,RUN
599,NCBI,SRR8559780,RUN
600,NCBI,SRR8559729,RUN
601,NCBI,SRR8559708,RUN
602,NCBI,SRR8559720,RUN
603,NCBI,SRR8559867,RUN
604,NCBI,SRR8560061,RUN
605,NCBI,SRR8559850,RUN
606,NCBI,SRR8559863,RUN
607,NCBI,SRR8559769,RUN
608,NCBI,SRR8560039,RUN
609,NCBI,SRR8559751,RUN
610,NCBI,SRR8559937,RUN
611,NCBI,SRR8559705,RUN
612,NCBI,SRR8560045,RUN
613,NCBI,SRR8559922,RUN
614,NCBI,SRR8559775,RUN
615,NCBI,SRR8559828,RUN
616,NCBI,SRR8559899,RUN
617,NCBI,SRR8560031,RUN
618,NCBI,SRR8559864,RUN
619,NCBI,SRR8559873,RUN
620,NCBI,SRR8559691,RUN
621,NCBI,SRR8559684,RUN
622,NCBI,SRR8559703,RUN
623,NCBI,SRR8559936,RUN
624,NCBI,SRR8559785,RUN
625,NCBI,SRR8559881,RUN
626,NCBI,SRR8560051,RUN
627,NCBI,SRR8559706,RUN
628,NCBI,SRR8559686,RUN
629,NCBI,SRR8559784,RUN
630,NCBI,SRR8559694,RUN
631,NCBI,SRR8559940,RUN
632,NCBI,SRR8560023,RUN
633,NCBI,SRR8559755,RUN
634,NCBI,SRR8559725,RUN
635,NCBI,SRR8559858,RUN
636,NCBI,SRR8559766,RUN
637,NCBI,SRR8559747,RUN
638,NCBI,SRR8559753,RUN
639,NCBI,SRR8559683,RUN
640,NCBI,SRR8559939,RUN
641,NCBI,SRR8560043,RUN
642,NCBI,SRR8559709,RUN
643,NCBI,SRR8559731,RUN
644,NCBI,SRR8560030,RUN
645,NCBI,SRR8559675,RUN
646,NCBI,SRR8560053,RUN
647,NCBI,SRR8559760,RUN
648,NCBI,SRR8559862,RUN
649,NCBI,SRR8559678,RUN
650,NCBI,SRR8559699,RUN
651,NCBI,SRR8559914,RUN
652,NCBI,SRR8559817,RUN
653,NCBI,SRR8559789,RUN
654,NCBI,SRR8559799,RUN
655,NCBI,SRR8559716,RUN
656,NCBI,SRR8559823,RUN
657,NCBI,SRR8559702,RUN
658,NCBI,SRR8559906,RUN
659,NCBI,SRR8559698,RUN
660,NCBI,SRR8559688,RUN
661,NCBI,SRR8559935,RUN
662,NCBI,SRR8559700,RUN
663,NCBI,SRR8559737,RUN
664,NCBI,SRR8559917,RUN
665,NCBI,SRR8559741,RUN
666,NCBI,SRR8559947,RUN
667,NCBI,SRR8559815,RUN
668,NCBI,SRR8560021,RUN
669,NCBI,SRR8559951,RUN
670,NCBI,SRR8559732,RUN
671,NCBI,SRR8559730,RUN
672,NCBI,SRR8560012,RUN
673,NCBI,SRR8559894,RUN
674,NCBI,SRR8559819,RUN
675,NCBI,SRR8559745,RUN
676,NCBI,SRR8559739,RUN
677,NCBI,SRR8559888,RUN
678,NCBI,SRR8559714,RUN
679,NCBI,SRR8559682,RUN
680,NCBI,SRR8559843,RUN
681,NCBI,SRR8559672,RUN
682,NCBI,SRR8560058,RUN
683,NCBI,SRR8559946,RUN
684,NCBI,SRR8559792,RUN
685,NCBI,SRR8559687,RUN
686,NCBI,SRR8559875,RUN
687,NCBI,SRR8559830,RUN
688,NCBI,SRR8559934,RUN
689,NCBI,SRR8559795,RUN
690,NCBI,SRR8559674,RUN
691,NCBI,SRR8559965,RUN
692,NCBI,SRR8559880,RUN
693,NCBI,SRR8559903,RUN
