N,Database,Accession,Type
1,ENA,ERR108459,RUN
2,ENA,ERR108460,RUN
3,ENA,ERR108461,RUN
4,ENA,ERR108462,RUN
5,ENA,ERR108463,RUN
6,ENA,ERR108514,RUN
7,ENA,ERR067614,RUN
8,ENA,ERR067615,RUN
9,ENA,ERR067616,RUN
10,ENA,ERR158611,RUN
11,ENA,ERR067600,RUN
12,ENA,ERR133798,RUN
13,ENA,ERR108515,RUN
14,ENA,ERR117449,RUN
15,ENA,ERR067617,RUN
16,ENA,ERR067618,RUN
17,ENA,ERR133799,RUN
18,ENA,ERR067619,RUN
19,ENA,ERR067620,RUN
20,ENA,ERR067621,RUN
21,ENA,ERR067622,RUN
22,ENA,ERR133800,RUN
23,ENA,ERR108498,RUN
24,ENA,ERR108499,RUN
25,ENA,ERR108500,RUN
26,ENA,ERR108501,RUN
27,ENA,ERR108502,RUN
28,ENA,ERR117469,RUN
29,ENA,ERR067608,RUN
30,ENA,ERR067601,RUN
31,ENA,ERR133801,RUN
32,ENA,ERR133802,RUN
33,ENA,ERR158612,RUN
34,ENA,ERR067602,RUN
35,ENA,ERR133803,RUN
36,ENA,ERR133804,RUN
37,ENA,ERR133805,RUN
38,ENA,ERR133806,RUN
39,ENA,ERR133807,RUN
40,ENA,ERR133808,RUN
41,ENA,ERR133809,RUN
42,ENA,ERR133810,RUN
43,ENA,ERR133811,RUN
44,ENA,ERR133812,RUN
45,ENA,ERR133813,RUN
46,ENA,ERR158613,RUN
47,ENA,ERR133814,RUN
48,ENA,ERR133815,RUN
49,ENA,ERR067767,RUN
50,ENA,ERR067718,RUN
51,ENA,ERR067719,RUN
52,ENA,ERR067576,RUN
53,ENA,ERR067577,RUN
54,ENA,ERR133817,RUN
55,ENA,ERR067578,RUN
56,ENA,ERR067579,RUN
57,ENA,ERR067580,RUN
58,ENA,ERR158614,RUN
59,ENA,ERR067581,RUN
60,ENA,ERR067582,RUN
61,ENA,ERR067720,RUN
62,ENA,ERR067721,RUN
63,ENA,ERR067722,RUN
64,ENA,ERR133818,RUN
65,ENA,ERR133819,RUN
66,ENA,ERR067583,RUN
67,ENA,ERR067584,RUN
68,ENA,ERR067585,RUN
69,ENA,ERR067607,RUN
70,ENA,ERR067605,RUN
71,ENA,ERR133820,RUN
72,ENA,ERR067586,RUN
73,ENA,ERR133822,RUN
74,ENA,ERR133823,RUN
75,ENA,ERR158615,RUN
76,ENA,ERR133824,RUN
77,ENA,ERR133826,RUN
78,ENA,ERR133827,RUN
