N,Database,Accession,Type
178,NCBI,SRR2973754,RUN
179,NCBI,SRR2973835,RUN
180,NCBI,SRR2973738,RUN
181,NCBI,SRR2973832,RUN
182,NCBI,SRR2973833,RUN
183,NCBI,SRR2939562,RUN
184,NCBI,SRR3203827,RUN
185,NCBI,SRR3056911,RUN
186,NCBI,SRR3056913,RUN
187,NCBI,SRR3056909,RUN
188,NCBI,SRR3056912,RUN
189,NCBI,SRR3056927,RUN
190,NCBI,SRR3056928,RUN
191,NCBI,SRR3056929,RUN
192,NCBI,SRR3056917,RUN
193,NCBI,SRR3056930,RUN
194,NCBI,SRR3670105,RUN
195,NCBI,SRR3056931,RUN
196,NCBI,SRR3056932,RUN
197,NCBI,SRR3056906,RUN
198,NCBI,SRR3056908,RUN
199,NCBI,SRR3056910,RUN
200,NCBI,SRR3056914,RUN
201,NCBI,SRR2989564,RUN
202,NCBI,SRR2550696,RUN
203,NCBI,SRR2989566,RUN
204,NCBI,SRR2989558,RUN
205,NCBI,SRR2989562,RUN
206,NCBI,SRR2989559,RUN
207,NCBI,SRR2989567,RUN
208,NCBI,SRR2989565,RUN
209,NCBI,SRR2989568,RUN
210,NCBI,SRR2989560,RUN
211,NCBI,SRR2989561,RUN
212,NCBI,SRR2989557,RUN
213,NCBI,SRR2989563,RUN
214,NCBI,SRR2637879,RUN
215,NCBI,SRR2637903,RUN
216,NCBI,SRR2637856,RUN
217,NCBI,SRR2648757,RUN
218,NCBI,SRR2648749,RUN
219,NCBI,SRR2648750,RUN
220,NCBI,SRR2648751,RUN
221,NCBI,SRR2648740,RUN
222,NCBI,SRR2648752,RUN
223,NCBI,SRR2649002,RUN
224,NCBI,SRR2648891,RUN
225,NCBI,SRR2648755,RUN
226,NCBI,SRR2648998,RUN
227,NCBI,SRR2648753,RUN
228,NCBI,SRR2648912,RUN
229,NCBI,SRR2421548,RUN
230,NCBI,SRR2648754,RUN
231,NCBI,SRR2638070,RUN
232,NCBI,SRR2638015,RUN
233,NCBI,SRR2989188,RUN
234,NCBI,SRR2989190,RUN
235,NCBI,SRR2989168,RUN
236,NCBI,SRR2989192,RUN
237,NCBI,SRR2989193,RUN
238,NCBI,SRR2638017,RUN
239,NCBI,SRR2989169,RUN
240,NCBI,SRR2638014,RUN
241,NCBI,SRR2989194,RUN
242,NCBI,SRR2638018,RUN
243,NCBI,SRR2989197,RUN
244,NCBI,SRR2638019,RUN
245,NCBI,SRR2989195,RUN
246,NCBI,SRR2989196,RUN
247,NCBI,SRR2989189,RUN
248,NCBI,SRR2989191,RUN
249,NCBI,SRR2989201,RUN
250,NCBI,SRR2989203,RUN
251,NCBI,SRR2989202,RUN
252,NCBI,SRR2989206,RUN
253,NCBI,SRR2989211,RUN
254,NCBI,SRR2989204,RUN
255,NCBI,SRR2989207,RUN
256,NCBI,SRR2989205,RUN
257,NCBI,SRR2989208,RUN
258,NCBI,SRR2989209,RUN
259,NCBI,SRR2989200,RUN
260,NCBI,SRR2989210,RUN
261,NCBI,SRR3000028,RUN
262,NCBI,SRR3000027,RUN
263,NCBI,SRR3000019,RUN
264,NCBI,SRR3000029,RUN
265,NCBI,SRR3000023,RUN
266,NCBI,SRR3000031,RUN
267,NCBI,SRR3000030,RUN
268,NCBI,SRR3062671,RUN
269,NCBI,SRR3062669,RUN
270,NCBI,SRR3062672,RUN
271,NCBI,SRR3062670,RUN
272,NCBI,SRR3062668,RUN
273,NCBI,SRR3062667,RUN
274,NCBI,SRR3062673,RUN
275,NCBI,SRR3031873,RUN
276,NCBI,SRR3031829,RUN
277,NCBI,SRR3031869,RUN
