N,Database,Accession,Type
1,ENA,ERR3826069,RUN
2,ENA,ERR3826070,RUN
3,ENA,ERR3826071,RUN
4,ENA,ERR3826072,RUN
5,ENA,ERR3826073,RUN
6,ENA,ERR3826074,RUN
7,ENA,ERR3826075,RUN
8,ENA,ERR3826076,RUN
9,ENA,ERR3826077,RUN
10,ENA,ERR3826078,RUN
11,ENA,ERR3826079,RUN
12,ENA,ERR3826080,RUN
13,ENA,ERR3826081,RUN
14,ENA,ERR3826082,RUN
15,ENA,ERR3826083,RUN
16,ENA,ERR3826084,RUN
17,ENA,ERR3826085,RUN
18,ENA,ERR3826086,RUN
19,ENA,ERR3826087,RUN
20,ENA,ERR3826088,RUN
21,ENA,ERR3826089,RUN
22,ENA,ERR3826090,RUN
23,ENA,ERR3826091,RUN
24,ENA,ERR3826092,RUN
25,ENA,ERR3826094,RUN
26,ENA,ERR3826095,RUN
27,ENA,ERR3826096,RUN
28,ENA,ERR3826097,RUN
29,ENA,ERR3826098,RUN
30,ENA,ERR3826099,RUN
31,ENA,ERR3826100,RUN
32,ENA,ERR3826101,RUN
33,ENA,ERR3826102,RUN
34,ENA,ERR3826103,RUN
35,ENA,ERR3826104,RUN
36,ENA,ERR3826105,RUN
37,ENA,ERR3826106,RUN
38,ENA,ERR3826107,RUN
39,ENA,ERR3826108,RUN
40,ENA,ERR3826109,RUN
41,ENA,ERR3826110,RUN
42,ENA,ERR3826111,RUN
43,ENA,ERR3826112,RUN
44,ENA,ERR3826113,RUN
45,ENA,ERR3826114,RUN
46,ENA,ERR3826115,RUN
47,ENA,ERR3826116,RUN
48,ENA,ERR3826117,RUN
49,ENA,ERR3826118,RUN
50,ENA,ERR3826119,RUN
51,ENA,ERR3826120,RUN
52,ENA,ERR3826121,RUN
53,ENA,ERR3826122,RUN
54,ENA,ERR3826123,RUN
55,ENA,ERR3826124,RUN
56,ENA,ERR3826125,RUN
57,ENA,ERR3826126,RUN
58,ENA,ERR3826127,RUN
59,ENA,ERR3826128,RUN
60,ENA,ERR3826129,RUN
61,ENA,ERR3826130,RUN
62,ENA,ERR3826131,RUN
63,ENA,ERR3826132,RUN
64,ENA,ERR3826134,RUN
65,ENA,ERR3826135,RUN
66,ENA,ERR3826136,RUN
67,ENA,ERR3826137,RUN
68,ENA,ERR3826138,RUN
69,ENA,ERR3826139,RUN
70,ENA,ERR3826140,RUN
71,ENA,ERR3826141,RUN
72,ENA,ERR3826142,RUN
73,ENA,ERR3826143,RUN
74,ENA,ERR3826144,RUN
75,ENA,ERR3826145,RUN
76,ENA,ERR3826146,RUN
77,ENA,ERR3826147,RUN
78,ENA,ERR3826148,RUN
79,ENA,ERR3826149,RUN
80,ENA,ERR3826150,RUN
81,ENA,ERR3826151,RUN
82,ENA,ERR3826152,RUN
83,ENA,ERR3826153,RUN
84,ENA,ERR3826154,RUN
85,ENA,ERR3826155,RUN
86,ENA,ERR3826156,RUN
87,ENA,ERR3826157,RUN
88,ENA,ERR3826158,RUN
89,ENA,ERR3826159,RUN
90,ENA,ERR3826160,RUN
91,ENA,ERR3826161,RUN
92,ENA,ERR3826162,RUN
93,ENA,ERR3826163,RUN
94,ENA,ERR3826164,RUN
95,ENA,ERR3826165,RUN
96,ENA,ERR3826166,RUN
97,ENA,ERR3826167,RUN
98,ENA,ERR3826168,RUN
99,ENA,ERR3826169,RUN
100,ENA,ERR3826170,RUN
101,ENA,ERR3826171,RUN
102,ENA,ERR3826172,RUN
103,ENA,ERR3826173,RUN
104,ENA,ERR3826174,RUN
105,ENA,ERR3826175,RUN
106,ENA,ERR3826176,RUN
107,ENA,ERR3826177,RUN
108,ENA,ERR3826178,RUN
109,ENA,ERR3826179,RUN
110,ENA,ERR3826180,RUN
111,ENA,ERR3826181,RUN
112,ENA,ERR3826182,RUN
113,ENA,ERR3826183,RUN
114,ENA,ERR3826184,RUN
115,ENA,ERR3826185,RUN
116,ENA,ERR3826186,RUN
117,ENA,ERR3826187,RUN
118,ENA,ERR3826188,RUN
119,ENA,ERR3826189,RUN
120,ENA,ERR3826190,RUN
121,ENA,ERR3826191,RUN
122,ENA,ERR3826192,RUN
123,ENA,ERR3826193,RUN
124,ENA,ERR3826194,RUN
125,ENA,ERR3826195,RUN
126,ENA,ERR3826196,RUN
127,ENA,ERR3826197,RUN
128,ENA,ERR3826198,RUN
129,ENA,ERR3826199,RUN
130,ENA,ERR3826200,RUN
131,ENA,ERR3826201,RUN
132,ENA,ERR3826202,RUN
133,ENA,ERR3826203,RUN
134,ENA,ERR3826204,RUN
135,ENA,ERR3826205,RUN
136,ENA,ERR3826206,RUN
137,ENA,ERR3826207,RUN
138,ENA,ERR3826208,RUN
139,ENA,ERR3826209,RUN
140,ENA,ERR3826210,RUN
141,ENA,ERR3826211,RUN
142,ENA,ERR3826212,RUN
143,ENA,ERR3826213,RUN
144,ENA,ERR3826214,RUN
145,ENA,ERR3826215,RUN
146,ENA,ERR3826216,RUN
147,ENA,ERR3826217,RUN
148,ENA,ERR3826218,RUN
149,ENA,ERR3826219,RUN
150,ENA,ERR3826220,RUN
151,ENA,ERR3826221,RUN
152,ENA,ERR3826222,RUN
153,ENA,ERR3826223,RUN
154,ENA,ERR3826224,RUN
155,ENA,ERR3826225,RUN
156,ENA,ERR3826226,RUN
157,ENA,ERR3826227,RUN
158,ENA,ERR3826228,RUN
159,ENA,ERR3826229,RUN
160,ENA,ERR3826230,RUN
161,ENA,ERR3826231,RUN
162,ENA,ERR3826232,RUN
163,ENA,ERR3826233,RUN
164,ENA,ERR3826234,RUN
165,ENA,ERR3826235,RUN
166,ENA,ERR3826236,RUN
167,ENA,ERR3826237,RUN
168,ENA,ERR3826238,RUN
169,ENA,ERR3826239,RUN
170,ENA,ERR3826240,RUN
171,ENA,ERR3826241,RUN
172,ENA,ERR3826243,RUN
173,ENA,ERR3826244,RUN
174,ENA,ERR3826245,RUN
175,ENA,ERR3826246,RUN
176,ENA,ERR3826247,RUN
177,ENA,ERR3826248,RUN
178,ENA,ERR3826249,RUN
179,ENA,ERR3826250,RUN
180,ENA,ERR3826251,RUN
181,ENA,ERR3826252,RUN
182,ENA,ERR3826254,RUN
183,ENA,ERR3826255,RUN
184,ENA,ERR3826256,RUN
185,ENA,ERR3826257,RUN
186,ENA,ERR3826258,RUN
187,ENA,ERR3826259,RUN
188,ENA,ERR3826260,RUN
189,ENA,ERR3826261,RUN
190,ENA,ERR3826262,RUN
191,ENA,ERR3826263,RUN
192,ENA,ERR3826264,RUN
193,ENA,ERR3826265,RUN
194,ENA,ERR3826266,RUN
195,ENA,ERR3826267,RUN
196,ENA,ERR3826268,RUN
197,ENA,ERR3826270,RUN
198,ENA,ERR3826271,RUN
199,ENA,ERR3826272,RUN
200,ENA,ERR3826273,RUN
201,ENA,ERR3826274,RUN
202,ENA,ERR3826275,RUN
203,ENA,ERR3826276,RUN
204,ENA,ERR3826277,RUN
205,ENA,ERR3826278,RUN
206,ENA,ERR3826279,RUN
207,ENA,ERR3826280,RUN
208,ENA,ERR3826281,RUN
209,ENA,ERR3826282,RUN
210,ENA,ERR3826283,RUN
211,ENA,ERR3826284,RUN
212,ENA,ERR3826285,RUN
213,ENA,ERR3826286,RUN
214,ENA,ERR3826287,RUN
215,ENA,ERR3826288,RUN
216,ENA,ERR3826289,RUN
217,ENA,ERR3826290,RUN
218,ENA,ERR3826291,RUN
219,ENA,ERR3826292,RUN
220,ENA,ERR3826293,RUN
221,ENA,ERR3826295,RUN
222,ENA,ERR3826296,RUN
223,ENA,ERR3826297,RUN
224,ENA,ERR3826298,RUN
225,ENA,ERR3826299,RUN
226,ENA,ERR3826300,RUN
227,ENA,ERR3826301,RUN
228,ENA,ERR3826302,RUN
229,ENA,ERR3826303,RUN
230,ENA,ERR3826304,RUN
231,ENA,ERR3826305,RUN
232,ENA,ERR3826306,RUN
233,ENA,ERR3826307,RUN
234,ENA,ERR3826308,RUN
235,ENA,ERR3826309,RUN
236,ENA,ERR3826310,RUN
237,ENA,ERR3826311,RUN
238,ENA,ERR3826313,RUN
239,ENA,ERR3826314,RUN
240,ENA,ERR3826315,RUN
241,ENA,ERR3826316,RUN
242,ENA,ERR3826317,RUN
243,ENA,ERR3826318,RUN
244,ENA,ERR3826319,RUN
245,ENA,ERR3826320,RUN
246,ENA,ERR3826321,RUN
247,ENA,ERR3826322,RUN
248,ENA,ERR3826323,RUN
249,ENA,ERR3826324,RUN
250,ENA,ERR3826325,RUN
251,ENA,ERR3826326,RUN
252,ENA,ERR3826327,RUN
253,ENA,ERR3826328,RUN
254,ENA,ERR3826329,RUN
255,ENA,ERR3826330,RUN
256,ENA,ERR3826331,RUN
257,ENA,ERR3826332,RUN
258,ENA,ERR3826333,RUN
259,ENA,ERR3826334,RUN
260,ENA,ERR3826335,RUN
261,ENA,ERR3826336,RUN
262,ENA,ERR3826337,RUN
263,ENA,ERR3826338,RUN
264,ENA,ERR3826339,RUN
265,ENA,ERR3826340,RUN
266,ENA,ERR3826341,RUN
267,ENA,ERR3826342,RUN
268,ENA,ERR3826343,RUN
269,ENA,ERR3826344,RUN
270,ENA,ERR3826345,RUN
271,ENA,ERR3826346,RUN
272,ENA,ERR3826347,RUN
273,ENA,ERR3826348,RUN
274,ENA,ERR3826349,RUN
275,ENA,ERR3826350,RUN
276,ENA,ERR3826351,RUN
277,ENA,ERR3826352,RUN
278,ENA,ERR3826353,RUN
279,ENA,ERR3826354,RUN
280,ENA,ERR3826355,RUN
281,ENA,ERR3826356,RUN
282,ENA,ERR3826357,RUN
283,ENA,ERR3826358,RUN
284,ENA,ERR3826359,RUN
285,ENA,ERR3826360,RUN
286,ENA,ERR3826361,RUN
287,ENA,ERR3826362,RUN
288,ENA,ERR3826363,RUN
289,ENA,ERR3826364,RUN
290,ENA,ERR3826365,RUN
291,ENA,ERR3826366,RUN
292,ENA,ERR3826367,RUN
293,ENA,ERR3826368,RUN
294,ENA,ERR3826369,RUN
295,ENA,ERR3826370,RUN
296,ENA,ERR3826371,RUN
297,ENA,ERR3826372,RUN
298,ENA,ERR3826373,RUN
299,ENA,ERR3826374,RUN
300,ENA,ERR3826375,RUN
301,ENA,ERR3826376,RUN
302,ENA,ERR3826377,RUN
303,ENA,ERR3826378,RUN
304,ENA,ERR3826379,RUN
305,ENA,ERR3826380,RUN
306,ENA,ERR3826381,RUN
307,ENA,ERR3826382,RUN
308,ENA,ERR3826383,RUN
309,ENA,ERR3826384,RUN
310,ENA,ERR3826385,RUN
311,ENA,ERR3826386,RUN
312,ENA,ERR3826387,RUN
313,ENA,ERR3826388,RUN
314,ENA,ERR3826389,RUN
315,ENA,ERR3826390,RUN
316,ENA,ERR3826391,RUN
317,ENA,ERR3826392,RUN
318,ENA,ERR3826393,RUN
319,ENA,ERR3826394,RUN
320,ENA,ERR3826395,RUN
321,ENA,ERR3826396,RUN
322,ENA,ERR3826397,RUN
323,ENA,ERR3826398,RUN
324,ENA,ERR3826399,RUN
325,ENA,ERR3826400,RUN
326,ENA,ERR3826401,RUN
327,ENA,ERR3826402,RUN
328,ENA,ERR3826403,RUN
329,ENA,ERR3826404,RUN
330,ENA,ERR3826405,RUN
331,ENA,ERR3826406,RUN
332,ENA,ERR3826407,RUN
333,ENA,ERR3826408,RUN
334,ENA,ERR3826409,RUN
335,ENA,ERR3826410,RUN
336,ENA,ERR3826411,RUN
337,ENA,ERR3826412,RUN
338,ENA,ERR3826413,RUN
339,ENA,ERR3826414,RUN
340,ENA,ERR3826415,RUN
341,ENA,ERR3826416,RUN
342,ENA,ERR3826417,RUN
343,ENA,ERR3826418,RUN
344,ENA,ERR3826419,RUN
345,ENA,ERR3826420,RUN
346,ENA,ERR3826421,RUN
347,ENA,ERR3826422,RUN
348,ENA,ERR3826423,RUN
349,ENA,ERR3826424,RUN
350,ENA,ERR3826425,RUN
351,ENA,ERR3826426,RUN
352,ENA,ERR3826427,RUN
353,ENA,ERR3826429,RUN
354,ENA,ERR3826430,RUN
355,ENA,ERR3826431,RUN
356,ENA,ERR3826432,RUN
357,ENA,ERR3826433,RUN
358,ENA,ERR3826434,RUN
359,ENA,ERR3826435,RUN
360,ENA,ERR3826436,RUN
361,ENA,ERR3826437,RUN
362,ENA,ERR3826438,RUN
363,ENA,ERR3826439,RUN
364,ENA,ERR3826440,RUN
365,ENA,ERR3826441,RUN
366,ENA,ERR3826442,RUN
367,ENA,ERR3826443,RUN
368,ENA,ERR3826444,RUN
369,ENA,ERR3826445,RUN
370,ENA,ERR3826446,RUN
371,ENA,ERR3826447,RUN
372,ENA,ERR3826448,RUN
373,ENA,ERR3826449,RUN
374,ENA,ERR3826450,RUN
375,ENA,ERR3826451,RUN
376,ENA,ERR3826452,RUN
377,ENA,ERR3826453,RUN
378,ENA,ERR3826454,RUN
379,ENA,ERR3826455,RUN
380,ENA,ERR3826456,RUN
381,ENA,ERR3826457,RUN
382,ENA,ERR3826458,RUN
383,ENA,ERR3826459,RUN
384,ENA,ERR3826460,RUN
385,ENA,ERR3826461,RUN
386,ENA,ERR3826462,RUN
387,ENA,ERR3826463,RUN
388,ENA,ERR3826464,RUN
389,ENA,ERR3826465,RUN
390,ENA,ERR3826466,RUN
391,ENA,ERR3826467,RUN
392,ENA,ERR3826468,RUN
393,ENA,ERR3826469,RUN
394,ENA,ERR3826470,RUN
395,ENA,ERR3826471,RUN
396,ENA,ERR3826472,RUN
397,ENA,ERR3826473,RUN
398,ENA,ERR3826474,RUN
399,ENA,ERR3826475,RUN
400,ENA,ERR3826476,RUN
401,ENA,ERR3826477,RUN
402,ENA,ERR3826478,RUN
403,ENA,ERR3826479,RUN
404,ENA,ERR3826480,RUN
405,ENA,ERR3826481,RUN
406,ENA,ERR3826482,RUN
407,ENA,ERR3826483,RUN
408,ENA,ERR3826484,RUN
409,ENA,ERR3826485,RUN
410,ENA,ERR3826486,RUN
411,ENA,ERR3826487,RUN
412,ENA,ERR3826488,RUN
413,ENA,ERR3826489,RUN
414,ENA,ERR3826490,RUN
415,ENA,ERR3826491,RUN
416,ENA,ERR3826492,RUN
417,ENA,ERR3826493,RUN
418,ENA,ERR3826494,RUN
419,ENA,ERR3826495,RUN
420,ENA,ERR3826496,RUN
421,ENA,ERR3826497,RUN
422,ENA,ERR3826498,RUN
423,ENA,ERR3826499,RUN
424,ENA,ERR3826500,RUN
425,ENA,ERR3826501,RUN
426,ENA,ERR3826502,RUN
427,ENA,ERR3826503,RUN
428,ENA,ERR3826504,RUN
429,ENA,ERR3826505,RUN
430,ENA,ERR3826506,RUN
431,ENA,ERR3826507,RUN
432,ENA,ERR3826508,RUN
433,ENA,ERR3826509,RUN
434,ENA,ERR3826510,RUN
435,ENA,ERR3826511,RUN
436,ENA,ERR3826512,RUN
437,ENA,ERR3826513,RUN
438,ENA,ERR3826514,RUN
439,ENA,ERR3826515,RUN
440,ENA,ERR3826516,RUN
441,ENA,ERR3826517,RUN
442,ENA,ERR3826518,RUN
443,ENA,ERR3826519,RUN
444,ENA,ERR3826520,RUN
445,ENA,ERR3826521,RUN
446,ENA,ERR3826522,RUN
447,ENA,ERR3826523,RUN
448,ENA,ERR3826524,RUN
449,ENA,ERR3826525,RUN
450,ENA,ERR3826526,RUN
451,ENA,ERR3826527,RUN
452,ENA,ERR3826528,RUN
453,ENA,ERR3826529,RUN
454,ENA,ERR3826530,RUN
455,ENA,ERR3826531,RUN
456,ENA,ERR3826532,RUN
457,ENA,ERR3826533,RUN
458,ENA,ERR3826534,RUN
459,ENA,ERR3826535,RUN
460,ENA,ERR3826536,RUN
461,ENA,ERR3826537,RUN
462,ENA,ERR3826538,RUN
463,ENA,ERR3826539,RUN
464,ENA,ERR3826540,RUN
465,ENA,ERR3826541,RUN
466,ENA,ERR3826542,RUN
467,ENA,ERR3826543,RUN
468,ENA,ERR3826544,RUN
469,ENA,ERR3826545,RUN
470,ENA,ERR3826546,RUN
471,ENA,ERR3826547,RUN
472,ENA,ERR3826548,RUN
473,ENA,ERR3826549,RUN
474,ENA,ERR3826550,RUN
475,ENA,ERR3826551,RUN
476,ENA,ERR3826552,RUN
477,ENA,ERR3826553,RUN
478,ENA,ERR3826554,RUN
479,ENA,ERR3826555,RUN
480,ENA,ERR3826556,RUN
481,ENA,ERR3826557,RUN
482,ENA,ERR3826558,RUN
483,ENA,ERR3826559,RUN
484,ENA,ERR3826560,RUN
485,ENA,ERR3826561,RUN
486,ENA,ERR3826562,RUN
487,ENA,ERR3826563,RUN
488,ENA,ERR3826564,RUN
489,ENA,ERR3826565,RUN
490,ENA,ERR3826566,RUN
491,ENA,ERR3826567,RUN
492,ENA,ERR3826568,RUN
493,ENA,ERR3826569,RUN
494,ENA,ERR3826570,RUN
495,ENA,ERR3826571,RUN
496,ENA,ERR3826572,RUN
