N,Database,Accession,Type
1,ENA,ERR1873429,RUN
2,ENA,ERR1873436,RUN
3,ENA,ERR1873438,RUN
4,ENA,ERR1873439,RUN
5,ENA,ERR1873440,RUN
6,ENA,ERR1873441,RUN
7,ENA,ERR1873442,RUN
8,ENA,ERR1873443,RUN
9,ENA,ERR1873444,RUN
10,ENA,ERR1873447,RUN
11,ENA,ERR1873448,RUN
12,ENA,ERR1873449,RUN
13,ENA,ERR1873450,RUN
14,ENA,ERR1873451,RUN
15,ENA,ERR1873452,RUN
16,ENA,ERR1873453,RUN
17,ENA,ERR1873454,RUN
18,ENA,ERR1873455,RUN
19,ENA,ERR1873456,RUN
20,ENA,ERR1873457,RUN
21,ENA,ERR1873458,RUN
22,ENA,ERR1873460,RUN
23,ENA,ERR1873462,RUN
24,ENA,ERR1873464,RUN
25,ENA,ERR1873465,RUN
26,ENA,ERR1873466,RUN
27,ENA,ERR1873467,RUN
28,ENA,ERR1873468,RUN
29,ENA,ERR1873469,RUN
30,ENA,ERR1873470,RUN
31,ENA,ERR1873471,RUN
32,ENA,ERR1873472,RUN
33,ENA,ERR1873473,RUN
34,ENA,ERR1873474,RUN
35,ENA,ERR1873475,RUN
36,ENA,ERR1873477,RUN
37,ENA,ERR1873478,RUN
38,ENA,ERR1873479,RUN
39,ENA,ERR1873481,RUN
40,ENA,ERR1873483,RUN
41,ENA,ERR1873485,RUN
42,ENA,ERR1873486,RUN
43,ENA,ERR1873487,RUN
44,ENA,ERR1873488,RUN
45,ENA,ERR1873489,RUN
46,ENA,ERR1873490,RUN
47,ENA,ERR1873491,RUN
48,ENA,ERR1873493,RUN
49,ENA,ERR1873494,RUN
50,ENA,ERR1873495,RUN
51,ENA,ERR1873496,RUN
52,ENA,ERR1873497,RUN
53,ENA,ERR1873498,RUN
54,ENA,ERR1873499,RUN
55,ENA,ERR1873500,RUN
56,ENA,ERR1873501,RUN
57,ENA,ERR1873502,RUN
58,ENA,ERR1873503,RUN
59,ENA,ERR1873504,RUN
60,ENA,ERR1873505,RUN
61,ENA,ERR1873506,RUN
62,ENA,ERR1873507,RUN
63,ENA,ERR1873508,RUN
64,ENA,ERR1873509,RUN
65,ENA,ERR1873510,RUN
66,ENA,ERR1873512,RUN
67,ENA,ERR1873514,RUN
68,ENA,ERR1873515,RUN
69,ENA,ERR1873516,RUN
70,ENA,ERR1873517,RUN
71,ENA,ERR1873518,RUN
72,ENA,ERR1873519,RUN
73,ENA,ERR1873520,RUN
74,ENA,ERR1873521,RUN
75,ENA,ERR1873522,RUN
76,ENA,ERR1873523,RUN
77,ENA,ERR1873524,RUN
78,ENA,ERR1873525,RUN
79,ENA,ERR1873526,RUN
80,ENA,ERR1873527,RUN
81,ENA,ERR1873528,RUN
82,ENA,ERR1873529,RUN
83,ENA,ERR1873530,RUN
84,ENA,ERR1873531,RUN
85,ENA,ERR1873532,RUN
86,ENA,ERR1873533,RUN
87,ENA,ERR1873534,RUN
88,ENA,ERR1873535,RUN
89,ENA,ERR1873536,RUN
90,ENA,ERR1873537,RUN
91,ENA,ERR1873538,RUN
92,ENA,ERR1873539,RUN
93,ENA,ERR1873540,RUN
94,ENA,ERR1873541,RUN
95,ENA,ERR1873542,RUN
96,ENA,ERR1873543,RUN
97,ENA,ERR1873544,RUN
98,ENA,ERR1873545,RUN
99,ENA,ERR1873546,RUN
100,ENA,ERR1873547,RUN
101,ENA,ERR1873548,RUN
102,ENA,ERR1873550,RUN
103,ENA,ERR1873551,RUN
104,ENA,ERR1873552,RUN
105,ENA,ERR1873553,RUN
106,ENA,ERR1873554,RUN
107,ENA,ERR1873556,RUN
108,ENA,ERR1873558,RUN
109,ENA,ERR1873559,RUN
110,ENA,ERR1873562,RUN
111,ENA,ERR1873564,RUN
112,ENA,ERR1873565,RUN
113,ENA,ERR1768638,RUN
114,ENA,ERR2229093,RUN
115,ENA,ERR2229094,RUN
116,ENA,ERR2229096,RUN
117,ENA,ERR2229097,RUN
118,ENA,ERR2229105,RUN
119,ENA,ERR2229106,RUN
120,ENA,ERR067577,RUN
121,ENA,ERR067578,RUN
122,ENA,ERR067579,RUN
123,ENA,ERR067580,RUN
124,ENA,ERR067581,RUN
125,ENA,ERR067582,RUN
126,ENA,ERR067584,RUN
127,ENA,ERR067585,RUN
128,ENA,ERR067586,RUN
129,ENA,ERR067587,RUN
130,ENA,ERR067588,RUN
131,ENA,ERR067589,RUN
132,ENA,ERR067591,RUN
133,ENA,ERR067592,RUN
134,ENA,ERR067593,RUN
135,ENA,ERR067594,RUN
136,ENA,ERR067595,RUN
137,ENA,ERR067596,RUN
138,ENA,ERR067597,RUN
139,ENA,ERR067598,RUN
140,ENA,ERR067599,RUN
141,ENA,ERR067600,RUN
142,ENA,ERR067601,RUN
143,ENA,ERR067602,RUN
144,ENA,ERR067603,RUN
145,ENA,ERR067605,RUN
146,ENA,ERR067606,RUN
147,ENA,ERR067607,RUN
148,ENA,ERR067608,RUN
149,ENA,ERR067609,RUN
150,ENA,ERR067610,RUN
151,ENA,ERR067611,RUN
152,ENA,ERR067612,RUN
153,ENA,ERR067613,RUN
154,ENA,ERR067614,RUN
155,ENA,ERR067615,RUN
156,ENA,ERR067616,RUN
157,ENA,ERR067617,RUN
158,ENA,ERR067618,RUN
159,ENA,ERR067621,RUN
160,ENA,ERR067622,RUN
161,ENA,ERR067623,RUN
162,ENA,ERR067624,RUN
163,ENA,ERR067625,RUN
164,ENA,ERR067627,RUN
165,ENA,ERR067629,RUN
166,ENA,ERR067630,RUN
167,ENA,ERR067631,RUN
168,ENA,ERR067632,RUN
169,ENA,ERR067635,RUN
170,ENA,ERR067636,RUN
171,ENA,ERR067637,RUN
172,ENA,ERR067638,RUN
173,ENA,ERR067639,RUN
174,ENA,ERR067640,RUN
175,ENA,ERR067641,RUN
176,ENA,ERR067643,RUN
177,ENA,ERR067644,RUN
178,ENA,ERR067647,RUN
179,ENA,ERR067648,RUN
180,ENA,ERR067649,RUN
181,ENA,ERR067650,RUN
182,ENA,ERR067651,RUN
183,ENA,ERR067652,RUN
184,ENA,ERR067653,RUN
185,ENA,ERR067654,RUN
186,ENA,ERR067655,RUN
187,ENA,ERR067656,RUN
188,ENA,ERR067657,RUN
189,ENA,ERR067658,RUN
190,ENA,ERR067659,RUN
191,ENA,ERR067661,RUN
192,ENA,ERR067662,RUN
193,ENA,ERR067663,RUN
194,ENA,ERR067665,RUN
195,ENA,ERR067666,RUN
196,ENA,ERR067667,RUN
197,ENA,ERR067668,RUN
198,ENA,ERR067670,RUN
199,ENA,ERR067671,RUN
200,ENA,ERR067672,RUN
201,ENA,ERR067673,RUN
202,ENA,ERR067674,RUN
203,ENA,ERR067675,RUN
204,ENA,ERR067677,RUN
205,ENA,ERR067678,RUN
206,ENA,ERR067679,RUN
207,ENA,ERR067680,RUN
208,ENA,ERR067682,RUN
209,ENA,ERR067683,RUN
210,ENA,ERR067685,RUN
211,ENA,ERR067686,RUN
212,ENA,ERR067687,RUN
213,ENA,ERR067688,RUN
214,ENA,ERR067689,RUN
215,ENA,ERR067690,RUN
216,ENA,ERR067691,RUN
217,ENA,ERR067692,RUN
218,ENA,ERR067693,RUN
219,ENA,ERR067694,RUN
220,ENA,ERR067696,RUN
221,ENA,ERR067697,RUN
222,ENA,ERR067700,RUN
223,ENA,ERR067703,RUN
224,ENA,ERR067704,RUN
225,ENA,ERR067705,RUN
226,ENA,ERR067706,RUN
227,ENA,ERR067708,RUN
228,ENA,ERR067709,RUN
229,ENA,ERR067711,RUN
230,ENA,ERR067713,RUN
231,ENA,ERR067715,RUN
232,ENA,ERR067716,RUN
233,ENA,ERR067717,RUN
234,ENA,ERR067718,RUN
235,ENA,ERR067719,RUN
236,ENA,ERR067720,RUN
237,ENA,ERR067721,RUN
238,ENA,ERR067722,RUN
239,ENA,ERR067724,RUN
240,ENA,ERR067725,RUN
241,ENA,ERR067726,RUN
242,ENA,ERR067727,RUN
243,ENA,ERR067728,RUN
244,ENA,ERR067729,RUN
245,ENA,ERR067730,RUN
246,ENA,ERR067731,RUN
247,ENA,ERR067732,RUN
248,ENA,ERR067733,RUN
249,ENA,ERR067734,RUN
250,ENA,ERR067735,RUN
251,ENA,ERR067736,RUN
252,ENA,ERR067737,RUN
253,ENA,ERR067739,RUN
254,ENA,ERR067740,RUN
255,ENA,ERR067742,RUN
256,ENA,ERR067743,RUN
257,ENA,ERR067744,RUN
258,ENA,ERR067745,RUN
259,ENA,ERR067747,RUN
260,ENA,ERR067750,RUN
261,ENA,ERR067751,RUN
262,ENA,ERR067752,RUN
263,ENA,ERR067753,RUN
264,ENA,ERR067755,RUN
265,ENA,ERR067756,RUN
266,ENA,ERR067757,RUN
267,ENA,ERR067758,RUN
268,ENA,ERR067759,RUN
269,ENA,ERR067760,RUN
270,ENA,ERR067761,RUN
271,ENA,ERR067763,RUN
272,ENA,ERR067765,RUN
273,ENA,ERR067766,RUN
274,ENA,ERR067767,RUN
275,ENA,ERR108420,RUN
276,ENA,ERR108421,RUN
277,ENA,ERR108423,RUN
278,ENA,ERR108425,RUN
279,ENA,ERR108426,RUN
280,ENA,ERR108427,RUN
281,ENA,ERR108428,RUN
282,ENA,ERR108429,RUN
283,ENA,ERR108432,RUN
284,ENA,ERR108433,RUN
285,ENA,ERR108434,RUN
286,ENA,ERR108435,RUN
287,ENA,ERR108436,RUN
288,ENA,ERR108437,RUN
289,ENA,ERR108439,RUN
290,ENA,ERR108440,RUN
291,ENA,ERR108441,RUN
292,ENA,ERR108442,RUN
293,ENA,ERR108443,RUN
294,ENA,ERR108445,RUN
295,ENA,ERR108446,RUN
296,ENA,ERR108447,RUN
297,ENA,ERR108448,RUN
298,ENA,ERR108449,RUN
299,ENA,ERR108450,RUN
300,ENA,ERR108451,RUN
301,ENA,ERR108452,RUN
302,ENA,ERR108453,RUN
303,ENA,ERR108455,RUN
304,ENA,ERR108456,RUN
305,ENA,ERR108457,RUN
306,ENA,ERR108458,RUN
307,ENA,ERR108459,RUN
308,ENA,ERR108460,RUN
309,ENA,ERR108461,RUN
310,ENA,ERR108462,RUN
311,ENA,ERR108463,RUN
312,ENA,ERR108467,RUN
313,ENA,ERR108468,RUN
314,ENA,ERR108469,RUN
315,ENA,ERR108470,RUN
316,ENA,ERR108472,RUN
317,ENA,ERR108473,RUN
318,ENA,ERR108474,RUN
319,ENA,ERR108475,RUN
320,ENA,ERR108478,RUN
321,ENA,ERR108479,RUN
322,ENA,ERR108480,RUN
323,ENA,ERR108481,RUN
324,ENA,ERR108482,RUN
325,ENA,ERR108483,RUN
326,ENA,ERR108485,RUN
327,ENA,ERR108486,RUN
328,ENA,ERR108487,RUN
329,ENA,ERR108488,RUN
330,ENA,ERR108489,RUN
331,ENA,ERR108490,RUN
332,ENA,ERR108491,RUN
333,ENA,ERR108492,RUN
334,ENA,ERR108493,RUN
335,ENA,ERR108494,RUN
336,ENA,ERR108495,RUN
337,ENA,ERR108496,RUN
338,ENA,ERR108497,RUN
339,ENA,ERR108498,RUN
340,ENA,ERR108499,RUN
341,ENA,ERR108500,RUN
342,ENA,ERR108501,RUN
343,ENA,ERR108502,RUN
344,ENA,ERR108503,RUN
345,ENA,ERR108504,RUN
346,ENA,ERR108505,RUN
347,ENA,ERR108506,RUN
348,ENA,ERR108507,RUN
349,ENA,ERR108508,RUN
350,ENA,ERR108509,RUN
351,ENA,ERR108511,RUN
352,ENA,ERR108513,RUN
353,ENA,ERR108514,RUN
354,ENA,ERR108515,RUN
355,ENA,ERR117449,RUN
356,ENA,ERR117450,RUN
357,ENA,ERR117451,RUN
358,ENA,ERR117452,RUN
359,ENA,ERR117453,RUN
360,ENA,ERR117454,RUN
361,ENA,ERR117455,RUN
362,ENA,ERR117457,RUN
363,ENA,ERR117458,RUN
364,ENA,ERR117460,RUN
365,ENA,ERR117462,RUN
366,ENA,ERR117463,RUN
367,ENA,ERR117464,RUN
368,ENA,ERR117465,RUN
369,ENA,ERR117466,RUN
370,ENA,ERR117467,RUN
371,ENA,ERR117468,RUN
372,ENA,ERR117469,RUN
373,ENA,ERR117470,RUN
374,ENA,ERR133798,RUN
375,ENA,ERR133799,RUN
376,ENA,ERR133800,RUN
377,ENA,ERR133801,RUN
378,ENA,ERR133802,RUN
379,ENA,ERR133803,RUN
380,ENA,ERR133804,RUN
381,ENA,ERR133805,RUN
382,ENA,ERR133806,RUN
383,ENA,ERR133807,RUN
384,ENA,ERR133808,RUN
385,ENA,ERR133809,RUN
386,ENA,ERR133810,RUN
387,ENA,ERR133811,RUN
388,ENA,ERR133812,RUN
389,ENA,ERR133814,RUN
390,ENA,ERR133815,RUN
391,ENA,ERR133818,RUN
392,ENA,ERR133819,RUN
393,ENA,ERR133820,RUN
394,ENA,ERR133822,RUN
395,ENA,ERR133823,RUN
396,ENA,ERR133824,RUN
397,ENA,ERR133826,RUN
398,ENA,ERR133827,RUN
399,ENA,ERR133829,RUN
400,ENA,ERR133830,RUN
401,ENA,ERR133831,RUN
402,ENA,ERR133832,RUN
403,ENA,ERR133833,RUN
404,ENA,ERR133834,RUN
405,ENA,ERR133835,RUN
406,ENA,ERR133836,RUN
407,ENA,ERR133837,RUN
408,ENA,ERR133838,RUN
409,ENA,ERR133839,RUN
410,ENA,ERR133840,RUN
411,ENA,ERR133841,RUN
412,ENA,ERR133842,RUN
413,ENA,ERR133844,RUN
414,ENA,ERR133846,RUN
415,ENA,ERR133847,RUN
416,ENA,ERR133849,RUN
417,ENA,ERR133850,RUN
418,ENA,ERR133851,RUN
419,ENA,ERR133852,RUN
420,ENA,ERR133854,RUN
421,ENA,ERR133855,RUN
422,ENA,ERR133856,RUN
423,ENA,ERR133857,RUN
424,ENA,ERR133858,RUN
425,ENA,ERR133859,RUN
426,ENA,ERR133860,RUN
427,ENA,ERR133862,RUN
428,ENA,ERR133863,RUN
429,ENA,ERR133864,RUN
430,ENA,ERR133865,RUN
431,ENA,ERR133866,RUN
432,ENA,ERR133868,RUN
433,ENA,ERR133870,RUN
434,ENA,ERR133871,RUN
435,ENA,ERR133872,RUN
436,ENA,ERR133873,RUN
437,ENA,ERR133874,RUN
438,ENA,ERR133875,RUN
439,ENA,ERR133876,RUN
440,ENA,ERR133877,RUN
441,ENA,ERR133878,RUN
442,ENA,ERR133879,RUN
443,ENA,ERR133880,RUN
444,ENA,ERR133881,RUN
445,ENA,ERR133882,RUN
446,ENA,ERR133883,RUN
447,ENA,ERR133885,RUN
448,ENA,ERR133886,RUN
449,ENA,ERR133888,RUN
450,ENA,ERR133889,RUN
451,ENA,ERR133890,RUN
452,ENA,ERR133891,RUN
453,ENA,ERR133892,RUN
454,ENA,ERR133893,RUN
455,ENA,ERR133895,RUN
456,ENA,ERR133896,RUN
457,ENA,ERR133897,RUN
458,ENA,ERR133898,RUN
459,ENA,ERR133899,RUN
460,ENA,ERR133900,RUN
461,ENA,ERR133901,RUN
462,ENA,ERR133902,RUN
463,ENA,ERR133903,RUN
464,ENA,ERR133904,RUN
465,ENA,ERR133905,RUN
466,ENA,ERR133906,RUN
467,ENA,ERR133907,RUN
468,ENA,ERR133908,RUN
469,ENA,ERR133909,RUN
470,ENA,ERR133911,RUN
