N,Database,Accession,Type
1,NCBI,SRR10257442,RUN
2,NCBI,SRR10257443,RUN
3,NCBI,SRR10257444,RUN
4,NCBI,SRR10257445,RUN
5,NCBI,SRR10257446,RUN
6,NCBI,SRR10257447,RUN
7,NCBI,SRR10257448,RUN
8,NCBI,SRR10257449,RUN
9,NCBI,SRR10257450,RUN
10,NCBI,SRR10257451,RUN
11,NCBI,SRR10257452,RUN
12,NCBI,SRR10257453,RUN
13,NCBI,SRR10257454,RUN
14,NCBI,SRR10257455,RUN
15,NCBI,SRR10257456,RUN
16,NCBI,SRR10257457,RUN
17,NCBI,SRR10257458,RUN
18,NCBI,SRR10257459,RUN
19,NCBI,SRR10257460,RUN
20,NCBI,SRR10257461,RUN
21,NCBI,SRR10257462,RUN
22,NCBI,SRR10257463,RUN
23,NCBI,SRR10257464,RUN
24,NCBI,SRR10257465,RUN
25,NCBI,SRR10257466,RUN
26,NCBI,SRR10257467,RUN
27,NCBI,SRR10257468,RUN
28,NCBI,SRR10257469,RUN
29,NCBI,SRR10257470,RUN
30,NCBI,SRR10257471,RUN
31,NCBI,SRR10257472,RUN
32,NCBI,SRR10257473,RUN
33,NCBI,SRR10257474,RUN
34,NCBI,SRR10257475,RUN
35,NCBI,SRR10257476,RUN
36,NCBI,SRR10257477,RUN
37,NCBI,SRR10257478,RUN
38,NCBI,SRR10257479,RUN
39,NCBI,SRR10257480,RUN
40,NCBI,SRR10257481,RUN
41,NCBI,SRR10257482,RUN
42,NCBI,SRR10257483,RUN
43,NCBI,SRR10257484,RUN
44,NCBI,SRR10257485,RUN
45,NCBI,SRR10257486,RUN
46,NCBI,SRR10257487,RUN
47,NCBI,SRR10257488,RUN
48,NCBI,SRR10257489,RUN
49,NCBI,SRR10257490,RUN
50,NCBI,SRR10257491,RUN
51,NCBI,SRR10257492,RUN
52,NCBI,SRR10257494,RUN
53,NCBI,SRR10257495,RUN
54,NCBI,SRR10257496,RUN
55,NCBI,SRR10257497,RUN
56,NCBI,SRR10257498,RUN
57,NCBI,SRR10257499,RUN
58,NCBI,SRR10257500,RUN
59,NCBI,SRR10257501,RUN
60,NCBI,SRR10257502,RUN
61,NCBI,SRR10257503,RUN
62,NCBI,SRR10257504,RUN
63,NCBI,SRR10257505,RUN
64,NCBI,SRR10257506,RUN
65,NCBI,SRR10257507,RUN
66,NCBI,SRR10257508,RUN
67,NCBI,SRR10257509,RUN
68,NCBI,SRR10257510,RUN
69,NCBI,SRR10257511,RUN
70,NCBI,SRR10257512,RUN
71,NCBI,SRR10257513,RUN
72,NCBI,SRR10257514,RUN
73,NCBI,SRR10257515,RUN
74,NCBI,SRR10257516,RUN
75,NCBI,SRR10257517,RUN
76,NCBI,SRR10257518,RUN
77,NCBI,SRR10257519,RUN
78,NCBI,SRR10257520,RUN
79,NCBI,SRR10257521,RUN
80,NCBI,SRR10257522,RUN
81,NCBI,SRR10257523,RUN
82,NCBI,SRR10257524,RUN
83,NCBI,SRR10257525,RUN
84,NCBI,SRR10257526,RUN
85,NCBI,SRR10257527,RUN
86,NCBI,SRR10257528,RUN
87,NCBI,SRR10257529,RUN
88,NCBI,SRR10257530,RUN
89,NCBI,SRR10257531,RUN
90,NCBI,SRR10257532,RUN
91,NCBI,SRR10257533,RUN
92,NCBI,SRR10257534,RUN
