N,Database,Accession,Type
1,NCBI,SRR14766326,RUN
2,NCBI,SRR14766327,RUN
3,NCBI,SRR14766328,RUN
4,NCBI,SRR14766329,RUN
5,NCBI,SRR14766330,RUN
6,NCBI,SRR14766331,RUN
7,NCBI,SRR14766332,RUN
8,NCBI,SRR14766333,RUN
9,NCBI,SRR14766334,RUN
10,NCBI,SRR14766335,RUN
11,NCBI,SRR14766336,RUN
12,NCBI,SRR14766337,RUN
13,NCBI,SRR14766338,RUN
14,NCBI,SRR14766339,RUN
15,NCBI,SRR14766340,RUN
16,NCBI,SRR14766341,RUN
17,NCBI,SRR14766342,RUN
18,NCBI,SRR14766343,RUN
19,NCBI,SRR14766344,RUN
20,NCBI,SRR14766345,RUN
21,NCBI,SRR14766346,RUN
22,NCBI,SRR14766347,RUN
23,NCBI,SRR14766348,RUN
24,NCBI,SRR14766349,RUN
25,NCBI,SRR14766350,RUN
26,NCBI,SRR14766351,RUN
27,NCBI,SRR14766352,RUN
28,NCBI,SRR14766353,RUN
29,NCBI,SRR14766354,RUN
30,NCBI,SRR14766355,RUN
31,NCBI,SRR14766356,RUN
32,NCBI,SRR14766357,RUN
33,NCBI,SRR14766358,RUN
34,NCBI,SRR14766359,RUN
35,NCBI,SRR14766360,RUN
36,NCBI,SRR14766361,RUN
37,NCBI,SRR14766362,RUN
38,NCBI,SRR14766363,RUN
39,NCBI,SRR14766364,RUN
40,NCBI,SRR14766365,RUN
41,NCBI,SRR14766366,RUN
42,NCBI,SRR14766367,RUN
43,NCBI,SRR14766368,RUN
44,NCBI,SRR14766369,RUN
45,NCBI,SRR14766370,RUN
46,NCBI,SRR14766371,RUN
47,NCBI,SRR14766372,RUN
48,NCBI,SRR14766373,RUN
49,NCBI,SRR14766374,RUN
50,NCBI,SRR14766375,RUN
51,NCBI,SRR14766376,RUN
52,NCBI,SRR14766377,RUN
53,NCBI,SRR14766378,RUN
54,NCBI,SRR14766379,RUN
55,NCBI,SRR14766380,RUN
56,NCBI,SRR14766381,RUN
57,NCBI,SRR14766382,RUN
58,NCBI,SRR14766383,RUN
59,NCBI,SRR14766384,RUN
60,NCBI,SRR14766385,RUN
61,NCBI,SRR14766386,RUN
62,NCBI,SRR14766387,RUN
63,NCBI,SRR14766388,RUN
64,NCBI,SRR14766389,RUN
65,NCBI,SRR14766390,RUN
66,NCBI,SRR14766391,RUN
67,NCBI,SRR14766392,RUN
68,NCBI,SRR14766393,RUN
69,NCBI,SRR14766394,RUN
70,NCBI,SRR14766395,RUN
71,NCBI,SRR14766396,RUN
72,NCBI,SRR14766397,RUN
73,NCBI,SRR14766398,RUN
74,NCBI,SRR14766399,RUN
75,NCBI,SRR14766400,RUN
76,NCBI,SRR14766401,RUN
77,NCBI,SRR14766402,RUN
78,NCBI,SRR14766403,RUN
79,NCBI,SRR14766404,RUN
80,NCBI,SRR14766405,RUN
81,NCBI,SRR14766406,RUN
82,NCBI,SRR14766407,RUN
83,NCBI,SRR14766408,RUN
84,NCBI,SRR14766409,RUN
85,NCBI,SRR14766410,RUN
86,NCBI,SRR14766411,RUN
87,NCBI,SRR14766412,RUN
88,NCBI,SRR14766413,RUN
89,NCBI,SRR14766414,RUN
90,NCBI,SRR14766415,RUN
91,NCBI,SRR14766416,RUN
92,NCBI,SRR14766417,RUN
93,NCBI,SRR14766418,RUN
94,NCBI,SRR14766419,RUN
95,NCBI,SRR14766420,RUN
96,NCBI,SRR14766421,RUN
97,NCBI,SRR14766422,RUN
98,NCBI,SRR14766423,RUN
99,NCBI,SRR14766424,RUN
100,NCBI,SRR14766425,RUN
101,NCBI,SRR14766426,RUN
102,NCBI,SRR14766427,RUN
103,NCBI,SRR14766428,RUN
104,NCBI,SRR14766429,RUN
105,NCBI,SRR14766430,RUN
106,NCBI,SRR14766431,RUN
107,NCBI,SRR14766432,RUN
108,NCBI,SRR14766433,RUN
109,NCBI,SRR14766434,RUN
110,NCBI,SRR14766435,RUN
111,NCBI,SRR14766436,RUN
112,NCBI,SRR14766437,RUN
113,NCBI,SRR14766438,RUN
114,NCBI,SRR14766439,RUN
115,NCBI,SRR14766440,RUN
116,NCBI,SRR14766441,RUN
117,NCBI,SRR14766442,RUN
118,NCBI,SRR14766443,RUN
119,NCBI,SRR14766444,RUN
120,NCBI,SRR14766445,RUN
121,NCBI,SRR14766446,RUN
122,NCBI,SRR14766447,RUN
123,NCBI,SRR14766448,RUN
124,NCBI,SRR14766449,RUN
125,NCBI,SRR14766450,RUN
126,NCBI,SRR14766451,RUN
127,NCBI,SRR14766452,RUN
128,NCBI,SRR14766453,RUN
129,NCBI,SRR14766454,RUN
130,NCBI,SRR14766455,RUN
131,NCBI,SRR14766456,RUN
132,NCBI,SRR14766457,RUN
133,NCBI,SRR14766458,RUN
134,NCBI,SRR14766459,RUN
135,NCBI,SRR14766460,RUN
136,NCBI,SRR14766461,RUN
137,NCBI,SRR14766462,RUN
138,NCBI,SRR14766463,RUN
139,NCBI,SRR14766464,RUN
140,NCBI,SRR14766465,RUN
