N,Database,Accession,Type
1,ENA,ERR052325,RUN
2,ENA,ERR271793,RUN
3,ENA,ERR052456,RUN
4,ENA,ERR052331,RUN
5,ENA,ERR052038,RUN
6,ENA,ERR052023,RUN
7,ENA,ERR051930,RUN
8,ENA,ERR052043,RUN
9,ENA,ERR051898,RUN
10,ENA,ERR051900,RUN
11,ENA,ERR271792,RUN
12,ENA,ERR051921,RUN
13,ENA,ERR052511,RUN
14,ENA,ERR052440,RUN
15,ENA,ERR052439,RUN
16,ENA,ERR052441,RUN
17,ENA,ERR055616,RUN
18,ENA,ERR052465,RUN
19,ENA,ERR055617,RUN
20,ENA,ERR052452,RUN
21,ENA,ERR052467,RUN
22,ENA,ERR052466,RUN
23,ENA,ERR052464,RUN
24,ENA,ERR107537,RUN
25,ENA,ERR107563,RUN
26,ENA,ERR028599,RUN
27,ENA,ERR107494,RUN
28,ENA,ERR107533,RUN
29,ENA,ERR107512,RUN
30,ENA,ERR107535,RUN
31,ENA,ERR028755,RUN
32,ENA,ERR028748,RUN
33,ENA,ERR028757,RUN
34,ENA,ERR107487,RUN
35,ENA,ERR107490,RUN
36,ENA,ERR107534,RUN
37,ENA,ERR107518,RUN
38,ENA,ERR028771,RUN
39,ENA,ERR107543,RUN
40,ENA,ERR107493,RUN
41,ENA,ERR107546,RUN
42,ENA,ERR028742,RUN
43,ENA,ERR107568,RUN
44,ENA,ERR107491,RUN
45,ENA,ERR107499,RUN
46,ENA,ERR107511,RUN
47,ENA,ERR107561,RUN
48,ENA,ERR107539,RUN
49,ENA,ERR107565,RUN
50,ENA,ERR107485,RUN
51,ENA,ERR107564,RUN
52,ENA,ERR107498,RUN
53,ENA,ERR028737,RUN
54,ENA,ERR028740,RUN
55,ENA,ERR028594,RUN
56,ENA,ERR028743,RUN
57,ENA,ERR107501,RUN
58,ENA,ERR107571,RUN
59,ENA,ERR107507,RUN
60,ENA,ERR028592,RUN
61,ENA,ERR107530,RUN
62,ENA,ERR107540,RUN
63,ENA,ERR107572,RUN
64,ENA,ERR107532,RUN
65,ENA,ERR107531,RUN
66,ENA,ERR107502,RUN
67,ENA,ERR028744,RUN
68,ENA,ERR028739,RUN
69,ENA,ERR028745,RUN
70,ENA,ERR028590,RUN
71,ENA,ERR028598,RUN
72,ENA,ERR028736,RUN
73,ENA,ERR028735,RUN
74,ENA,ERR028741,RUN
75,ENA,ERR028595,RUN
76,ENA,ERR028597,RUN
77,ENA,ERR028600,RUN
78,ENA,ERR028596,RUN
79,ENA,ERR028591,RUN
80,ENA,ERR028764,RUN
81,ENA,ERR028754,RUN
82,ENA,ERR028756,RUN
83,ENA,ERR028750,RUN
84,ENA,ERR028749,RUN
85,ENA,ERR028758,RUN
86,ENA,ERR028760,RUN
87,ENA,ERR028770,RUN
88,ENA,ERR028769,RUN
89,ENA,ERR028768,RUN
90,ENA,ERR028767,RUN
91,ENA,ERR028766,RUN
92,ENA,ERR028747,RUN
93,ENA,ERR028753,RUN
94,ENA,ERR028601,RUN
95,ENA,ERR107523,RUN
96,ENA,ERR107514,RUN
97,ENA,ERR107495,RUN
98,ENA,ERR107482,RUN
99,ENA,ERR107520,RUN
100,ENA,ERR107524,RUN
101,ENA,ERR107566,RUN
102,ENA,ERR107567,RUN
103,ENA,ERR107569,RUN
104,ENA,ERR107529,RUN
105,ENA,ERR107562,RUN
106,ENA,ERR107538,RUN
107,ENA,ERR107550,RUN
108,ENA,ERR107547,RUN
109,ENA,ERR107549,RUN
110,ENA,ERR107545,RUN
111,ENA,ERR107570,RUN
112,ENA,ERR107510,RUN
113,ENA,ERR107508,RUN
114,ENA,ERR107505,RUN
115,ENA,ERR107500,RUN
116,ENA,ERR107489,RUN
117,ENA,ERR107517,RUN
118,ENA,ERR107506,RUN
119,ENA,ERR107509,RUN
120,ENA,ERR107528,RUN
121,ENA,ERR107503,RUN
122,ENA,ERR107516,RUN
123,ENA,ERR107542,RUN
124,ENA,ERR107548,RUN
125,ENA,ERR107484,RUN
126,ENA,ERR107496,RUN
127,ENA,ERR107497,RUN
128,ENA,ERR107486,RUN
129,ENA,ERR107515,RUN
130,ENA,ERR107536,RUN
131,ENA,ERR107483,RUN
132,ENA,ERR107525,RUN
133,ENA,ERR107513,RUN
134,ENA,ERR107541,RUN
135,ENA,ERR107504,RUN
136,ENA,ERR107492,RUN
137,ENA,ERR107521,RUN
138,ENA,ERR107519,RUN
139,ENA,ERR107544,RUN
140,ENA,ERR028751,RUN
141,ENA,ERR028752,RUN
142,ENA,ERR029279,RUN
143,ENA,ERR029286,RUN
144,ENA,ERR029285,RUN
145,ENA,ERR029287,RUN
146,ENA,ERR029284,RUN
147,ENA,ERR029289,RUN
148,ENA,ERR029282,RUN
149,ENA,ERR029283,RUN
150,ENA,ERR029278,RUN
151,ENA,ERR051924,RUN
152,ENA,ERR051966,RUN
153,ENA,ERR271773,RUN
154,ENA,ERR051955,RUN
155,ENA,ERR051968,RUN
156,ENA,ERR051965,RUN
157,ENA,ERR051960,RUN
158,ENA,ERR051963,RUN
159,ENA,ERR052395,RUN
160,ENA,ERR052396,RUN
161,ENA,ERR052397,RUN
162,ENA,ERR052391,RUN
163,ENA,ERR052400,RUN
164,ENA,ERR052399,RUN
165,ENA,ERR052398,RUN
166,ENA,ERR052401,RUN
167,ENA,ERR052394,RUN
168,ENA,ERR052393,RUN
169,ENA,ERR052402,RUN
170,ENA,ERR052390,RUN
171,ENA,ERR052392,RUN
172,ENA,ERR028738,RUN
173,ENA,ERR028734,RUN
174,ENA,ERR052506,RUN
175,ENA,ERR052438,RUN
176,ENA,ERR051883,RUN
177,ENA,ERR052505,RUN
178,ENA,ERR051950,RUN
179,ENA,ERR051951,RUN
180,ENA,ERR051889,RUN
181,ENA,ERR271785,RUN
182,ENA,ERR051888,RUN
183,ENA,ERR051938,RUN
184,ENA,ERR051829,RUN
185,ENA,ERR051833,RUN
186,ENA,ERR051948,RUN
187,ENA,ERR052017,RUN
188,ENA,ERR051799,RUN
189,ENA,ERR051863,RUN
