N,Database,Accession,Type
1,ENA,ERR064097,RUN
2,ENA,ERR047928,RUN
3,ENA,ERR048171,RUN
4,ENA,ERR049994,RUN
5,ENA,ERR049996,RUN
6,ENA,ERR050055,RUN
7,ENA,ERR051577,RUN
8,ENA,ERR051606,RUN
9,ENA,ERR051610,RUN
10,ENA,ERR051669,RUN
11,ENA,ERR054445,RUN
12,ENA,ERR057759,RUN
13,ENA,ERR056807,RUN
14,ENA,ERR059982,RUN
15,ENA,ERR060002,RUN
16,ENA,ERR060014,RUN
17,ENA,ERR089628,RUN
18,ENA,ERR089630,RUN
19,ENA,ERR057871,RUN
20,ENA,ERR057872,RUN
21,ENA,ERR057973,RUN
22,ENA,ERR057983,RUN
23,ENA,ERR063857,RUN
24,ENA,ERR063909,RUN
25,ENA,ERR063911,RUN
26,ENA,ERR063914,RUN
27,ENA,ERR063945,RUN
28,ENA,ERR066205,RUN
29,ENA,ERR066258,RUN
30,ENA,ERR066321,RUN
31,ENA,ERR064175,RUN
32,ENA,ERR064232,RUN
33,ENA,ERR064012,RUN
34,ENA,ERR067783,RUN
35,ENA,ERR067787,RUN
36,ENA,ERR067807,RUN
37,ENA,ERR067835,RUN
38,ENA,ERR067845,RUN
39,ENA,ERR064135,RUN
40,ENA,ERR069610,RUN
41,ENA,ERR069611,RUN
42,ENA,ERR069615,RUN
43,ENA,ERR069633,RUN
44,ENA,ERR069658,RUN
45,ENA,ERR069678,RUN
46,ENA,ERR067913,RUN
47,ENA,ERR067944,RUN
48,ENA,ERR084161,RUN
49,ENA,ERR084174,RUN
50,ENA,ERR084191,RUN
51,ENA,ERR072174,RUN
52,ENA,ERR072175,RUN
53,ENA,ERR072212,RUN
54,ENA,ERR084322,RUN
55,ENA,ERR084276,RUN
56,ENA,ERR084279,RUN
57,ENA,ERR039633,RUN
58,ENA,ERR039647,RUN
59,ENA,ERR054371,RUN
60,ENA,ERR039654,RUN
61,ENA,ERR047900,RUN
62,ENA,ERR049097,RUN
63,ENA,ERR050057,RUN
64,ENA,ERR049954,RUN
65,ENA,ERR052596,RUN
66,ENA,ERR052597,RUN
67,ENA,ERR047992,RUN
68,ENA,ERR047995,RUN
69,ENA,ERR048011,RUN
70,ENA,ERR048027,RUN
71,ENA,ERR048161,RUN
72,ENA,ERR273480,RUN
73,ENA,ERR273488,RUN
74,ENA,ERR273491,RUN
75,ENA,ERR273503,RUN
76,ENA,ERR052649,RUN
77,ENA,ERR051416,RUN
78,ENA,ERR051435,RUN
79,ENA,ERR273507,RUN
80,ENA,ERR273521,RUN
81,ENA,ERR273525,RUN
82,ENA,ERR273527,RUN
83,ENA,ERR051475,RUN
84,ENA,ERR051476,RUN
85,ENA,ERR051483,RUN
86,ENA,ERR051493,RUN
87,ENA,ERR051514,RUN
88,ENA,ERR051515,RUN
89,ENA,ERR051524,RUN
90,ENA,ERR051541,RUN
91,ENA,ERR051549,RUN
92,ENA,ERR051553,RUN
93,ENA,ERR052610,RUN
94,ENA,ERR052614,RUN
95,ENA,ERR052617,RUN
96,ENA,ERR054528,RUN
97,ENA,ERR054530,RUN
98,ENA,ERR054543,RUN
99,ENA,ERR056685,RUN
100,ENA,ERR056692,RUN
101,ENA,ERR056695,RUN
102,ENA,ERR056704,RUN
103,ENA,ERR056705,RUN
104,ENA,ERR056718,RUN
105,ENA,ERR056719,RUN
106,ENA,ERR056720,RUN
107,ENA,ERR056723,RUN
108,ENA,ERR056725,RUN
109,ENA,ERR056729,RUN
110,ENA,ERR056730,RUN
111,ENA,ERR054565,RUN
112,ENA,ERR054579,RUN
113,ENA,ERR049960,RUN
114,ENA,ERR049964,RUN
115,ENA,ERR049980,RUN
116,ENA,ERR049981,RUN
117,ENA,ERR049982,RUN
118,ENA,ERR049983,RUN
119,ENA,ERR049990,RUN
120,ENA,ERR049998,RUN
121,ENA,ERR050000,RUN
122,ENA,ERR050001,RUN
123,ENA,ERR050005,RUN
124,ENA,ERR050007,RUN
125,ENA,ERR050015,RUN
126,ENA,ERR050020,RUN
127,ENA,ERR050024,RUN
