N,Database,Accession,Type
1,NCBI,SRR5709748,RUN
2,NCBI,SRR5709749,RUN
3,NCBI,SRR5709750,RUN
4,NCBI,SRR5709751,RUN
5,NCBI,SRR5709752,RUN
6,NCBI,SRR5709753,RUN
7,NCBI,SRR5709754,RUN
8,NCBI,SRR5709755,RUN
9,NCBI,SRR5709756,RUN
10,NCBI,SRR5709757,RUN
11,NCBI,SRR5709758,RUN
12,NCBI,SRR5709759,RUN
13,NCBI,SRR5709760,RUN
14,NCBI,SRR5709761,RUN
15,NCBI,SRR5709762,RUN
16,NCBI,SRR5709763,RUN
17,NCBI,SRR5709764,RUN
18,NCBI,SRR5709765,RUN
19,NCBI,SRR5709768,RUN
20,NCBI,SRR5709769,RUN
21,NCBI,SRR5709770,RUN
22,NCBI,SRR5709772,RUN
23,NCBI,SRR5709773,RUN
24,NCBI,SRR5709774,RUN
25,NCBI,SRR5709775,RUN
26,NCBI,SRR5709776,RUN
27,NCBI,SRR5709780,RUN
28,NCBI,SRR5709781,RUN
29,NCBI,SRR5709782,RUN
30,NCBI,SRR5709792,RUN
31,NCBI,SRR5709793,RUN
32,NCBI,SRR5709794,RUN
33,NCBI,SRR5709795,RUN
34,NCBI,SRR5709796,RUN
35,NCBI,SRR5709797,RUN
36,NCBI,SRR5709798,RUN
37,NCBI,SRR5709799,RUN
38,NCBI,SRR5709801,RUN
39,NCBI,SRR5709802,RUN
40,NCBI,SRR5709803,RUN
41,NCBI,SRR5709805,RUN
42,NCBI,SRR5709806,RUN
43,NCBI,SRR5709807,RUN
44,NCBI,SRR5709808,RUN
45,NCBI,SRR5709809,RUN
46,NCBI,SRR5709810,RUN
47,NCBI,SRR5709811,RUN
48,NCBI,SRR5709812,RUN
49,NCBI,SRR5709813,RUN
50,NCBI,SRR5709814,RUN
51,NCBI,SRR5709815,RUN
52,NCBI,SRR5709816,RUN
53,NCBI,SRR5709817,RUN
54,NCBI,SRR5709818,RUN
55,NCBI,SRR5709819,RUN
56,NCBI,SRR5709820,RUN
57,NCBI,SRR5709821,RUN
58,NCBI,SRR5709822,RUN
59,NCBI,SRR5709823,RUN
60,NCBI,SRR5709824,RUN
61,NCBI,SRR5709825,RUN
62,NCBI,SRR5709826,RUN
63,NCBI,SRR5709837,RUN
64,NCBI,SRR5709839,RUN
65,NCBI,SRR5709840,RUN
66,NCBI,SRR5709841,RUN
67,NCBI,SRR5709842,RUN
68,NCBI,SRR5709843,RUN
69,NCBI,SRR5709844,RUN
70,NCBI,SRR5709845,RUN
71,NCBI,SRR5709846,RUN
72,NCBI,SRR5709847,RUN
73,NCBI,SRR5709848,RUN
74,NCBI,SRR5709849,RUN
75,NCBI,SRR5709860,RUN
76,NCBI,SRR5709862,RUN
77,NCBI,SRR5709863,RUN
78,NCBI,SRR5709864,RUN
79,NCBI,SRR5709865,RUN
80,NCBI,SRR5709866,RUN
81,NCBI,SRR5709867,RUN
82,NCBI,SRR5709869,RUN
83,NCBI,SRR5709870,RUN
84,NCBI,SRR5709871,RUN
85,NCBI,SRR5709872,RUN
86,NCBI,SRR5709873,RUN
87,NCBI,SRR5709875,RUN
88,NCBI,SRR5709876,RUN
89,NCBI,SRR5709877,RUN
90,NCBI,SRR5709878,RUN
91,NCBI,SRR5709879,RUN
92,NCBI,SRR5709880,RUN
93,NCBI,SRR5709881,RUN
94,NCBI,SRR5709882,RUN
95,NCBI,SRR5709883,RUN
96,NCBI,SRR5709884,RUN
97,NCBI,SRR5709885,RUN
98,NCBI,SRR5709886,RUN
99,NCBI,SRR5709887,RUN
100,NCBI,SRR5709888,RUN
101,NCBI,SRR5709889,RUN
102,NCBI,SRR5709890,RUN
103,NCBI,SRR5709891,RUN
104,NCBI,SRR5709892,RUN
105,NCBI,SRR5709893,RUN
106,NCBI,SRR5709894,RUN
107,NCBI,SRR5709895,RUN
108,NCBI,SRR5709896,RUN
109,NCBI,SRR5709897,RUN
110,NCBI,SRR5709898,RUN
111,NCBI,SRR5709899,RUN
112,NCBI,SRR5709900,RUN
113,NCBI,SRR5709901,RUN
114,NCBI,SRR5709902,RUN
115,NCBI,SRR5709903,RUN
116,NCBI,SRR5709904,RUN
117,NCBI,SRR5709905,RUN
118,NCBI,SRR5709906,RUN
119,NCBI,SRR5709907,RUN
120,NCBI,SRR5709908,RUN
121,NCBI,SRR5709909,RUN
122,NCBI,SRR5709910,RUN
123,NCBI,SRR5709911,RUN
124,NCBI,SRR5709912,RUN
125,NCBI,SRR5709913,RUN
126,NCBI,SRR5709915,RUN
127,NCBI,SRR5709916,RUN
128,NCBI,SRR5709917,RUN
129,NCBI,SRR5709918,RUN
130,NCBI,SRR5709919,RUN
131,NCBI,SRR5709920,RUN
132,NCBI,SRR5709921,RUN
133,NCBI,SRR5709922,RUN
134,NCBI,SRR5709923,RUN
135,NCBI,SRR5709924,RUN
136,NCBI,SRR5709925,RUN
137,NCBI,SRR5709926,RUN
138,NCBI,SRR5709927,RUN
139,NCBI,SRR5709928,RUN
140,NCBI,SRR5709929,RUN
141,NCBI,SRR5709930,RUN
142,NCBI,SRR5709931,RUN
143,NCBI,SRR5709932,RUN
144,NCBI,SRR5709933,RUN
145,NCBI,SRR5709934,RUN
146,NCBI,SRR5709935,RUN
147,NCBI,SRR5709938,RUN
148,NCBI,SRR5709948,RUN
149,NCBI,SRR5709949,RUN
150,NCBI,SRR5709950,RUN
151,NCBI,SRR5709951,RUN
152,NCBI,SRR5709952,RUN
153,NCBI,SRR5709953,RUN
154,NCBI,SRR5709960,RUN
155,NCBI,SRR5709961,RUN
156,NCBI,SRR5709962,RUN
157,NCBI,SRR5709963,RUN
158,NCBI,SRR5709964,RUN
159,NCBI,SRR5709965,RUN
160,NCBI,SRR5709966,RUN
161,NCBI,SRR5709967,RUN
162,NCBI,SRR5709968,RUN
163,NCBI,SRR5709969,RUN
164,NCBI,SRR5709970,RUN
165,NCBI,SRR5709988,RUN
166,NCBI,SRR5709989,RUN
167,NCBI,SRR5709990,RUN
168,NCBI,SRR5709991,RUN
169,NCBI,SRR5709992,RUN
