N,Database,Accession,Type
1,NCBI,SRR924205,RUN
2,NCBI,SRR924206,RUN
3,NCBI,SRR924207,RUN
4,NCBI,SRR924208,RUN
5,NCBI,SRR924209,RUN
6,NCBI,SRR924211,RUN
7,NCBI,SRR924213,RUN
8,NCBI,SRR924215,RUN
9,NCBI,SRR924216,RUN
10,NCBI,SRR924217,RUN
11,NCBI,SRR924218,RUN
12,NCBI,SRR924219,RUN
13,NCBI,SRR924220,RUN
14,NCBI,SRR924221,RUN
15,NCBI,SRR924222,RUN
16,NCBI,SRR924223,RUN
17,NCBI,SRR924224,RUN
18,NCBI,SRR924225,RUN
19,NCBI,SRR924226,RUN
20,NCBI,SRR924227,RUN
21,NCBI,SRR924228,RUN
22,NCBI,SRR924229,RUN
23,NCBI,SRR924230,RUN
24,NCBI,SRR924232,RUN
25,NCBI,SRR924234,RUN
26,NCBI,SRR924235,RUN
27,NCBI,SRR924236,RUN
28,NCBI,SRR924238,RUN
29,NCBI,SRR924239,RUN
30,NCBI,SRR924240,RUN
31,NCBI,SRR924241,RUN
32,NCBI,SRR924692,RUN
33,NCBI,SRR924693,RUN
34,NCBI,SRR924694,RUN
35,NCBI,SRR924696,RUN
36,NCBI,SRR924697,RUN
37,NCBI,SRR924698,RUN
38,NCBI,SRR924699,RUN
39,NCBI,SRR924700,RUN
40,NCBI,SRR924701,RUN
41,NCBI,SRR924702,RUN
42,NCBI,SRR924703,RUN
43,NCBI,SRR924704,RUN
44,NCBI,SRR924705,RUN
45,NCBI,SRR924706,RUN
46,NCBI,SRR924707,RUN
47,NCBI,SRR924708,RUN
48,NCBI,SRR924709,RUN
49,NCBI,SRR924710,RUN
50,NCBI,SRR832977,RUN
51,NCBI,SRR832978,RUN
52,NCBI,SRR832979,RUN
53,NCBI,SRR832980,RUN
54,NCBI,SRR832982,RUN
55,NCBI,SRR832983,RUN
56,NCBI,SRR832984,RUN
57,NCBI,SRR832985,RUN
58,NCBI,SRR832986,RUN
59,NCBI,SRR832988,RUN
60,NCBI,SRR832989,RUN
61,NCBI,SRR832990,RUN
62,NCBI,SRR832991,RUN
63,NCBI,SRR832992,RUN
64,NCBI,SRR832993,RUN
65,NCBI,SRR832994,RUN
66,NCBI,SRR832995,RUN
67,NCBI,SRR832996,RUN
68,NCBI,SRR832997,RUN
69,NCBI,SRR832998,RUN
70,NCBI,SRR832999,RUN
71,NCBI,SRR833000,RUN
72,NCBI,SRR833001,RUN
73,NCBI,SRR833002,RUN
74,NCBI,SRR833003,RUN
75,NCBI,SRR833004,RUN
76,NCBI,SRR833005,RUN
77,NCBI,SRR833006,RUN
78,NCBI,SRR833007,RUN
79,NCBI,SRR833008,RUN
80,NCBI,SRR833009,RUN
81,NCBI,SRR833010,RUN
82,NCBI,SRR833011,RUN
83,NCBI,SRR833012,RUN
84,NCBI,SRR833013,RUN
85,NCBI,SRR833014,RUN
86,NCBI,SRR833015,RUN
87,NCBI,SRR833016,RUN
88,NCBI,SRR833017,RUN
89,NCBI,SRR833018,RUN
90,NCBI,SRR833019,RUN
91,NCBI,SRR833020,RUN
92,NCBI,SRR833021,RUN
93,NCBI,SRR833022,RUN
94,NCBI,SRR833023,RUN
95,NCBI,SRR833024,RUN
96,NCBI,SRR833025,RUN
97,NCBI,SRR833026,RUN
98,NCBI,SRR833027,RUN
99,NCBI,SRR833028,RUN
100,NCBI,SRR833029,RUN
101,NCBI,SRR833030,RUN
102,NCBI,SRR833031,RUN
103,NCBI,SRR833032,RUN
104,NCBI,SRR833033,RUN
105,NCBI,SRR833034,RUN
106,NCBI,SRR833035,RUN
107,NCBI,SRR833036,RUN
108,NCBI,SRR833037,RUN
109,NCBI,SRR833039,RUN
110,NCBI,SRR833040,RUN
111,NCBI,SRR833041,RUN
112,NCBI,SRR833042,RUN
113,NCBI,SRR833043,RUN
114,NCBI,SRR833044,RUN
