N,Database,Accession,Type
1,NA,JTNL00000000,CONTIG
2,NA,JTMX00000000,CONTIG
3,NA,JTRM00000000,CONTIG
4,NA,JTSG00000000,CONTIG
5,NA,JTRF00000000,CONTIG
6,NA,JTUP00000000,CONTIG
7,NA,JTUQ00000000,CONTIG
8,NA,JTUR00000000,CONTIG
9,NA,JTNK00000000,CONTIG
10,NA,JTUS00000000,CONTIG
11,NA,JTUT00000000,CONTIG
12,NA,JTUU00000000,CONTIG
13,NA,JTRX00000000,CONTIG
14,NA,JTUL00000000,CONTIG
15,NA,JTUO00000000,CONTIG
16,NA,JTUN00000000,CONTIG
17,NA,JTRA00000000,CONTIG
18,NA,JTUK00000000,CONTIG
19,NA,JTUM00000000,CONTIG
20,NA,JTRW00000000,CONTIG
21,NA,JTUJ00000000,CONTIG
22,NA,JTUH00000000,CONTIG
23,NA,JTNJ00000000,CONTIG
24,NA,JTUI00000000,CONTIG
25,NA,JTSA00000000,CONTIG
26,NA,JTUG00000000,CONTIG
27,NA,JTSF00000000,CONTIG
28,NA,JTUE00000000,CONTIG
29,NA,JTUF00000000,CONTIG
30,NA,JTTK00000000,CONTIG
31,NA,JTTL00000000,CONTIG
32,NA,JTTS00000000,CONTIG
33,NA,JTNA00000000,CONTIG
34,NA,JTTT00000000,CONTIG
35,NA,JTTU00000000,CONTIG
36,NA,JTTW00000000,CONTIG
37,NA,JTTV00000000,CONTIG
38,NA,JTUC00000000,CONTIG
39,NA,JTUD00000000,CONTIG
40,NA,JTTX00000000,CONTIG
41,NA,JTTZ00000000,CONTIG
42,NA,JTTY00000000,CONTIG
43,NA,JTNI00000000,CONTIG
44,NA,JTUA00000000,CONTIG
45,NA,JTUB00000000,CONTIG
46,NA,JTNF00000000,CONTIG
47,NA,JTTB00000000,CONTIG
48,NA,JTTC00000000,CONTIG
49,NA,JTTD00000000,CONTIG
50,NA,JTTF00000000,CONTIG
51,NA,JTTE00000000,CONTIG
52,NA,JTMT00000000,CONTIG
53,NA,JTTG00000000,CONTIG
54,NA,JTNW00000000,CONTIG
55,NA,JTTH00000000,CONTIG
56,NA,JTTI00000000,CONTIG
