N,Database,Accession,Type
1,ENA,ERR757145,RUN
2,ENA,ERR757146,RUN
3,ENA,ERR757147,RUN
4,ENA,ERR757148,RUN
5,ENA,ERR757149,RUN
6,ENA,ERR757150,RUN
7,ENA,ERR757151,RUN
8,ENA,ERR757159,RUN
9,ENA,ERR757160,RUN
10,ENA,ERR757161,RUN
11,ENA,ERR757152,RUN
12,ENA,ERR757162,RUN
13,ENA,ERR757163,RUN
14,ENA,ERR757164,RUN
15,ENA,ERR757165,RUN
16,ENA,ERR757166,RUN
17,ENA,ERR757167,RUN
18,ENA,ERR757168,RUN
19,ENA,ERR757169,RUN
20,ENA,ERR757170,RUN
21,ENA,ERR757171,RUN
22,ENA,ERR757172,RUN
23,ENA,ERR757173,RUN
24,ENA,ERR757174,RUN
25,ENA,ERR757175,RUN
26,ENA,ERR757176,RUN
27,ENA,ERR757177,RUN
28,ENA,ERR757178,RUN
29,ENA,ERR757179,RUN
30,ENA,ERR757180,RUN
31,ENA,ERR757181,RUN
32,ENA,ERR757182,RUN
33,ENA,ERR757183,RUN
34,ENA,ERR757184,RUN
35,ENA,ERR757185,RUN
36,ENA,ERR757186,RUN
37,ENA,ERR757187,RUN
38,ENA,ERR757188,RUN
39,ENA,ERR757189,RUN
40,ENA,ERR760809,RUN
41,ENA,ERR760810,RUN
42,ENA,ERR760811,RUN
43,ENA,ERR760812,RUN
44,ENA,ERR760813,RUN
45,ENA,ERR760814,RUN
46,ENA,ERR760815,RUN
47,ENA,ERR760816,RUN
48,ENA,ERR760817,RUN
49,ENA,ERR760818,RUN
50,ENA,ERR760819,RUN
51,ENA,ERR760820,RUN
52,ENA,ERR760821,RUN
53,ENA,ERR760822,RUN
54,ENA,ERR760823,RUN
55,ENA,ERR760824,RUN
56,ENA,ERR760825,RUN
57,ENA,ERR760826,RUN
58,ENA,ERR760827,RUN
59,ENA,ERR760828,RUN
60,ENA,ERR760829,RUN
61,ENA,ERR760830,RUN
62,ENA,ERR760831,RUN
63,ENA,ERR760832,RUN
64,ENA,ERR760833,RUN
65,ENA,ERR760834,RUN
66,ENA,ERR760835,RUN
67,ENA,ERR760836,RUN
68,ENA,ERR760837,RUN
69,ENA,ERR760838,RUN
70,ENA,ERR760839,RUN
71,ENA,ERR760840,RUN
72,ENA,ERR760841,RUN
73,ENA,ERR760842,RUN
74,ENA,ERR760843,RUN
75,ENA,ERR760844,RUN
76,ENA,ERR760845,RUN
77,ENA,ERR760846,RUN
78,ENA,ERR760847,RUN
79,ENA,ERR760848,RUN
80,ENA,ERR760849,RUN
81,ENA,ERR760850,RUN
82,ENA,ERR760851,RUN
83,ENA,ERR760852,RUN
84,ENA,ERR760853,RUN
85,ENA,ERR760854,RUN
86,ENA,ERR760855,RUN
87,ENA,ERR760856,RUN
