N,Database,Accession,Type
1,NCBI,SRR5385471,RUN
2,NCBI,SRR5385698,RUN
3,NCBI,SRR5386234,RUN
4,NCBI,SRR5386274,RUN
5,NCBI,SRR5386278,RUN
6,NCBI,SRR5386321,RUN
7,NCBI,SRR5386329,RUN
8,NCBI,SRR5386349,RUN
9,NCBI,SRR5386364,RUN
10,NCBI,SRR5386368,RUN
11,NCBI,SRR5386379,RUN
12,NCBI,SRR5386381,RUN
13,NCBI,SRR5386383,RUN
14,NCBI,SRR5386385,RUN
15,NCBI,SRR5386388,RUN
16,NCBI,SRR5386390,RUN
17,NCBI,SRR5386394,RUN
18,NCBI,SRR5386396,RUN
19,NCBI,SRR5386399,RUN
20,NCBI,SRR5386402,RUN
21,NCBI,SRR5386403,RUN
22,NCBI,SRR5386404,RUN
23,NCBI,SRR5386405,RUN
24,NCBI,SRR5386408,RUN
25,NCBI,SRR5386409,RUN
26,NCBI,SRR5386410,RUN
27,NCBI,SRR5386411,RUN
28,NCBI,SRR5386413,RUN
29,NCBI,SRR5386414,RUN
30,NCBI,SRR5386415,RUN
31,NCBI,SRR5386420,RUN
32,NCBI,SRR5386421,RUN
33,NCBI,SRR5386422,RUN
34,NCBI,SRR5386424,RUN
35,NCBI,SRR5386426,RUN
36,NCBI,SRR5386427,RUN
37,NCBI,SRR5386428,RUN
38,NCBI,SRR5386429,RUN
39,NCBI,SRR5386431,RUN
40,NCBI,SRR5386432,RUN
41,NCBI,SRR5386435,RUN
42,NCBI,SRR5386437,RUN
43,NCBI,SRR5386438,RUN
44,NCBI,SRR5386440,RUN
45,NCBI,SRR5386441,RUN
46,NCBI,SRR5386443,RUN
47,NCBI,SRR5386445,RUN
48,NCBI,SRR5386446,RUN
49,NCBI,SRR5386448,RUN
50,NCBI,SRR5386449,RUN
51,NCBI,SRR5386451,RUN
52,NCBI,SRR5386452,RUN
53,NCBI,SRR5386453,RUN
54,NCBI,SRR5386454,RUN
55,NCBI,SRR5386456,RUN
56,NCBI,SRR5386457,RUN
57,NCBI,SRR5386458,RUN
58,NCBI,SRR5386788,RUN
59,NCBI,SRR5386790,RUN
60,NCBI,SRR5386858,RUN
61,NCBI,SRR5386859,RUN
62,NCBI,SRR5386860,RUN
63,NCBI,SRR5386861,RUN
64,NCBI,SRR5386862,RUN
65,NCBI,SRR5386863,RUN
66,NCBI,SRR5386864,RUN
67,NCBI,SRR5386866,RUN
68,NCBI,SRR5386867,RUN
69,NCBI,SRR5386868,RUN
70,NCBI,SRR5386870,RUN
71,NCBI,SRR5386871,RUN
72,NCBI,SRR5386872,RUN
73,NCBI,SRR5386873,RUN
74,NCBI,SRR5386874,RUN
75,NCBI,SRR5386875,RUN
76,NCBI,SRR5386876,RUN
77,NCBI,SRR5386877,RUN
78,NCBI,SRR5386878,RUN
79,NCBI,SRR5386879,RUN
80,NCBI,SRR5386881,RUN
81,NCBI,SRR5386882,RUN
82,NCBI,SRR5386884,RUN
83,NCBI,SRR5386886,RUN
84,NCBI,SRR5386889,RUN
85,NCBI,SRR5386890,RUN
86,NCBI,SRR5386891,RUN
87,NCBI,SRR5386892,RUN
88,NCBI,SRR5386894,RUN
89,NCBI,SRR5386895,RUN
90,NCBI,SRR5386896,RUN
91,NCBI,SRR5386897,RUN
92,NCBI,SRR5386898,RUN
93,NCBI,SRR5386899,RUN
94,NCBI,SRR5386901,RUN
95,NCBI,SRR5386902,RUN
96,NCBI,SRR5386906,RUN
97,NCBI,SRR5386909,RUN
98,NCBI,SRR5386910,RUN
99,NCBI,SRR5386911,RUN
100,NCBI,SRR5386913,RUN
101,NCBI,SRR5386915,RUN
102,NCBI,SRR5386917,RUN
103,NCBI,SRR5386918,RUN
104,NCBI,SRR5386920,RUN
105,NCBI,SRR5386921,RUN
106,NCBI,SRR5387148,RUN
107,NCBI,SRR5387149,RUN
108,NCBI,SRR5387151,RUN
