N,Database,Accession,Type
1,ENA,ERR1417711,RUN
2,ENA,ERR1417712,RUN
3,ENA,ERR1417713,RUN
4,ENA,ERR1417715,RUN
5,ENA,ERR1417716,RUN
6,ENA,ERR1417717,RUN
7,ENA,ERR1417718,RUN
8,ENA,ERR1417719,RUN
9,ENA,ERR1417721,RUN
10,ENA,ERR1417722,RUN
11,ENA,ERR1417723,RUN
12,ENA,ERR1417725,RUN
13,ENA,ERR1417726,RUN
14,ENA,ERR1417727,RUN
15,ENA,ERR1417729,RUN
16,ENA,ERR1417730,RUN
17,ENA,ERR1417731,RUN
18,ENA,ERR1417732,RUN
19,ENA,ERR1417733,RUN
20,ENA,ERR1417734,RUN
21,ENA,ERR1417737,RUN
22,ENA,ERR1417738,RUN
23,ENA,ERR1417740,RUN
24,ENA,ERR1417741,RUN
25,ENA,ERR1417742,RUN
26,ENA,ERR1417743,RUN
27,ENA,ERR1417744,RUN
28,ENA,ERR1417745,RUN
29,ENA,ERR1417747,RUN
30,ENA,ERR1417750,RUN
31,ENA,ERR1417751,RUN
32,ENA,ERR1417753,RUN
33,ENA,ERR1417754,RUN
34,ENA,ERR1417755,RUN
35,ENA,ERR1417756,RUN
36,ENA,ERR1417757,RUN
37,ENA,ERR1417758,RUN
38,ENA,ERR1417759,RUN
39,ENA,ERR1417760,RUN
40,ENA,ERR1417761,RUN
41,ENA,ERR1417764,RUN
42,ENA,ERR1737206,RUN
43,ENA,ERR1737207,RUN
44,ENA,ERR1737208,RUN
45,ENA,ERR1737209,RUN
46,ENA,ERR1737210,RUN
47,ENA,ERR1737211,RUN
48,ENA,ERR1737212,RUN
49,ENA,ERR1737213,RUN
50,ENA,ERR1737214,RUN
51,ENA,ERR1737215,RUN
52,ENA,ERR1737216,RUN
53,ENA,ERR1737217,RUN
54,ENA,ERR1737218,RUN
55,ENA,ERR1995404,RUN
56,ENA,ERR1995405,RUN
57,ENA,ERR1995406,RUN
58,ENA,ERR1995407,RUN
59,ENA,ERR1995408,RUN
60,ENA,ERR1995409,RUN
61,ENA,ERR1995410,RUN
62,ENA,ERR1995411,RUN
63,ENA,ERR1995412,RUN
64,ENA,ERR1995413,RUN
65,ENA,ERR1995414,RUN
66,ENA,ERR1995415,RUN
67,ENA,ERR1995416,RUN
68,ENA,ERR1995417,RUN
69,ENA,ERR1995418,RUN
70,ENA,ERR1995419,RUN
71,ENA,ERR1995420,RUN
72,ENA,ERR1995421,RUN
73,ENA,ERR1995422,RUN
74,ENA,ERR1995423,RUN
75,ENA,ERR1995424,RUN
76,ENA,ERR1995425,RUN
77,ENA,ERR1995426,RUN
78,ENA,ERR1995427,RUN
79,ENA,ERR1995428,RUN
80,ENA,ERR1995429,RUN
81,ENA,ERR1995430,RUN
82,ENA,ERR1995431,RUN
83,ENA,ERR1995432,RUN
84,ENA,ERR1995433,RUN
85,ENA,ERR1995434,RUN
86,ENA,ERR1995435,RUN
87,ENA,ERR1995436,RUN
88,ENA,ERR1995437,RUN
89,ENA,ERR1995438,RUN
90,ENA,ERR1995439,RUN
91,ENA,ERR1995440,RUN
92,ENA,ERR1995441,RUN
93,ENA,ERR1995442,RUN
94,ENA,ERR1995443,RUN
95,ENA,ERR1995444,RUN
96,ENA,ERR1995445,RUN
97,ENA,ERR1995446,RUN
98,ENA,ERR1995447,RUN
99,ENA,ERR1995448,RUN
100,ENA,ERR1995449,RUN
101,ENA,ERR1995450,RUN
102,ENA,ERR1995451,RUN
103,ENA,ERR1995452,RUN
104,ENA,ERR1995453,RUN
105,ENA,ERR1995454,RUN
106,ENA,ERR1995455,RUN
107,ENA,ERR1995456,RUN
108,ENA,ERR1995457,RUN
109,ENA,ERR1995458,RUN
110,ENA,ERR1995459,RUN
111,ENA,ERR1995460,RUN
112,ENA,ERR1995461,RUN
113,ENA,ERR1995462,RUN
114,ENA,ERR1995463,RUN
115,ENA,ERR1995464,RUN
116,ENA,ERR1995465,RUN
117,ENA,ERR1995466,RUN
118,ENA,ERR1995467,RUN
