N,Database,Accession,Type
1,NA,JADOQR000000000,CONTIG
2,NA,JADOQS000000000,CONTIG
3,NA,JADOQV000000000,CONTIG
4,NA,JADOQY000000000,CONTIG
5,NA,JADOQX000000000,CONTIG
6,NA,JADOQW000000000,CONTIG
7,NA,JADOQZ000000000,CONTIG
8,NA,JADORB000000000,CONTIG
9,NA,JADORA000000000,CONTIG
10,NA,JADORC000000000,CONTIG
11,NA,JADORD000000000,CONTIG
12,NA,JADORH000000000,CONTIG
13,NA,JADORE000000000,CONTIG
14,NA,JADORG000000000,CONTIG
15,NA,JADORI000000000,CONTIG
16,NA,JADORK000000000,CONTIG
17,NA,JADORM000000000,CONTIG
18,NA,JADORL000000000,CONTIG
19,NA,JADORO000000000,CONTIG
20,NA,JADORQ000000000,CONTIG
21,NA,JADORP000000000,CONTIG
22,NA,JADORS000000000,CONTIG
23,NA,JADORT000000000,CONTIG
24,NA,JADORU000000000,CONTIG
25,NA,JADORV000000000,CONTIG
26,NA,JADORW000000000,CONTIG
27,NA,JADORX000000000,CONTIG
28,NA,JADORY000000000,CONTIG
29,NA,JADORZ000000000,CONTIG
30,NA,JADOSA000000000,CONTIG
31,NA,JADOSB000000000,CONTIG
32,NA,JADOSD000000000,CONTIG
33,NA,JADOSC000000000,CONTIG
34,NA,JADOSE000000000,CONTIG
35,NA,JADOSF000000000,CONTIG
36,NA,JADOSG000000000,CONTIG
37,NA,JADOSI000000000,CONTIG
38,NA,JADOSH000000000,CONTIG
39,NA,JADOSJ000000000,CONTIG
40,NA,JADOSL000000000,CONTIG
41,NA,JADOSK000000000,CONTIG
42,NA,JADOSO000000000,CONTIG
43,NA,JADOSN000000000,CONTIG
44,NA,JADOSM000000000,CONTIG
45,NA,JADOSP000000000,CONTIG
46,NA,JADOSR000000000,CONTIG
47,NA,JADOST000000000,CONTIG
48,NA,JADOSQ000000000,CONTIG
49,NA,JADOSS000000000,CONTIG
50,NA,JADOSU000000000,CONTIG
51,NA,JADOSV000000000,CONTIG
52,NA,JADOSX000000000,CONTIG
53,NA,JADOSY000000000,CONTIG
54,NA,JADOSW000000000,CONTIG
55,NA,JADOTA000000000,CONTIG
56,NA,JADOSZ000000000,CONTIG
57,NA,JADOTB000000000,CONTIG
58,NA,JADOTC000000000,CONTIG
59,NA,JADOTH000000000,CONTIG
60,NA,JADOTD000000000,CONTIG
61,NA,JADOTE000000000,CONTIG
62,NA,JADOTF000000000,CONTIG
63,NA,JADOTG000000000,CONTIG
64,NA,JADOTI000000000,CONTIG
65,NA,JADOTJ000000000,CONTIG
66,NA,JADOTK000000000,CONTIG
67,NA,JADOTM000000000,CONTIG
68,NA,JADOTO000000000,CONTIG
69,NA,JADOTL000000000,CONTIG
70,NA,JADOTN000000000,CONTIG
71,NA,JADOTQ000000000,CONTIG
72,NA,JADOTP000000000,CONTIG
73,NA,JADOTS000000000,CONTIG
74,NA,JADOTR000000000,CONTIG
75,NA,JADOME000000000,CONTIG
76,NA,JADOMD000000000,CONTIG
77,NA,JADOMH000000000,CONTIG
78,NA,JADOMG000000000,CONTIG
79,NA,JADOMF000000000,CONTIG
80,NA,JADOMI000000000,CONTIG
81,NA,JADOMJ000000000,CONTIG
82,NA,JADOMR000000000,CONTIG
83,NA,JADOPI000000000,CONTIG
84,NA,JADOPJ000000000,CONTIG
85,NA,JADOPK000000000,CONTIG
86,NA,JADOPL000000000,CONTIG
87,NA,JADOPN000000000,CONTIG
88,NA,JADOPM000000000,CONTIG
89,NA,JADOPO000000000,CONTIG
90,NA,JADOPQ000000000,CONTIG
91,NA,JADOPP000000000,CONTIG
92,NA,JADOPS000000000,CONTIG
93,NA,JADOPU000000000,CONTIG
94,NA,JADOPT000000000,CONTIG
95,NA,JADOPV000000000,CONTIG
96,NA,JADOPW000000000,CONTIG
97,NA,JADOPX000000000,CONTIG
98,NA,JADOPY000000000,CONTIG
99,NA,JADOPZ000000000,CONTIG
100,NA,JADOQA000000000,CONTIG
101,NA,JADOQB000000000,CONTIG
102,NA,JADOQD000000000,CONTIG
103,NA,JADOQF000000000,CONTIG
104,NA,JADOQE000000000,CONTIG
105,NA,JADOQH000000000,CONTIG
106,NA,JADOQG000000000,CONTIG
107,NA,JADOQI000000000,CONTIG
108,NA,JADOQJ000000000,CONTIG
109,NA,JADOQK000000000,CONTIG
110,NA,JADOQL000000000,CONTIG
111,NA,JADOQM000000000,CONTIG
112,NA,JADOQN000000000,CONTIG
113,NA,JADOQP000000000,CONTIG
114,NA,JADOQO000000000,CONTIG
115,NA,JADOQT000000000,CONTIG
116,NA,JADOQQ000000000,CONTIG
117,NA,JADOQU000000000,CONTIG
