N,Database,Accession,Type
1,NCBI,SRR10271458,RUN
2,NCBI,SRR10271459,RUN
3,NCBI,SRR10271460,RUN
4,NCBI,SRR10271461,RUN
5,NCBI,SRR10271462,RUN
6,NCBI,SRR10271463,RUN
7,NCBI,SRR10271464,RUN
8,NCBI,SRR10271465,RUN
9,NCBI,SRR10271466,RUN
10,NCBI,SRR10271467,RUN
11,NCBI,SRR10271468,RUN
12,NCBI,SRR10271469,RUN
13,NCBI,SRR10271470,RUN
14,NCBI,SRR10271471,RUN
15,NCBI,SRR10271472,RUN
16,NCBI,SRR10271473,RUN
17,NCBI,SRR10271474,RUN
18,NCBI,SRR10271475,RUN
19,NCBI,SRR10271476,RUN
20,NCBI,SRR10271477,RUN
21,NCBI,SRR10271478,RUN
22,NCBI,SRR10271479,RUN
23,NCBI,SRR10271480,RUN
24,NCBI,SRR10271481,RUN
25,NCBI,SRR10271482,RUN
26,NCBI,SRR10271483,RUN
27,NCBI,SRR10271484,RUN
28,NCBI,SRR10271485,RUN
29,NCBI,SRR10271486,RUN
30,NCBI,SRR10271487,RUN
31,NCBI,SRR10271488,RUN
32,NCBI,SRR10271489,RUN
33,NCBI,SRR10271490,RUN
34,NCBI,SRR10271491,RUN
35,NCBI,SRR10271492,RUN
36,NCBI,SRR10271493,RUN
37,NCBI,SRR10271494,RUN
38,NCBI,SRR10271495,RUN
39,NCBI,SRR10271496,RUN
40,NCBI,SRR10271497,RUN
41,NCBI,SRR10271498,RUN
42,NCBI,SRR10271499,RUN
43,NCBI,SRR10271500,RUN
44,NCBI,SRR10271501,RUN
45,NCBI,SRR10271502,RUN
46,NCBI,SRR10271503,RUN
47,NCBI,SRR10271504,RUN
48,NCBI,SRR10271505,RUN
49,NCBI,SRR10271506,RUN
50,NCBI,SRR10271507,RUN
51,NCBI,SRR10271508,RUN
52,NCBI,SRR10271509,RUN
53,NCBI,SRR10271510,RUN
54,NCBI,SRR10271511,RUN
55,NCBI,SRR10271512,RUN
56,NCBI,SRR10271513,RUN
57,NCBI,SRR10271514,RUN
58,NCBI,SRR10271515,RUN
59,NCBI,SRR10271516,RUN
60,NCBI,SRR10271517,RUN
61,NCBI,SRR10271518,RUN
62,NCBI,SRR10271519,RUN
63,NCBI,SRR10271520,RUN
64,NCBI,SRR10271521,RUN
65,NCBI,SRR10271522,RUN
66,NCBI,SRR10271523,RUN
67,NCBI,SRR10271524,RUN
68,NCBI,SRR10271525,RUN
69,NCBI,SRR10271526,RUN
70,NCBI,SRR10271527,RUN
71,NCBI,SRR10271528,RUN
72,NCBI,SRR10271529,RUN
73,NCBI,SRR10271530,RUN
74,NCBI,SRR10271531,RUN
75,NCBI,SRR10271532,RUN
