N,Database,Accession,Type
1,ENA,ERR2516592,RUN
2,ENA,ERR2516649,RUN
3,ENA,ERR2516632,RUN
4,ENA,ERR2516690,RUN
5,ENA,ERR2516573,RUN
6,ENA,ERR2516560,RUN
7,ENA,ERR2516414,RUN
8,ENA,ERR2516697,RUN
9,ENA,ERR2516645,RUN
10,ENA,ERR2516698,RUN
11,ENA,ERR2516430,RUN
12,ENA,ERR2516709,RUN
13,ENA,ERR2516412,RUN
14,ENA,ERR2516490,RUN
15,ENA,ERR2516591,RUN
16,ENA,ERR2516717,RUN
17,ENA,ERR2516512,RUN
18,ENA,ERR2516456,RUN
19,ENA,ERR2516530,RUN
20,ENA,ERR2516600,RUN
21,ENA,ERR2516635,RUN
22,ENA,ERR2516585,RUN
23,ENA,ERR2516677,RUN
24,ENA,ERR2516710,RUN
25,ENA,ERR2516502,RUN
26,ENA,ERR2516662,RUN
27,ENA,ERR2516595,RUN
28,ENA,ERR2516602,RUN
29,ENA,ERR2516616,RUN
30,ENA,ERR2516612,RUN
31,ENA,ERR2516540,RUN
32,ENA,ERR2516693,RUN
33,ENA,ERR2516605,RUN
34,ENA,ERR2516528,RUN
35,ENA,ERR2516485,RUN
36,ENA,ERR2516598,RUN
37,ENA,ERR2516433,RUN
38,ENA,ERR2516420,RUN
39,ENA,ERR2516637,RUN
40,ENA,ERR2516581,RUN
41,ENA,ERR2516683,RUN
42,ENA,ERR2516436,RUN
43,ENA,ERR2516611,RUN
44,ENA,ERR2516507,RUN
45,ENA,ERR2516518,RUN
46,ENA,ERR2516691,RUN
47,ENA,ERR2516587,RUN
48,ENA,ERR2516688,RUN
49,ENA,ERR2516469,RUN
50,ENA,ERR2516701,RUN
51,ENA,ERR2516428,RUN
52,ENA,ERR2516511,RUN
53,ENA,ERR2516408,RUN
54,ENA,ERR2516625,RUN
55,ENA,ERR2516462,RUN
56,ENA,ERR2516708,RUN
57,ENA,ERR2516538,RUN
58,ENA,ERR2516409,RUN
59,ENA,ERR2516558,RUN
60,ENA,ERR2516570,RUN
