N,Database,Accession,Type
1,NCBI,SRR16346979,RUN
2,NCBI,SRR16346980,RUN
3,NCBI,SRR16346981,RUN
4,NCBI,SRR16346982,RUN
5,NCBI,SRR16346983,RUN
6,NCBI,SRR16346984,RUN
7,NCBI,SRR16346985,RUN
8,NCBI,SRR16346986,RUN
9,NCBI,SRR16346987,RUN
10,NCBI,SRR16346988,RUN
11,NCBI,SRR16346989,RUN
12,NCBI,SRR16346990,RUN
13,NCBI,SRR16346991,RUN
14,NCBI,SRR16346992,RUN
15,NCBI,SRR16346993,RUN
16,NCBI,SRR16346994,RUN
17,NCBI,SRR16346995,RUN
18,NCBI,SRR16346996,RUN
19,NCBI,SRR16346997,RUN
20,NCBI,SRR16346998,RUN
21,NCBI,SRR16346999,RUN
22,NCBI,SRR16347000,RUN
23,NCBI,SRR16347001,RUN
24,NCBI,SRR16347002,RUN
25,NCBI,SRR16347003,RUN
26,NCBI,SRR16347004,RUN
27,NCBI,SRR16347005,RUN
28,NCBI,SRR16347006,RUN
29,NCBI,SRR16347007,RUN
30,NCBI,SRR16347008,RUN
31,NCBI,SRR16347009,RUN
32,NCBI,SRR16347010,RUN
33,NCBI,SRR16347011,RUN
34,NCBI,SRR16347012,RUN
35,NCBI,SRR16347013,RUN
36,NCBI,SRR16347014,RUN
37,NCBI,SRR16347015,RUN
38,NCBI,SRR16347016,RUN
39,NCBI,SRR16347017,RUN
40,NCBI,SRR16347018,RUN
41,NCBI,SRR16347019,RUN
42,NCBI,SRR16347020,RUN
43,NCBI,SRR16347021,RUN
44,NCBI,SRR16347022,RUN
45,NCBI,SRR16347023,RUN
46,NCBI,SRR16347024,RUN
47,NCBI,SRR16347025,RUN
48,NCBI,SRR16347026,RUN
49,NCBI,SRR16347027,RUN
50,NCBI,SRR16347028,RUN
51,NCBI,SRR16347029,RUN
52,NCBI,SRR16347030,RUN
53,NCBI,SRR16347031,RUN
54,NCBI,SRR16347032,RUN
55,NCBI,SRR16347033,RUN
56,NCBI,SRR16347034,RUN
57,NCBI,SRR16347035,RUN
58,NCBI,SRR16347036,RUN
59,NCBI,SRR16347037,RUN
60,NCBI,SRR16347038,RUN
61,NCBI,SRR16347039,RUN
62,NCBI,SRR16347040,RUN
63,NCBI,SRR16347041,RUN
64,NCBI,SRR16347042,RUN
65,NCBI,SRR16347043,RUN
66,NCBI,SRR16347044,RUN
67,NCBI,SRR16347045,RUN
68,NCBI,SRR16347046,RUN
69,NCBI,SRR16347047,RUN
70,NCBI,SRR16347048,RUN
71,NCBI,SRR16347049,RUN
72,NCBI,SRR16347050,RUN
73,NCBI,SRR16347051,RUN
74,NCBI,SRR16347052,RUN
75,NCBI,SRR16347053,RUN
76,NCBI,SRR16347054,RUN
77,NCBI,SRR16347055,RUN
78,NCBI,SRR16347056,RUN
79,NCBI,SRR16347057,RUN
80,NCBI,SRR16347058,RUN
81,NCBI,SRR16347059,RUN
82,NCBI,SRR16347060,RUN
83,NCBI,SRR16347061,RUN
84,NCBI,SRR16347062,RUN
85,NCBI,SRR16347063,RUN
86,NCBI,SRR16347064,RUN
87,NCBI,SRR16347065,RUN
88,NCBI,SRR16347066,RUN
89,NCBI,SRR16347067,RUN
90,NCBI,SRR16347068,RUN
91,NCBI,SRR16347069,RUN
92,NCBI,SRR16347070,RUN
93,NCBI,SRR16347071,RUN
94,NCBI,SRR16347072,RUN
95,NCBI,SRR16347073,RUN
96,NCBI,SRR16347074,RUN
97,NCBI,SRR16347075,RUN
98,NCBI,SRR16347076,RUN
99,NCBI,SRR16347077,RUN
100,NCBI,SRR16347078,RUN
101,NCBI,SRR16347079,RUN
102,NCBI,SRR16347080,RUN
103,NCBI,SRR16347081,RUN
104,NCBI,SRR16347082,RUN
105,NCBI,SRR16347083,RUN
106,NCBI,SRR16347084,RUN
107,NCBI,SRR16347085,RUN
108,NCBI,SRR16347086,RUN
109,NCBI,SRR16347087,RUN
110,NCBI,SRR16347088,RUN
111,NCBI,SRR16347089,RUN
112,NCBI,SRR16347090,RUN
113,NCBI,SRR16347091,RUN
114,NCBI,SRR16347092,RUN
115,NCBI,SRR16347093,RUN
116,NCBI,SRR16347094,RUN
117,NCBI,SRR16347095,RUN
118,NCBI,SRR16347096,RUN
119,NCBI,SRR16347097,RUN
120,NCBI,SRR16347098,RUN
121,NCBI,SRR16347099,RUN
122,NCBI,SRR16347100,RUN
123,NCBI,SRR16347101,RUN
124,NCBI,SRR16347102,RUN
125,NCBI,SRR16347103,RUN
126,NCBI,SRR16347104,RUN
127,NCBI,SRR16347105,RUN
128,NCBI,SRR16347106,RUN
129,NCBI,SRR16347107,RUN
130,NCBI,SRR16347108,RUN
131,NCBI,SRR16347109,RUN
132,NCBI,SRR16347110,RUN
133,NCBI,SRR16347111,RUN
134,NCBI,SRR16347112,RUN
135,NCBI,SRR16347113,RUN
136,NCBI,SRR16347114,RUN
137,NCBI,SRR16347115,RUN
138,NCBI,SRR16347116,RUN
139,NCBI,SRR16347117,RUN
140,NCBI,SRR16347118,RUN
141,NCBI,SRR16347119,RUN
142,NCBI,SRR16347120,RUN
143,NCBI,SRR16347121,RUN
144,NCBI,SRR16347122,RUN
145,NCBI,SRR16347123,RUN
146,NCBI,SRR16347124,RUN
147,NCBI,SRR16347125,RUN
148,NCBI,SRR16347126,RUN
149,NCBI,SRR16347127,RUN
150,NCBI,SRR16347128,RUN
151,NCBI,SRR16347129,RUN
152,NCBI,SRR16347130,RUN
153,NCBI,SRR16347131,RUN
154,NCBI,SRR16347132,RUN
155,NCBI,SRR16347133,RUN
156,NCBI,SRR16347134,RUN
157,NCBI,SRR16347135,RUN
158,NCBI,SRR16347136,RUN
159,NCBI,SRR16347137,RUN
160,NCBI,SRR16347138,RUN
161,NCBI,SRR16347139,RUN
162,NCBI,SRR16347140,RUN
163,NCBI,SRR16347141,RUN
164,NCBI,SRR16347142,RUN
165,NCBI,SRR16347143,RUN
166,NCBI,SRR16347144,RUN
167,NCBI,SRR16347145,RUN
168,NCBI,SRR16347146,RUN
169,NCBI,SRR16347147,RUN
170,NCBI,SRR16347148,RUN
171,NCBI,SRR16347149,RUN
172,NCBI,SRR16347150,RUN
173,NCBI,SRR16347151,RUN
174,NCBI,SRR16347152,RUN
175,NCBI,SRR16347153,RUN
176,NCBI,SRR16347154,RUN
177,NCBI,SRR16347155,RUN
178,NCBI,SRR16347156,RUN
179,NCBI,SRR16347157,RUN
180,NCBI,SRR16347158,RUN
181,NCBI,SRR16347159,RUN
182,NCBI,SRR16347160,RUN
183,NCBI,SRR16347161,RUN
184,NCBI,SRR16347162,RUN
185,NCBI,SRR16347163,RUN
186,NCBI,SRR16347164,RUN
187,NCBI,SRR16347165,RUN
188,NCBI,SRR16347166,RUN
189,NCBI,SRR16347167,RUN
190,NCBI,SRR16347168,RUN
191,NCBI,SRR16347169,RUN
192,NCBI,SRR16347170,RUN
193,NCBI,SRR16347171,RUN
194,NCBI,SRR16347172,RUN
195,NCBI,SRR16347173,RUN
196,NCBI,SRR16347174,RUN
197,NCBI,SRR16347175,RUN
198,NCBI,SRR16347176,RUN
199,NCBI,SRR16347177,RUN
200,NCBI,SRR16347178,RUN
201,NCBI,SRR16347179,RUN
202,NCBI,SRR16347180,RUN
203,NCBI,SRR16347181,RUN
204,NCBI,SRR16347182,RUN
205,NCBI,SRR16347183,RUN
206,NCBI,SRR16347184,RUN
207,NCBI,SRR16347185,RUN
208,NCBI,SRR16347186,RUN
209,NCBI,SRR16347187,RUN
210,NCBI,SRR16347188,RUN
211,NCBI,SRR16347189,RUN
212,NCBI,SRR16347190,RUN
213,NCBI,SRR16347191,RUN
214,NCBI,SRR16347192,RUN
215,NCBI,SRR16347193,RUN
216,NCBI,SRR16347194,RUN
217,NCBI,SRR16347195,RUN
218,NCBI,SRR16347196,RUN
219,NCBI,SRR16347197,RUN
220,NCBI,SRR16347198,RUN
221,NCBI,SRR16347199,RUN
222,NCBI,SRR16347200,RUN
223,NCBI,SRR16347201,RUN
224,NCBI,SRR16347202,RUN
225,NCBI,SRR16347203,RUN
226,NCBI,SRR16347204,RUN
227,NCBI,SRR16347205,RUN
228,NCBI,SRR16347206,RUN
229,NCBI,SRR16347207,RUN
230,NCBI,SRR16347208,RUN
231,NCBI,SRR16347209,RUN
232,NCBI,SRR16347210,RUN
233,NCBI,SRR16347211,RUN
234,NCBI,SRR16347212,RUN
235,NCBI,SRR16347213,RUN
236,NCBI,SRR16347214,RUN
237,NCBI,SRR16347215,RUN
238,NCBI,SRR16347216,RUN
239,NCBI,SRR16347217,RUN
240,NCBI,SRR16347218,RUN
241,NCBI,SRR16347219,RUN
242,NCBI,SRR16347220,RUN
243,NCBI,SRR16347221,RUN
244,NCBI,SRR16347222,RUN
245,NCBI,SRR16347223,RUN
246,NCBI,SRR16347224,RUN
247,NCBI,SRR16347225,RUN
248,NCBI,SRR16347226,RUN
249,NCBI,SRR16347227,RUN
250,NCBI,SRR16347228,RUN
251,NCBI,SRR16347229,RUN
252,NCBI,SRR16347230,RUN
253,NCBI,SRR16347231,RUN
254,NCBI,SRR16347232,RUN
255,NCBI,SRR16347233,RUN
256,NCBI,SRR16347234,RUN
257,NCBI,SRR16347235,RUN
258,NCBI,SRR16347236,RUN
259,NCBI,SRR16347237,RUN
260,NCBI,SRR16347238,RUN
261,NCBI,SRR16347239,RUN
262,NCBI,SRR16347240,RUN
263,NCBI,SRR16347241,RUN
264,NCBI,SRR16347242,RUN
265,NCBI,SRR16347243,RUN
266,NCBI,SRR16347244,RUN
267,NCBI,SRR16347245,RUN
268,NCBI,SRR16347246,RUN
269,NCBI,SRR16347247,RUN
270,NCBI,SRR16347248,RUN
271,NCBI,SRR16347249,RUN
272,NCBI,SRR16347250,RUN
273,NCBI,SRR16347251,RUN
274,NCBI,SRR16347252,RUN
275,NCBI,SRR16347253,RUN
276,NCBI,SRR16347254,RUN
277,NCBI,SRR16347255,RUN
278,NCBI,SRR16347256,RUN
279,NCBI,SRR16347257,RUN
280,NCBI,SRR16347258,RUN
281,NCBI,SRR16347259,RUN
282,NCBI,SRR16347260,RUN
283,NCBI,SRR16347261,RUN
284,NCBI,SRR16347262,RUN
285,NCBI,SRR16347263,RUN
286,NCBI,SRR16347264,RUN
287,NCBI,SRR16347265,RUN
288,NCBI,SRR16347266,RUN
289,NCBI,SRR16347267,RUN
290,NCBI,SRR16347268,RUN
291,NCBI,SRR16347269,RUN
292,NCBI,SRR16347270,RUN
293,NCBI,SRR16347271,RUN
294,NCBI,SRR16347272,RUN
295,NCBI,SRR16347273,RUN
296,NCBI,SRR16347274,RUN
297,NCBI,SRR16347275,RUN
298,NCBI,SRR16347276,RUN
299,NCBI,SRR16347277,RUN
300,NCBI,SRR16347278,RUN
301,NCBI,SRR16347279,RUN
302,NCBI,SRR16347280,RUN
303,NCBI,SRR16347281,RUN
304,NCBI,SRR16347282,RUN
305,NCBI,SRR16347283,RUN
306,NCBI,SRR16347284,RUN
307,NCBI,SRR16347285,RUN
308,NCBI,SRR16347286,RUN
309,NCBI,SRR16347287,RUN
310,NCBI,SRR16347288,RUN
311,NCBI,SRR16347289,RUN
312,NCBI,SRR16347290,RUN
313,NCBI,SRR16347291,RUN
314,NCBI,SRR16347292,RUN
315,NCBI,SRR16347293,RUN
316,NCBI,SRR16347294,RUN
317,NCBI,SRR16347295,RUN
318,NCBI,SRR16347296,RUN
319,NCBI,SRR16347297,RUN
320,NCBI,SRR16347298,RUN
321,NCBI,SRR16347299,RUN
322,NCBI,SRR16347300,RUN
323,NCBI,SRR16347301,RUN
324,NCBI,SRR16347302,RUN
325,NCBI,SRR16347303,RUN
326,NCBI,SRR16347304,RUN
327,NCBI,SRR16347305,RUN
328,NCBI,SRR16347306,RUN
329,NCBI,SRR16347307,RUN
330,NCBI,SRR16347308,RUN
331,NCBI,SRR16347309,RUN
332,NCBI,SRR16347310,RUN
333,NCBI,SRR16347311,RUN
334,NCBI,SRR16347312,RUN
335,NCBI,SRR16347313,RUN
336,NCBI,SRR16347314,RUN
337,NCBI,SRR16347315,RUN
338,NCBI,SRR16347316,RUN
339,NCBI,SRR16347317,RUN
340,NCBI,SRR16347318,RUN
341,NCBI,SRR16347319,RUN
342,NCBI,SRR16347320,RUN
343,NCBI,SRR16347321,RUN
344,NCBI,SRR16347322,RUN
345,NCBI,SRR16347323,RUN
346,NCBI,SRR16347324,RUN
347,NCBI,SRR16347325,RUN
348,NCBI,SRR16347326,RUN
349,NCBI,SRR16347327,RUN
350,NCBI,SRR16347328,RUN
351,NCBI,SRR16347329,RUN
352,NCBI,SRR16347330,RUN
353,NCBI,SRR16347331,RUN
354,NCBI,SRR16347332,RUN
355,NCBI,SRR16347333,RUN
356,NCBI,SRR16347334,RUN
357,NCBI,SRR16347335,RUN
358,NCBI,SRR16347336,RUN
359,NCBI,SRR16347337,RUN
360,NCBI,SRR16347338,RUN
361,NCBI,SRR16347339,RUN
362,NCBI,SRR16347340,RUN
363,NCBI,SRR16347341,RUN
364,NCBI,SRR16347342,RUN
365,NCBI,SRR16347343,RUN
366,NCBI,SRR16347344,RUN
367,NCBI,SRR16347345,RUN
368,NCBI,SRR16347346,RUN
369,NCBI,SRR16347347,RUN
370,NCBI,SRR16347348,RUN
