N,Database,Accession,Type
1,ENA,ERR033238,RUN
2,ENA,ERR033238,RUN
3,ENA,ERR033238,RUN
4,ENA,ERR033238,RUN
5,ENA,ERR033238,RUN
6,ENA,ERR033238,RUN
7,ENA,ERR033238,RUN
8,ENA,ERR033238,RUN
9,ENA,ERR033238,RUN
10,ENA,ERR033239,RUN
11,ENA,ERR033240,RUN
12,ENA,ERR033241,RUN
13,ENA,ERR033242,RUN
14,ENA,ERR033245,RUN
15,ENA,ERR033246,RUN
16,ENA,ERR033247,RUN
17,ENA,ERR033248,RUN
18,ENA,ERR033249,RUN
19,ENA,ERR033264,RUN
20,ENA,ERR033264,RUN
21,ENA,ERR033264,RUN
22,ENA,ERR033264,RUN
23,ENA,ERR033264,RUN
24,ENA,ERR033264,RUN
25,ENA,ERR033264,RUN
26,ENA,ERR033264,RUN
27,ENA,ERR033264,RUN
28,ENA,ERR033264,RUN
29,ENA,ERR033265,RUN
30,ENA,ERR033267,RUN
31,ENA,ERR033268,RUN
32,ENA,ERR033269,RUN
33,ENA,ERR033270,RUN
34,ENA,ERR033271,RUN
35,ENA,ERR033273,RUN
36,ENA,ERR033274,RUN
37,ENA,ERR033275,RUN
38,ENA,ERR033276,RUN
39,ENA,ERR033290,RUN
40,ENA,ERR033290,RUN
41,ENA,ERR033290,RUN
42,ENA,ERR033290,RUN
43,ENA,ERR033290,RUN
44,ENA,ERR033290,RUN
45,ENA,ERR033290,RUN
46,ENA,ERR033290,RUN
47,ENA,ERR033290,RUN
48,ENA,ERR033290,RUN
49,ENA,ERR033290,RUN
50,ENA,ERR033290,RUN
51,ENA,ERR033291,RUN
52,ENA,ERR033292,RUN
53,ENA,ERR033293,RUN
54,ENA,ERR033294,RUN
55,ENA,ERR033295,RUN
56,ENA,ERR033296,RUN
57,ENA,ERR033297,RUN
58,ENA,ERR033298,RUN
59,ENA,ERR033299,RUN
60,ENA,ERR033300,RUN
61,ENA,ERR033301,RUN
62,ENA,ERR033302,RUN
63,ENA,ERR033303,RUN
64,ENA,ERR033303,RUN
65,ENA,ERR033303,RUN
66,ENA,ERR033303,RUN
67,ENA,ERR033303,RUN
68,ENA,ERR033303,RUN
69,ENA,ERR033303,RUN
70,ENA,ERR033303,RUN
71,ENA,ERR033303,RUN
72,ENA,ERR033303,RUN
73,ENA,ERR033303,RUN
74,ENA,ERR033304,RUN
75,ENA,ERR033305,RUN
76,ENA,ERR033306,RUN
77,ENA,ERR033307,RUN
78,ENA,ERR033308,RUN
79,ENA,ERR033309,RUN
80,ENA,ERR033310,RUN
81,ENA,ERR033312,RUN
82,ENA,ERR033313,RUN
83,ENA,ERR033314,RUN
84,ENA,ERR033315,RUN
85,ENA,ERR033329,RUN
86,ENA,ERR033329,RUN
87,ENA,ERR033329,RUN
88,ENA,ERR033329,RUN
89,ENA,ERR033329,RUN
90,ENA,ERR033329,RUN
91,ENA,ERR033329,RUN
92,ENA,ERR033329,RUN
93,ENA,ERR033329,RUN
94,ENA,ERR033329,RUN
95,ENA,ERR033329,RUN
96,ENA,ERR033330,RUN
97,ENA,ERR033331,RUN
98,ENA,ERR033332,RUN
99,ENA,ERR033333,RUN
100,ENA,ERR033334,RUN
