N,Database,Accession,Type
1,NCBI,SRR7867434,RUN
2,NCBI,SRR7867435,RUN
3,NCBI,SRR7867436,RUN
4,NCBI,SRR7867445,RUN
5,NCBI,SRR7867448,RUN
6,NCBI,SRR7867449,RUN
7,NCBI,SRR7867450,RUN
8,NCBI,SRR7867451,RUN
9,NCBI,SRR7867452,RUN
10,NCBI,SRR7867453,RUN
11,NCBI,SRR7867454,RUN
12,NCBI,SRR7867455,RUN
13,NCBI,SRR7867456,RUN
14,NCBI,SRR7867457,RUN
15,NCBI,SRR7867468,RUN
16,NCBI,SRR7867469,RUN
17,NCBI,SRR7867470,RUN
18,NCBI,SRR7867471,RUN
19,NCBI,SRR7867472,RUN
20,NCBI,SRR7867473,RUN
21,NCBI,SRR7867474,RUN
22,NCBI,SRR7867475,RUN
23,NCBI,SRR7867476,RUN
24,NCBI,SRR7867477,RUN
25,NCBI,SRR7867478,RUN
26,NCBI,SRR7867479,RUN
27,NCBI,SRR7867480,RUN
28,NCBI,SRR7867484,RUN
29,NCBI,SRR7867485,RUN
30,NCBI,SRR7867486,RUN
31,NCBI,SRR7867490,RUN
32,NCBI,SRR7867491,RUN
33,NCBI,SRR7867492,RUN
34,NCBI,SRR7867493,RUN
35,NCBI,SRR7867494,RUN
36,NCBI,SRR7867495,RUN
37,NCBI,SRR7867496,RUN
38,NCBI,SRR7867497,RUN
39,NCBI,SRR7867498,RUN
40,NCBI,SRR7867499,RUN
41,NCBI,SRR7867500,RUN
42,NCBI,SRR7867501,RUN
43,NCBI,SRR7867502,RUN
44,NCBI,SRR7867503,RUN
45,NCBI,SRR7867504,RUN
46,NCBI,SRR7867505,RUN
47,NCBI,SRR7867506,RUN
48,NCBI,SRR7867507,RUN
49,NCBI,SRR7867512,RUN
50,NCBI,SRR7867526,RUN
51,NCBI,SRR7867527,RUN
52,NCBI,SRR7867528,RUN
53,NCBI,SRR7867529,RUN
54,NCBI,SRR7867530,RUN
55,NCBI,SRR7867531,RUN
56,NCBI,SRR7867532,RUN
57,NCBI,SRR7867533,RUN
58,NCBI,SRR7867571,RUN
59,NCBI,SRR7867572,RUN
60,NCBI,SRR7867577,RUN
61,NCBI,SRR7867578,RUN
62,NCBI,SRR7867580,RUN
63,NCBI,SRR7867581,RUN
64,NCBI,SRR7867583,RUN
65,NCBI,SRR7867588,RUN
66,NCBI,SRR7867590,RUN
67,NCBI,SRR7867592,RUN
68,NCBI,SRR7867593,RUN
69,NCBI,SRR7867594,RUN
70,NCBI,SRR7867595,RUN
71,NCBI,SRR7867596,RUN
72,NCBI,SRR7867597,RUN
73,NCBI,SRR7867598,RUN
74,NCBI,SRR7867599,RUN
75,NCBI,SRR7867600,RUN
76,NCBI,SRR7867601,RUN
77,NCBI,SRR7867602,RUN
78,NCBI,SRR7867603,RUN
79,NCBI,SRR7867617,RUN
80,NCBI,SRR7867618,RUN
81,NCBI,SRR7867620,RUN
82,NCBI,SRR7867621,RUN
83,NCBI,SRR7867622,RUN
84,NCBI,SRR7867623,RUN
85,NCBI,SRR7867624,RUN
86,NCBI,SRR7867626,RUN
87,NCBI,SRR7867631,RUN
88,NCBI,SRR7867632,RUN
89,NCBI,SRR7867635,RUN
90,NCBI,SRR7867637,RUN
91,NCBI,SRR9046749,RUN
92,NCBI,SRR9046750,RUN
93,NCBI,SRR9046751,RUN
94,NCBI,SRR9046752,RUN
95,NCBI,SRR9046753,RUN
96,NCBI,SRR9046754,RUN
97,NCBI,SRR9046755,RUN
98,NCBI,SRR9046757,RUN
