N,Database,Accession,Type
1,NCBI,SRR1056046,RUN
2,NCBI,SRR1056047,RUN
3,NCBI,SRR1056048,RUN
4,NCBI,SRR1056049,RUN
5,NCBI,SRR1056050,RUN
6,NCBI,SRR1056051,RUN
7,NCBI,SRR1056052,RUN
8,NCBI,SRR1056053,RUN
9,NCBI,SRR1056054,RUN
10,NCBI,SRR1056055,RUN
11,NCBI,SRR1056056,RUN
12,NCBI,SRR1056057,RUN
13,NCBI,SRR1056058,RUN
14,NCBI,SRR1056059,RUN
15,NCBI,SRR1056060,RUN
16,NCBI,SRR1056061,RUN
17,NCBI,SRR1056062,RUN
18,NCBI,SRR1056063,RUN
19,NCBI,SRR1056064,RUN
20,NCBI,SRR1056065,RUN
21,NCBI,SRR1056066,RUN
22,NCBI,SRR1056067,RUN
23,NCBI,SRR1056068,RUN
24,NCBI,SRR1056069,RUN
25,NCBI,SRR1056070,RUN
26,NCBI,SRR1056071,RUN
27,NCBI,SRR1056072,RUN
28,NCBI,SRR1056073,RUN
29,NCBI,SRR1056074,RUN
30,NCBI,SRR1056075,RUN
31,NCBI,SRR1056076,RUN
32,NCBI,SRR1056077,RUN
33,NCBI,SRR1056078,RUN
34,NCBI,SRR1056079,RUN
35,NCBI,SRR1056080,RUN
36,NCBI,SRR1056081,RUN
37,NCBI,SRR1056082,RUN
38,NCBI,SRR1056083,RUN
39,NCBI,SRR1056084,RUN
40,NCBI,SRR1056085,RUN
41,NCBI,SRR1056086,RUN
42,NCBI,SRR1056087,RUN
43,NCBI,SRR1056088,RUN
44,NCBI,SRR1056089,RUN
45,NCBI,SRR1056090,RUN
46,NCBI,SRR1056091,RUN
47,NCBI,SRR1056092,RUN
48,NCBI,SRR1056093,RUN
49,NCBI,SRR1056094,RUN
50,NCBI,SRR1056095,RUN
51,NCBI,SRR1056096,RUN
52,NCBI,SRR1056097,RUN
53,NCBI,SRR1056098,RUN
54,NCBI,SRR1056099,RUN
55,NCBI,SRR1056100,RUN
56,NCBI,SRR1056101,RUN
57,NCBI,SRR1056102,RUN
58,NCBI,SRR1056103,RUN
59,NCBI,SRR1056104,RUN
60,NCBI,SRR1056105,RUN
61,NCBI,SRR1056106,RUN
62,NCBI,SRR1056107,RUN
63,NCBI,SRR1056108,RUN
64,NCBI,SRR1056109,RUN
65,NCBI,SRR1056110,RUN
66,NCBI,SRR1056111,RUN
67,NCBI,SRR1056112,RUN
68,NCBI,SRR1056113,RUN
69,NCBI,SRR1056114,RUN
70,NCBI,SRR1056115,RUN
71,NCBI,SRR1056116,RUN
72,NCBI,SRR1056117,RUN
73,NCBI,SRR1056118,RUN
74,NCBI,SRR1056119,RUN
75,NCBI,SRR1056120,RUN
76,NCBI,SRR1056121,RUN
77,NCBI,SRR1056122,RUN
78,NCBI,SRR1056123,RUN
79,NCBI,SRR1056124,RUN
80,NCBI,SRR1056125,RUN
81,NCBI,SRR1056126,RUN
82,NCBI,SRR1056127,RUN
83,NCBI,SRR1056128,RUN
84,NCBI,SRR1056129,RUN
85,NCBI,SRR1056130,RUN
86,NCBI,SRR1056131,RUN
87,NCBI,SRR1056132,RUN
88,NCBI,SRR1056133,RUN
89,NCBI,SRR1056134,RUN
90,NCBI,SRR1056135,RUN
91,NCBI,SRR1056136,RUN
92,NCBI,SRR1056137,RUN
93,NCBI,SRR1056138,RUN
94,NCBI,SRR1056139,RUN
95,NCBI,SRR1056140,RUN
96,NCBI,SRR1056141,RUN
97,NCBI,SRR1056142,RUN
98,NCBI,SRR1056143,RUN
99,NCBI,SRR1056144,RUN
100,NCBI,SRR1056145,RUN
101,NCBI,SRR1056146,RUN
102,NCBI,SRR1056147,RUN
103,NCBI,SRR1056148,RUN
104,NCBI,SRR1056149,RUN
105,NCBI,SRR1056150,RUN
106,NCBI,SRR1056151,RUN
107,NCBI,SRR1056152,RUN
108,NCBI,SRR1056153,RUN
109,NCBI,SRR1056154,RUN
110,NCBI,SRR1056155,RUN
111,NCBI,SRR1056156,RUN
112,NCBI,SRR1056157,RUN
113,NCBI,SRR1056158,RUN
114,NCBI,SRR1056159,RUN
115,NCBI,SRR1056160,RUN
116,NCBI,SRR1056161,RUN
117,NCBI,SRR1056162,RUN
118,NCBI,SRR1056163,RUN
119,NCBI,SRR1056164,RUN
120,NCBI,SRR1056165,RUN
121,NCBI,SRR1056166,RUN
122,NCBI,SRR1056167,RUN
123,NCBI,SRR1056168,RUN
124,NCBI,SRR1056169,RUN
125,NCBI,SRR1056170,RUN
126,NCBI,SRR1056171,RUN
127,NCBI,SRR1056172,RUN
128,NCBI,SRR1056173,RUN
129,NCBI,SRR1056174,RUN
130,NCBI,SRR1056175,RUN
131,NCBI,SRR1056176,RUN
132,NCBI,SRR1056177,RUN
133,NCBI,SRR1056178,RUN
134,NCBI,SRR1056179,RUN
135,NCBI,SRR1056180,RUN
