N,Database,Accession,Type
1,NCBI,SRR15053976,RUN
2,NCBI,SRR15053977,RUN
3,NCBI,SRR15053978,RUN
4,NCBI,SRR15053979,RUN
5,NCBI,SRR15053980,RUN
6,NCBI,SRR15053981,RUN
7,NCBI,SRR15053982,RUN
8,NCBI,SRR15053983,RUN
9,NCBI,SRR15053984,RUN
10,NCBI,SRR15053985,RUN
11,NCBI,SRR15053986,RUN
12,NCBI,SRR15053987,RUN
13,NCBI,SRR15053988,RUN
14,NCBI,SRR15053989,RUN
15,NCBI,SRR15053990,RUN
16,NCBI,SRR15053991,RUN
17,NCBI,SRR15053992,RUN
18,NCBI,SRR15053993,RUN
19,NCBI,SRR15053994,RUN
20,NCBI,SRR15053995,RUN
21,NCBI,SRR15053996,RUN
22,NCBI,SRR15053997,RUN
23,NCBI,SRR15053998,RUN
24,NCBI,SRR15053999,RUN
25,NCBI,SRR15054000,RUN
26,NCBI,SRR15054001,RUN
27,NCBI,SRR15054002,RUN
28,NCBI,SRR15054003,RUN
29,NCBI,SRR15054004,RUN
30,NCBI,SRR15054005,RUN
31,NCBI,SRR15054006,RUN
32,NCBI,SRR15054007,RUN
33,NCBI,SRR15054008,RUN
34,NCBI,SRR15054009,RUN
35,NCBI,SRR15054010,RUN
36,NCBI,SRR15054011,RUN
37,NCBI,SRR15054012,RUN
38,NCBI,SRR15054013,RUN
39,NCBI,SRR15054014,RUN
40,NCBI,SRR15054015,RUN
41,NCBI,SRR15054016,RUN
42,NCBI,SRR15054017,RUN
43,NCBI,SRR15054018,RUN
44,NCBI,SRR15054019,RUN
45,NCBI,SRR15054020,RUN
46,NCBI,SRR15054021,RUN
47,NCBI,SRR15054022,RUN
48,NCBI,SRR15054023,RUN
49,NCBI,SRR15054024,RUN
50,NCBI,SRR15054025,RUN
51,NCBI,SRR15054026,RUN
52,NCBI,SRR15054027,RUN
53,NCBI,SRR15054028,RUN
54,NCBI,SRR15054029,RUN
55,NCBI,SRR15054030,RUN
56,NCBI,SRR15054031,RUN
57,NCBI,SRR15054032,RUN
58,NCBI,SRR15054033,RUN
59,NCBI,SRR15054034,RUN
60,NCBI,SRR15054035,RUN
61,NCBI,SRR15054036,RUN
62,NCBI,SRR15054037,RUN
63,NCBI,SRR15054038,RUN
64,NCBI,SRR15054039,RUN
65,NCBI,SRR15054040,RUN
66,NCBI,SRR15054041,RUN
