N,Database,Accession,Type
1,ENA,ERR017169,RUN
2,ENA,ERR017170,RUN
3,ENA,ERR017171,RUN
4,ENA,ERR017172,RUN
5,ENA,ERR017173,RUN
6,ENA,ERR017174,RUN
7,ENA,ERR017175,RUN
8,ENA,ERR017177,RUN
9,ENA,ERR017178,RUN
10,ENA,ERR017179,RUN
11,ENA,ERR017181,RUN
12,ENA,ERR017185,RUN
13,ENA,ERR017186,RUN
14,ENA,ERR017187,RUN
15,ENA,ERR017188,RUN
16,ENA,ERR017189,RUN
17,ENA,ERR017190,RUN
18,ENA,ERR017191,RUN
19,ENA,ERR017193,RUN
20,ENA,ERR017194,RUN
21,ENA,ERR017196,RUN
22,ENA,ERR017197,RUN
23,ENA,ERR017198,RUN
24,ENA,ERR017199,RUN
25,ENA,ERR017200,RUN
26,ENA,ERR017201,RUN
27,ENA,ERR017202,RUN
28,ENA,ERR017203,RUN
29,ENA,ERR017205,RUN
30,ENA,ERR017206,RUN
31,ENA,ERR017207,RUN
32,ENA,ERR017208,RUN
33,ENA,ERR017209,RUN
34,ENA,ERR017210,RUN
35,ENA,ERR017211,RUN
36,ENA,ERR017213,RUN
37,ENA,ERR017214,RUN
38,ENA,ERR017215,RUN
39,ENA,ERR017217,RUN
40,ENA,ERR017219,RUN
41,ENA,ERR017221,RUN
42,ENA,ERR017222,RUN
43,ENA,ERR017223,RUN
44,ENA,ERR017225,RUN
45,ENA,ERR017226,RUN
46,ENA,ERR017227,RUN
47,ENA,ERR017229,RUN
48,ENA,ERR017230,RUN
49,ENA,ERR017231,RUN
50,ENA,ERR017232,RUN
51,ENA,ERR017233,RUN
52,ENA,ERR017234,RUN
53,ENA,ERR017236,RUN
54,ENA,ERR017237,RUN
55,ENA,ERR017238,RUN
56,ENA,ERR017239,RUN
57,ENA,ERR017241,RUN
58,ENA,ERR017242,RUN
59,ENA,ERR017243,RUN
60,ENA,ERR017244,RUN
61,ENA,ERR017245,RUN
62,ENA,ERR017247,RUN
63,ENA,ERR017249,RUN
64,ENA,ERR017250,RUN
65,ENA,ERR017251,RUN
66,ENA,ERR017253,RUN
67,ENA,ERR017254,RUN
68,ENA,ERR017255,RUN
69,ENA,ERR017256,RUN
70,ENA,ERR017257,RUN
71,ENA,ERR017258,RUN
72,ENA,ERR017259,RUN
73,ENA,ERR017260,RUN
74,ENA,ERR017261,RUN
75,ENA,ERR017262,RUN
76,ENA,ERR017263,RUN
77,ENA,ERR017265,RUN
78,ENA,ERR017266,RUN
79,ENA,ERR017267,RUN
80,ENA,ERR017268,RUN
81,ENA,ERR017269,RUN
82,ENA,ERR017270,RUN
83,ENA,ERR017271,RUN
84,ENA,ERR017272,RUN
85,ENA,ERR017273,RUN
86,ENA,ERR017274,RUN
87,ENA,ERR017275,RUN
88,ENA,ERR017277,RUN
89,ENA,ERR017278,RUN
90,ENA,ERR017279,RUN
91,ENA,ERR017280,RUN
92,ENA,ERR017281,RUN
93,ENA,ERR017282,RUN
94,ENA,ERR017283,RUN
95,ENA,ERR017284,RUN
96,ENA,ERR017285,RUN
97,ENA,ERR017286,RUN
98,ENA,ERR017287,RUN
99,ENA,ERR017288,RUN
100,ENA,ERR017290,RUN
101,ENA,ERR017291,RUN
102,ENA,ERR017292,RUN
103,ENA,ERR017293,RUN
104,ENA,ERR017294,RUN
105,ENA,ERR017295,RUN
106,ENA,ERR017296,RUN
