N,Database,Accession,Type
1,NCBI,SRR8737281,RUN
2,NCBI,SRR8737282,RUN
3,NCBI,SRR8737283,RUN
4,NCBI,SRR8737284,RUN
5,NCBI,SRR8737285,RUN
6,NCBI,SRR8737286,RUN
7,NCBI,SRR8737287,RUN
8,NCBI,SRR8737288,RUN
9,NCBI,SRR8737289,RUN
10,NCBI,SRR8737290,RUN
11,NCBI,SRR8737291,RUN
12,NCBI,SRR8737292,RUN
13,NCBI,SRR8737293,RUN
14,NCBI,SRR8737294,RUN
15,NCBI,SRR8737295,RUN
16,NCBI,SRR8737296,RUN
17,NCBI,SRR8737297,RUN
18,NCBI,SRR8737298,RUN
19,NCBI,SRR8737299,RUN
20,NCBI,SRR8737300,RUN
21,NCBI,SRR8737301,RUN
22,NCBI,SRR8737302,RUN
23,NCBI,SRR8737303,RUN
24,NCBI,SRR8737304,RUN
25,NCBI,SRR8737305,RUN
26,NCBI,SRR8737306,RUN
27,NCBI,SRR8737307,RUN
28,NCBI,SRR8737308,RUN
29,NCBI,SRR8737309,RUN
30,NCBI,SRR8737310,RUN
31,NCBI,SRR8737311,RUN
32,NCBI,SRR8737312,RUN
33,NCBI,SRR8737313,RUN
34,NCBI,SRR8737314,RUN
35,NCBI,SRR8737315,RUN
36,NCBI,SRR8737316,RUN
37,NCBI,SRR8737317,RUN
38,NCBI,SRR8737318,RUN
39,NCBI,SRR8737319,RUN
40,NCBI,SRR8737320,RUN
41,NCBI,SRR8737321,RUN
42,NCBI,SRR8737322,RUN
43,NCBI,SRR8737323,RUN
44,NCBI,SRR8737324,RUN
45,NCBI,SRR8737325,RUN
46,NCBI,SRR8737326,RUN
47,NCBI,SRR8737327,RUN
48,NCBI,SRR8737328,RUN
49,NCBI,SRR8737329,RUN
50,NCBI,SRR8737330,RUN
51,NCBI,SRR8737331,RUN
52,NCBI,SRR8737332,RUN
53,NCBI,SRR8737333,RUN
54,NCBI,SRR8737334,RUN
55,NCBI,SRR8737335,RUN
56,NCBI,SRR8737336,RUN
57,NCBI,SRR8737337,RUN
58,NCBI,SRR8737338,RUN
59,NCBI,SRR8737339,RUN
60,NCBI,SRR8737340,RUN
61,NCBI,SRR8737341,RUN
62,NCBI,SRR8737342,RUN
63,NCBI,SRR8737343,RUN
64,NCBI,SRR8737344,RUN
65,NCBI,SRR8737345,RUN
66,NCBI,SRR8737346,RUN
