N,Database,Accession,Type
1,NCBI,SRR15539692,RUN
2,NCBI,SRR15539693,RUN
3,NCBI,SRR15539694,RUN
4,NCBI,SRR15539695,RUN
5,NCBI,SRR15539696,RUN
6,NCBI,SRR15539697,RUN
7,NCBI,SRR15539698,RUN
8,NCBI,SRR15539699,RUN
9,NCBI,SRR15539700,RUN
10,NCBI,SRR15539701,RUN
11,NCBI,SRR15539702,RUN
12,NCBI,SRR15539703,RUN
13,NCBI,SRR15539704,RUN
14,NCBI,SRR15539705,RUN
15,NCBI,SRR15539706,RUN
16,NCBI,SRR15539707,RUN
17,NCBI,SRR15539708,RUN
18,NCBI,SRR15539709,RUN
19,NCBI,SRR15539710,RUN
20,NCBI,SRR15539711,RUN
21,NCBI,SRR15539712,RUN
22,NCBI,SRR15539713,RUN
23,NCBI,SRR15539714,RUN
24,NCBI,SRR15539715,RUN
25,NCBI,SRR15539716,RUN
26,NCBI,SRR15539717,RUN
27,NCBI,SRR15539718,RUN
28,NCBI,SRR15539719,RUN
29,NCBI,SRR15539720,RUN
30,NCBI,SRR15539721,RUN
31,NCBI,SRR15539722,RUN
32,NCBI,SRR15539723,RUN
33,NCBI,SRR15539724,RUN
34,NCBI,SRR15539725,RUN
35,NCBI,SRR15539726,RUN
36,NCBI,SRR15539727,RUN
37,NCBI,SRR15539728,RUN
38,NCBI,SRR15539729,RUN
39,NCBI,SRR15539730,RUN
40,NCBI,SRR15539731,RUN
41,NCBI,SRR15539732,RUN
42,NCBI,SRR15539733,RUN
43,NCBI,SRR15539734,RUN
44,NCBI,SRR15539735,RUN
45,NCBI,SRR15539736,RUN
46,NCBI,SRR15539737,RUN
47,NCBI,SRR15539738,RUN
48,NCBI,SRR15539739,RUN
49,NCBI,SRR15539740,RUN
50,NCBI,SRR15539741,RUN
51,NCBI,SRR15539742,RUN
52,NCBI,SRR15539743,RUN
53,NCBI,SRR15539744,RUN
54,NCBI,SRR15539745,RUN
55,NCBI,SRR15539746,RUN
56,NCBI,SRR15539747,RUN
57,NCBI,SRR15539748,RUN
58,NCBI,SRR15539749,RUN
59,NCBI,SRR15539750,RUN
60,NCBI,SRR15539751,RUN
61,NCBI,SRR15539752,RUN
62,NCBI,SRR15539753,RUN
63,NCBI,SRR15539754,RUN
64,NCBI,SRR15539755,RUN
65,NCBI,SRR15539756,RUN
66,NCBI,SRR15539757,RUN
67,NCBI,SRR15539758,RUN
68,NCBI,SRR15539759,RUN
69,NCBI,SRR15539760,RUN
70,NCBI,SRR15539761,RUN
71,NCBI,SRR15539762,RUN
72,NCBI,SRR15539763,RUN
73,NCBI,SRR15539764,RUN
74,NCBI,SRR15539765,RUN
75,NCBI,SRR15539766,RUN
76,NCBI,SRR15539767,RUN
77,NCBI,SRR15539768,RUN
78,NCBI,SRR15539769,RUN
79,NCBI,SRR15539770,RUN
80,NCBI,SRR15539771,RUN
81,NCBI,SRR15539772,RUN
82,NCBI,SRR15539773,RUN
83,NCBI,SRR15539774,RUN
84,NCBI,SRR15539775,RUN
85,NCBI,SRR15539776,RUN
86,NCBI,SRR15539777,RUN
87,NCBI,SRR15539778,RUN
88,NCBI,SRR15539779,RUN
89,NCBI,SRR15539780,RUN
90,NCBI,SRR15539781,RUN
91,NCBI,SRR15539782,RUN
92,NCBI,SRR15539783,RUN
93,NCBI,SRR15539784,RUN
94,NCBI,SRR15539785,RUN
95,NCBI,SRR15539786,RUN
96,NCBI,SRR15539787,RUN
97,NCBI,SRR15539788,RUN
98,NCBI,SRR15539789,RUN
99,NCBI,SRR15539790,RUN
100,NCBI,SRR15539791,RUN
101,NCBI,SRR15539792,RUN
102,NCBI,SRR15539793,RUN
103,NCBI,SRR15539794,RUN
104,NCBI,SRR15539795,RUN
105,NCBI,SRR15539796,RUN
106,NCBI,SRR15539797,RUN
107,NCBI,SRR15539798,RUN
108,NCBI,SRR15539799,RUN
109,NCBI,SRR15539800,RUN
110,NCBI,SRR15539801,RUN
111,NCBI,SRR15539802,RUN
112,NCBI,SRR15539803,RUN
113,NCBI,SRR15539804,RUN
114,NCBI,SRR15539805,RUN
115,NCBI,SRR15539806,RUN
116,NCBI,SRR15539807,RUN
117,NCBI,SRR15539808,RUN
118,NCBI,SRR15539809,RUN
119,NCBI,SRR15539810,RUN
120,NCBI,SRR15539811,RUN
121,NCBI,SRR15539812,RUN
122,NCBI,SRR15539813,RUN
123,NCBI,SRR15539814,RUN
124,NCBI,SRR15539815,RUN
125,NCBI,SRR15539816,RUN
126,NCBI,SRR15539817,RUN
127,NCBI,SRR15539818,RUN
128,NCBI,SRR15539819,RUN
