N,Database,Accession,Type
1,NCBI,SRR5126097,RUN
2,NCBI,SRR5126098,RUN
3,NCBI,SRR5126099,RUN
4,NCBI,SRR5126100,RUN
5,NCBI,SRR5126101,RUN
6,NCBI,SRR5126102,RUN
7,NCBI,SRR5126104,RUN
8,NCBI,SRR5126105,RUN
9,NCBI,SRR5126106,RUN
10,NCBI,SRR5126107,RUN
11,NCBI,SRR5126108,RUN
12,NCBI,SRR5126109,RUN
13,NCBI,SRR5126110,RUN
14,NCBI,SRR5126111,RUN
15,NCBI,SRR5126112,RUN
16,NCBI,SRR5126113,RUN
17,NCBI,SRR5126114,RUN
18,NCBI,SRR5126115,RUN
19,NCBI,SRR5126116,RUN
20,NCBI,SRR5126183,RUN
21,NCBI,SRR5126184,RUN
22,NCBI,SRR5126185,RUN
23,NCBI,SRR5126186,RUN
24,NCBI,SRR5126187,RUN
25,NCBI,SRR5126188,RUN
26,NCBI,SRR5126189,RUN
27,NCBI,SRR5126190,RUN
28,NCBI,SRR5126191,RUN
29,NCBI,SRR5126197,RUN
30,NCBI,SRR5126198,RUN
31,NCBI,SRR5126199,RUN
32,NCBI,SRR5126200,RUN
33,NCBI,SRR5126201,RUN
34,NCBI,SRR5126202,RUN
35,NCBI,SRR5126203,RUN
36,NCBI,SRR5126205,RUN
37,NCBI,SRR5126206,RUN
38,NCBI,SRR5126207,RUN
39,NCBI,SRR5126208,RUN
40,NCBI,SRR5126209,RUN
41,NCBI,SRR5126210,RUN
42,NCBI,SRR5126211,RUN
43,NCBI,SRR5126212,RUN
44,NCBI,SRR5126214,RUN
45,NCBI,SRR5126215,RUN
46,NCBI,SRR5126216,RUN
47,NCBI,SRR5126217,RUN
48,NCBI,SRR5126218,RUN
49,NCBI,SRR5126219,RUN
50,NCBI,SRR5126220,RUN
51,NCBI,SRR5126221,RUN
52,NCBI,SRR5126222,RUN
53,NCBI,SRR5126223,RUN
54,NCBI,SRR5126224,RUN
55,NCBI,SRR5126225,RUN
56,NCBI,SRR5126226,RUN
57,NCBI,SRR5126227,RUN
58,NCBI,SRR5126459,RUN
59,NCBI,SRR5126929,RUN
60,NCBI,SRR5126930,RUN
61,NCBI,SRR5126931,RUN
62,NCBI,SRR5126932,RUN
63,NCBI,SRR5126933,RUN
64,NCBI,SRR5126934,RUN
65,NCBI,SRR5126935,RUN
66,NCBI,SRR5126936,RUN
67,NCBI,SRR5126937,RUN
68,NCBI,SRR5126938,RUN
69,NCBI,SRR5126939,RUN
70,NCBI,SRR5126940,RUN
71,NCBI,SRR5126941,RUN
72,NCBI,SRR5126942,RUN
73,NCBI,SRR5126943,RUN
74,NCBI,SRR5126944,RUN
75,NCBI,SRR5126945,RUN
76,NCBI,SRR5126946,RUN
77,NCBI,SRR5126947,RUN
78,NCBI,SRR5126948,RUN
79,NCBI,SRR5126949,RUN
80,NCBI,SRR5126950,RUN
81,NCBI,SRR5126951,RUN
82,NCBI,SRR5126952,RUN
83,NCBI,SRR5126953,RUN
84,NCBI,SRR5126954,RUN
85,NCBI,SRR5126955,RUN
86,NCBI,SRR5126956,RUN
87,NCBI,SRR5126957,RUN
88,NCBI,SRR5126958,RUN
89,NCBI,SRR5126959,RUN
90,NCBI,SRR5126960,RUN
91,NCBI,SRR5126961,RUN
92,NCBI,SRR5126962,RUN
93,NCBI,SRR5126963,RUN
94,NCBI,SRR5126964,RUN
95,NCBI,SRR5126965,RUN
96,NCBI,SRR5126966,RUN
97,NCBI,SRR5126967,RUN
98,NCBI,SRR5126968,RUN
99,NCBI,SRR5126969,RUN
100,NCBI,SRR5126970,RUN
101,NCBI,SRR5126971,RUN
102,NCBI,SRR5126972,RUN
103,NCBI,SRR5126973,RUN
104,NCBI,SRR5126974,RUN
105,NCBI,SRR5126975,RUN
106,NCBI,SRR5126976,RUN
107,NCBI,SRR5126977,RUN
108,NCBI,SRR5126978,RUN
109,NCBI,SRR5126979,RUN
110,NCBI,SRR5126980,RUN
111,NCBI,SRR5126981,RUN
112,NCBI,SRR5126982,RUN
113,NCBI,SRR5126983,RUN
114,NCBI,SRR5126984,RUN
115,NCBI,SRR5126985,RUN
116,NCBI,SRR5126986,RUN
