N,Database,Accession,Type
1,NCBI,SRR1314215,RUN
2,NCBI,SRR1314216,RUN
3,NCBI,SRR1314217,RUN
4,NCBI,SRR1314218,RUN
5,NCBI,SRR1314219,RUN
6,NCBI,SRR1314220,RUN
7,NCBI,SRR1314221,RUN
8,NCBI,SRR1314222,RUN
9,NCBI,SRR1314223,RUN
10,NCBI,SRR1314224,RUN
11,NCBI,SRR1314225,RUN
12,NCBI,SRR1314226,RUN
13,NCBI,SRR1314227,RUN
14,NCBI,SRR1314228,RUN
15,NCBI,SRR1314229,RUN
16,NCBI,SRR1314230,RUN
17,NCBI,SRR1314231,RUN
18,NCBI,SRR1314232,RUN
19,NCBI,SRR1314233,RUN
20,NCBI,SRR1314234,RUN
21,NCBI,SRR1314237,RUN
22,NCBI,SRR1314238,RUN
23,NCBI,SRR1314239,RUN
24,NCBI,SRR1314241,RUN
25,NCBI,SRR1314242,RUN
26,NCBI,SRR1314243,RUN
27,NCBI,SRR1314244,RUN
28,NCBI,SRR1314245,RUN
29,NCBI,SRR1314246,RUN
30,NCBI,SRR1314247,RUN
31,NCBI,SRR1314248,RUN
32,NCBI,SRR1314249,RUN
33,NCBI,SRR1314250,RUN
34,NCBI,SRR1314251,RUN
35,NCBI,SRR1314252,RUN
36,NCBI,SRR1314253,RUN
37,NCBI,SRR1314254,RUN
38,NCBI,SRR1314255,RUN
39,NCBI,SRR1314256,RUN
40,NCBI,SRR1314257,RUN
41,NCBI,SRR1314258,RUN
42,NCBI,SRR1314259,RUN
43,NCBI,SRR1314260,RUN
44,NCBI,SRR1314261,RUN
45,NCBI,SRR1314262,RUN
46,NCBI,SRR1314264,RUN
47,NCBI,SRR1314265,RUN
48,NCBI,SRR1314266,RUN
49,NCBI,SRR1314267,RUN
50,NCBI,SRR1314268,RUN
51,NCBI,SRR1314269,RUN
52,NCBI,SRR1314270,RUN
53,NCBI,SRR1314271,RUN
54,NCBI,SRR1314272,RUN
55,NCBI,SRR1314273,RUN
56,NCBI,SRR1314274,RUN
57,NCBI,SRR1314275,RUN
58,NCBI,SRR1314276,RUN
59,NCBI,SRR1314277,RUN
60,NCBI,SRR1314278,RUN
61,NCBI,SRR1314281,RUN
62,NCBI,SRR1314282,RUN
63,NCBI,SRR1314283,RUN
64,NCBI,SRR1314284,RUN
65,NCBI,SRR1314286,RUN
66,NCBI,SRR1314287,RUN
67,NCBI,SRR1314288,RUN
68,NCBI,SRR1314289,RUN
69,NCBI,SRR1314290,RUN
70,NCBI,SRR1314291,RUN
71,NCBI,SRR1314292,RUN
72,NCBI,SRR1314293,RUN
73,NCBI,SRR1314294,RUN
74,NCBI,SRR1314295,RUN
75,NCBI,SRR1314296,RUN
76,NCBI,SRR1314297,RUN
77,NCBI,SRR1314298,RUN
78,NCBI,SRR1314299,RUN
79,NCBI,SRR1314300,RUN
80,NCBI,SRR1314301,RUN
81,NCBI,SRR1314302,RUN
82,NCBI,SRR1314303,RUN
83,NCBI,SRR1314304,RUN
84,NCBI,SRR1314305,RUN
85,NCBI,SRR1314306,RUN
86,NCBI,SRR1314307,RUN
87,NCBI,SRR1314308,RUN
88,NCBI,SRR1314310,RUN
89,NCBI,SRR1314311,RUN
90,NCBI,SRR1314312,RUN
91,NCBI,SRR1314313,RUN
92,NCBI,SRR1314314,RUN
93,NCBI,SRR1314315,RUN
94,NCBI,SRR1314316,RUN
95,NCBI,SRR1314317,RUN
96,NCBI,SRR1314318,RUN
97,NCBI,SRR1314319,RUN
98,NCBI,SRR1314321,RUN
99,NCBI,SRR1314323,RUN
100,NCBI,SRR1314324,RUN
101,NCBI,SRR1314325,RUN
102,NCBI,SRR1314326,RUN
103,NCBI,SRR1314327,RUN
104,NCBI,SRR1314328,RUN
105,NCBI,SRR1314329,RUN
106,NCBI,SRR1314331,RUN
107,NCBI,SRR1314332,RUN
108,NCBI,SRR1314333,RUN
109,NCBI,SRR1314334,RUN
110,NCBI,SRR1314335,RUN
111,NCBI,SRR1314336,RUN
112,NCBI,SRR1314337,RUN
113,NCBI,SRR1314338,RUN
114,NCBI,SRR1314339,RUN
115,NCBI,SRR1314340,RUN
116,NCBI,SRR1314341,RUN
117,NCBI,SRR1314342,RUN
118,NCBI,SRR1314343,RUN
119,NCBI,SRR1314344,RUN
120,NCBI,SRR1314345,RUN
121,NCBI,SRR1314347,RUN
122,NCBI,SRR1314348,RUN
123,NCBI,SRR1314349,RUN
124,NCBI,SRR1314350,RUN
125,NCBI,SRR1314351,RUN
126,NCBI,SRR1314352,RUN
127,NCBI,SRR1314353,RUN
128,NCBI,SRR1314354,RUN
129,NCBI,SRR1314355,RUN
130,NCBI,SRR1314356,RUN
131,NCBI,SRR1314357,RUN
132,NCBI,SRR1314358,RUN
133,NCBI,SRR1314359,RUN
134,NCBI,SRR1314360,RUN
135,NCBI,SRR1314361,RUN
136,NCBI,SRR1314362,RUN
137,NCBI,SRR1314364,RUN
138,NCBI,SRR1314365,RUN
139,NCBI,SRR1314366,RUN
140,NCBI,SRR1314367,RUN
141,NCBI,SRR1314368,RUN
142,NCBI,SRR1314369,RUN
143,NCBI,SRR1314370,RUN
144,NCBI,SRR1314371,RUN
145,NCBI,SRR1314372,RUN
146,NCBI,SRR1314373,RUN
147,NCBI,SRR1314374,RUN
148,NCBI,SRR1314375,RUN
149,NCBI,SRR1314376,RUN
150,NCBI,SRR1314377,RUN
151,NCBI,SRR1314378,RUN
152,NCBI,SRR1314379,RUN
153,NCBI,SRR1314380,RUN
154,NCBI,SRR1314381,RUN
155,NCBI,SRR1314382,RUN
156,NCBI,SRR1314384,RUN
157,NCBI,SRR1314385,RUN
158,NCBI,SRR1314386,RUN
159,NCBI,SRR1314387,RUN
160,NCBI,SRR1314388,RUN
161,NCBI,SRR1314389,RUN
162,NCBI,SRR1314390,RUN
163,NCBI,SRR1314391,RUN
164,NCBI,SRR1314392,RUN
165,NCBI,SRR1314393,RUN
166,NCBI,SRR1314394,RUN
167,NCBI,SRR1314395,RUN
168,NCBI,SRR1314396,RUN
169,NCBI,SRR1314397,RUN
170,NCBI,SRR1314398,RUN
171,NCBI,SRR1314399,RUN
172,NCBI,SRR1314400,RUN
173,NCBI,SRR1314401,RUN
174,NCBI,SRR1314402,RUN
175,NCBI,SRR1314403,RUN
176,NCBI,SRR1314404,RUN
177,NCBI,SRR1314405,RUN
178,NCBI,SRR1314406,RUN
179,NCBI,SRR1314407,RUN
180,NCBI,SRR1314408,RUN
181,NCBI,SRR1314409,RUN
182,NCBI,SRR1314410,RUN
183,NCBI,SRR1314411,RUN
184,NCBI,SRR1314412,RUN
185,NCBI,SRR1314413,RUN
186,NCBI,SRR1314414,RUN
187,NCBI,SRR1314415,RUN
188,NCBI,SRR1314416,RUN
189,NCBI,SRR1314417,RUN
190,NCBI,SRR1314418,RUN
191,NCBI,SRR1314419,RUN
192,NCBI,SRR1314420,RUN
193,NCBI,SRR1314423,RUN
194,NCBI,SRR1314424,RUN
195,NCBI,SRR1314425,RUN
196,NCBI,SRR1314426,RUN
197,NCBI,SRR1314427,RUN
198,NCBI,SRR1314428,RUN
199,NCBI,SRR1314429,RUN
200,NCBI,SRR1314430,RUN
201,NCBI,SRR1314431,RUN
202,NCBI,SRR1314432,RUN
203,NCBI,SRR1314433,RUN
204,NCBI,SRR1314434,RUN
205,NCBI,SRR1314435,RUN
206,NCBI,SRR1314436,RUN
207,NCBI,SRR1314437,RUN
208,NCBI,SRR1314438,RUN
209,NCBI,SRR1314439,RUN
210,NCBI,SRR1314440,RUN
211,NCBI,SRR1314441,RUN
212,NCBI,SRR1314442,RUN
213,NCBI,SRR1314443,RUN
214,NCBI,SRR1314444,RUN
