N,Database,Accession,Type
1,ENA,ERR1448254,RUN
2,ENA,ERR1448255,RUN
3,ENA,ERR349886,RUN
4,ENA,ERR349887,RUN
5,ENA,ERR349888,RUN
6,ENA,ERR349889,RUN
7,ENA,ERR349890,RUN
8,ENA,ERR349891,RUN
9,ENA,ERR349892,RUN
10,ENA,ERR349893,RUN
11,ENA,ERR349894,RUN
12,ENA,ERR349895,RUN
13,ENA,ERR349896,RUN
14,ENA,ERR349897,RUN
15,ENA,ERR349898,RUN
16,ENA,ERR349899,RUN
17,ENA,ERR349900,RUN
18,ENA,ERR349901,RUN
19,ENA,ERR349902,RUN
20,ENA,ERR349903,RUN
21,ENA,ERR349904,RUN
22,ENA,ERR349905,RUN
23,ENA,ERR349906,RUN
24,ENA,ERR349907,RUN
25,ENA,ERR349908,RUN
26,ENA,ERR349909,RUN
27,ENA,ERR349910,RUN
28,ENA,ERR349911,RUN
29,ENA,ERR349912,RUN
30,ENA,ERR349913,RUN
31,ENA,ERR349914,RUN
32,ENA,ERR349915,RUN
33,ENA,ERR349916,RUN
34,ENA,ERR349917,RUN
35,ENA,ERR349918,RUN
36,ENA,ERR349919,RUN
37,ENA,ERR349920,RUN
38,ENA,ERR349921,RUN
39,ENA,ERR349922,RUN
40,ENA,ERR349923,RUN
41,ENA,ERR349924,RUN
42,ENA,ERR349925,RUN
43,ENA,ERR349926,RUN
44,ENA,ERR349927,RUN
45,ENA,ERR349928,RUN
46,ENA,ERR349929,RUN
47,ENA,ERR349930,RUN
48,ENA,ERR349931,RUN
49,ENA,ERR349932,RUN
50,ENA,ERR349933,RUN
51,ENA,ERR349934,RUN
52,ENA,ERR349935,RUN
53,ENA,ERR349936,RUN
54,ENA,ERR349937,RUN
55,ENA,ERR349938,RUN
56,ENA,ERR349939,RUN
57,ENA,ERR349940,RUN
58,ENA,ERR349941,RUN
59,ENA,ERR349942,RUN
60,ENA,ERR349943,RUN
61,ENA,ERR349944,RUN
62,ENA,ERR349945,RUN
63,ENA,ERR349946,RUN
64,ENA,ERR349947,RUN
65,ENA,ERR349948,RUN
66,ENA,ERR349949,RUN
67,ENA,ERR349951,RUN
68,ENA,ERR349952,RUN
69,ENA,ERR349953,RUN
70,ENA,ERR349954,RUN
71,ENA,ERR349955,RUN
72,ENA,ERR349956,RUN
73,ENA,ERR349957,RUN
74,ENA,ERR349958,RUN
75,ENA,ERR349959,RUN
76,ENA,ERR349960,RUN
77,ENA,ERR349961,RUN
78,ENA,ERR349962,RUN
79,ENA,ERR349963,RUN
80,ENA,ERR349964,RUN
81,ENA,ERR349965,RUN
82,ENA,ERR349966,RUN
83,ENA,ERR349967,RUN
84,ENA,ERR349968,RUN
85,ENA,ERR349969,RUN
86,ENA,ERR349970,RUN
87,ENA,ERR349971,RUN
88,ENA,ERR349972,RUN
89,ENA,ERR349973,RUN
90,ENA,ERR349974,RUN
91,ENA,ERR349975,RUN
92,ENA,ERR349976,RUN
93,ENA,ERR349977,RUN
94,ENA,ERR349978,RUN
95,ENA,ERR349979,RUN
96,ENA,ERR349980,RUN
97,ENA,ERR349981,RUN
98,ENA,ERR349982,RUN
99,ENA,ERR349984,RUN
100,ENA,ERR349985,RUN
101,ENA,ERR349986,RUN
102,ENA,ERR349987,RUN
103,ENA,ERR349988,RUN
104,ENA,ERR349989,RUN
105,ENA,ERR349990,RUN
106,ENA,ERR349991,RUN
107,ENA,ERR349994,RUN
108,ENA,ERR349995,RUN
109,ENA,ERR349996,RUN
