N,Database,Accession,Type
1,ENA,ERR3144540,RUN
2,ENA,ERR3144620,RUN
3,ENA,ERR3144628,RUN
4,ENA,ERR3144636,RUN
5,ENA,ERR3144655,RUN
6,ENA,ERR3144665,RUN
7,ENA,ERR3144675,RUN
8,ENA,ERR3144611,RUN
9,ENA,ERR3144686,RUN
10,ENA,ERR3144695,RUN
11,ENA,ERR3144699,RUN
12,ENA,ERR3144710,RUN
13,ENA,ERR3144717,RUN
14,ENA,ERR3144718,RUN
15,ENA,ERR3144719,RUN
16,ENA,ERR3144750,RUN
17,ENA,ERR3144757,RUN
18,ENA,ERR3144763,RUN
19,ENA,ERR3144765,RUN
20,ENA,ERR3144777,RUN
21,ENA,ERR3144657,RUN
22,ENA,ERR3144544,RUN
23,ENA,ERR3144548,RUN
24,ENA,ERR3144522,RUN
25,ENA,ERR3144687,RUN
26,ENA,ERR3144716,RUN
27,ENA,ERR3144560,RUN
28,ENA,ERR3144617,RUN
29,ENA,ERR3144619,RUN
30,ENA,ERR3144627,RUN
31,ENA,ERR3144629,RUN
32,ENA,ERR3144647,RUN
33,ENA,ERR3144556,RUN
34,ENA,ERR3144660,RUN
35,ENA,ERR3144618,RUN
36,ENA,ERR3144642,RUN
37,ENA,ERR3144510,RUN
38,ENA,ERR3144773,RUN
39,ENA,ERR3144545,RUN
40,ENA,ERR3144664,RUN
41,ENA,ERR3144651,RUN
42,ENA,ERR3144530,RUN
43,ENA,ERR3144659,RUN
44,ENA,ERR3144726,RUN
45,ENA,ERR3144738,RUN
46,ENA,ERR3144543,RUN
47,ENA,ERR3144562,RUN
48,ENA,ERR3144582,RUN
49,ENA,ERR3144528,RUN
50,ENA,ERR3144532,RUN
51,ENA,ERR3144542,RUN
52,ENA,ERR3144534,RUN
53,ENA,ERR3144537,RUN
54,ENA,ERR3144512,RUN
55,ENA,ERR3144756,RUN
56,ENA,ERR3144764,RUN
57,ENA,ERR3144766,RUN
58,ENA,ERR3144767,RUN
59,ENA,ERR3144508,RUN
60,ENA,ERR3144517,RUN
61,ENA,ERR3144509,RUN
62,ENA,ERR3144707,RUN
63,ENA,ERR3144731,RUN
64,ENA,ERR3144739,RUN
65,ENA,ERR3144747,RUN
66,ENA,ERR3144772,RUN
67,ENA,ERR3144704,RUN
68,ENA,ERR3144518,RUN
69,ENA,ERR3144621,RUN
70,ENA,ERR3144547,RUN
71,ENA,ERR3144549,RUN
72,ENA,ERR3144563,RUN
73,ENA,ERR3144590,RUN
74,ENA,ERR3144613,RUN
75,ENA,ERR3144768,RUN
76,ENA,ERR3144682,RUN
77,ENA,ERR3144539,RUN
78,ENA,ERR3144557,RUN
79,ENA,ERR3144735,RUN
80,ENA,ERR3144535,RUN
81,ENA,ERR3144541,RUN
82,ENA,ERR3144703,RUN
83,ENA,ERR3144559,RUN
84,ENA,ERR3144762,RUN
85,ENA,ERR3144553,RUN
86,ENA,ERR3144662,RUN
87,ENA,ERR3144591,RUN
88,ENA,ERR3144722,RUN
89,ENA,ERR3144644,RUN
90,ENA,ERR3144597,RUN
91,ENA,ERR3144742,RUN
92,ENA,ERR3144770,RUN
93,ENA,ERR3144649,RUN
94,ENA,ERR3144661,RUN
95,ENA,ERR3144666,RUN
96,ENA,ERR3144720,RUN
97,ENA,ERR3144671,RUN
98,ENA,ERR3144555,RUN
99,ENA,ERR3144689,RUN
100,ENA,ERR3144616,RUN
101,ENA,ERR3144673,RUN
102,ENA,ERR3144614,RUN
103,ENA,ERR3144513,RUN
104,ENA,ERR3144732,RUN
105,ENA,ERR3144677,RUN
106,ENA,ERR3144733,RUN
