N,Database,Accession,Type
1,NA,AUSMDU00006781,CONTIG
2,NA,AUSMDU00006782,CONTIG
3,NA,AUSMDU00004482,CONTIG
4,NA,AUSMDU00006783,CONTIG
5,NA,AUSMDU00006784,CONTIG
6,NA,AUSMDU00004483,CONTIG
7,NA,AUSMDU00004484,CONTIG
8,NA,AUSMDU00004485,CONTIG
9,NA,AUSMDU00006785,CONTIG
10,NA,AUSMDU00006786,CONTIG
11,NA,AUSMDU00006787,CONTIG
12,NA,AUSMDU00006788,CONTIG
13,NA,AUSMDU00006789,CONTIG
14,NA,AUSMDU00006790,CONTIG
15,NA,AUSMDU00006791,CONTIG
16,NA,AUSMDU00006792,CONTIG
17,NA,AUSMDU00006793,CONTIG
18,NA,AUSMDU00006794,CONTIG
19,NA,AUSMDU00006795,CONTIG
20,NA,AUSMDU00006796,CONTIG
21,NA,AUSMDU00006797,CONTIG
22,NA,AUSMDU00006798,CONTIG
23,NA,AUSMDU00004486,CONTIG
24,NA,AUSMDU00006799,CONTIG
25,NA,AUSMDU00006800,CONTIG
26,NA,AUSMDU00004487,CONTIG
27,NA,AUSMDU00006801,CONTIG
28,NA,AUSMDU00006802,CONTIG
29,NA,AUSMDU00004488,CONTIG
30,NA,AUSMDU00006803,CONTIG
31,NA,AUSMDU00006804,CONTIG
32,NA,AUSMDU00006805,CONTIG
33,NA,AUSMDU00006806,CONTIG
34,NA,AUSMDU00006807,CONTIG
35,NA,AUSMDU00006808,CONTIG
36,NA,AUSMDU00006809,CONTIG
37,NA,AUSMDU00006810,CONTIG
38,NA,AUSMDU00006811,CONTIG
39,NA,AUSMDU00006812,CONTIG
40,NA,AUSMDU00006813,CONTIG
41,NA,AUSMDU00006814,CONTIG
42,NA,AUSMDU00004489,CONTIG
43,NA,AUSMDU00004490,CONTIG
44,NA,AUSMDU00004491,CONTIG
45,NA,AUSMDU00006815,CONTIG
46,NA,AUSMDU00006816,CONTIG
47,NA,AUSMDU00006817,CONTIG
48,NA,AUSMDU00006818,CONTIG
49,NA,AUSMDU00006819,CONTIG
50,NA,AUSMDU00006820,CONTIG
51,NA,AUSMDU00006821,CONTIG
52,NA,AUSMDU00004492,CONTIG
53,NA,AUSMDU00006822,CONTIG
54,NA,AUSMDU00006823,CONTIG
55,NA,AUSMDU00006824,CONTIG
56,NA,AUSMDU00006825,CONTIG
57,NA,AUSMDU00006826,CONTIG
58,NA,AUSMDU00006827,CONTIG
59,NA,AUSMDU00006828,CONTIG
60,NA,AUSMDU00006829,CONTIG
61,NA,AUSMDU00006830,CONTIG
62,NA,AUSMDU00006831,CONTIG
63,NA,AUSMDU00006832,CONTIG
64,NA,AUSMDU00006833,CONTIG
65,NA,AUSMDU00006834,CONTIG
66,NA,AUSMDU00006835,CONTIG
67,NA,AUSMDU00006836,CONTIG
68,NA,AUSMDU00006837,CONTIG
69,NA,AUSMDU00004493,CONTIG
70,NA,AUSMDU00006838,CONTIG
71,NA,AUSMDU00006839,CONTIG
72,NA,AUSMDU00006840,CONTIG
73,NA,AUSMDU00006841,CONTIG
74,NA,AUSMDU00006842,CONTIG
75,NA,AUSMDU00006843,CONTIG
76,NA,AUSMDU00006844,CONTIG
77,NA,AUSMDU00004494,CONTIG
78,NA,AUSMDU00006845,CONTIG
79,NA,AUSMDU00006846,CONTIG
80,NA,AUSMDU00006847,CONTIG
81,NA,AUSMDU00006848,CONTIG
82,NA,AUSMDU00006849,CONTIG
83,NA,AUSMDU00006850,CONTIG
84,NA,AUSMDU00006851,CONTIG
85,NA,AUSMDU00006852,CONTIG
86,NA,AUSMDU00006853,CONTIG
87,NA,AUSMDU00006854,CONTIG
88,NA,AUSMDU00006855,CONTIG
89,NA,AUSMDU00006856,CONTIG
90,NA,AUSMDU00006857,CONTIG
91,NA,AUSMDU00006858,CONTIG
92,NA,AUSMDU00006859,CONTIG
93,NA,AUSMDU00006860,CONTIG
94,NA,AUSMDU00006861,CONTIG
95,NA,AUSMDU00006862,CONTIG
96,NA,AUSMDU00006863,CONTIG
97,NA,AUSMDU00006864,CONTIG
98,NA,AUSMDU00006865,CONTIG
99,NA,AUSMDU00006866,CONTIG
100,NA,AUSMDU00006867,CONTIG
101,NA,AUSMDU00006868,CONTIG
102,NA,AUSMDU00006869,CONTIG
103,NA,AUSMDU00006870,CONTIG
104,NA,AUSMDU00006871,CONTIG
105,NA,AUSMDU00006872,CONTIG
106,NA,AUSMDU00006873,CONTIG
107,NA,AUSMDU00006874,CONTIG
108,NA,AUSMDU00006875,CONTIG
109,NA,AUSMDU00006876,CONTIG
110,NA,AUSMDU00006877,CONTIG
111,NA,AUSMDU00006878,CONTIG
112,NA,AUSMDU00006879,CONTIG
113,NA,AUSMDU00006880,CONTIG
114,NA,AUSMDU00006881,CONTIG
115,NA,AUSMDU00006882,CONTIG
116,NA,AUSMDU00006883,CONTIG
117,NA,AUSMDU00006884,CONTIG
118,NA,AUSMDU00006885,CONTIG
119,NA,AUSMDU00004495,CONTIG
120,NA,AUSMDU00006886,CONTIG
121,NA,AUSMDU00006887,CONTIG
122,NA,AUSMDU00006888,CONTIG
123,NA,AUSMDU00006889,CONTIG
124,NA,AUSMDU00006890,CONTIG
125,NA,AUSMDU00006891,CONTIG
126,NA,AUSMDU00006892,CONTIG
127,NA,AUSMDU00006893,CONTIG
128,NA,AUSMDU00004496,CONTIG
129,NA,AUSMDU00006894,CONTIG
130,NA,AUSMDU00004497,CONTIG
131,NA,AUSMDU00006895,CONTIG
132,NA,AUSMDU00006896,CONTIG
133,NA,AUSMDU00006897,CONTIG
134,NA,AUSMDU00006898,CONTIG
135,NA,AUSMDU00006899,CONTIG
136,NA,AUSMDU00006900,CONTIG
137,NA,AUSMDU00006901,CONTIG
138,NA,AUSMDU00006902,CONTIG
139,NA,AUSMDU00006903,CONTIG
140,NA,AUSMDU00006904,CONTIG
141,NA,AUSMDU00006905,CONTIG
142,NA,AUSMDU00006906,CONTIG
143,NA,AUSMDU00006907,CONTIG
144,NA,AUSMDU00006908,CONTIG
145,NA,AUSMDU00006909,CONTIG
146,NA,AUSMDU00006910,CONTIG
147,NA,AUSMDU00006911,CONTIG
148,NA,AUSMDU00006912,CONTIG
149,NA,AUSMDU00006913,CONTIG
150,NA,AUSMDU00006914,CONTIG
151,NA,AUSMDU00006915,CONTIG
152,NA,AUSMDU00006916,CONTIG
153,NA,AUSMDU00006917,CONTIG
154,NA,AUSMDU00006918,CONTIG
155,NA,AUSMDU00006919,CONTIG
156,NA,AUSMDU00006920,CONTIG
157,NA,AUSMDU00006921,CONTIG
158,NA,AUSMDU00006922,CONTIG
159,NA,AUSMDU00006923,CONTIG
160,NA,AUSMDU00006924,CONTIG
161,NA,AUSMDU00006925,CONTIG
162,NA,AUSMDU00006926,CONTIG
163,NA,AUSMDU00004498,CONTIG
164,NA,AUSMDU00006927,CONTIG
165,NA,AUSMDU00006928,CONTIG
166,NA,AUSMDU00006929,CONTIG
167,NA,AUSMDU00006930,CONTIG
168,NA,AUSMDU00006931,CONTIG
169,NA,AUSMDU00006932,CONTIG
170,NA,AUSMDU00006933,CONTIG
171,NA,AUSMDU00006934,CONTIG
172,NA,AUSMDU00006935,CONTIG
173,NA,AUSMDU00006936,CONTIG
174,NA,AUSMDU00006937,CONTIG
175,NA,AUSMDU00006938,CONTIG
176,NA,AUSMDU00006939,CONTIG
177,NA,AUSMDU00006940,CONTIG
178,NA,AUSMDU00004499,CONTIG
179,NA,AUSMDU00006941,CONTIG
180,NA,AUSMDU00004608,CONTIG
181,NA,AUSMDU00006942,CONTIG
182,NA,AUSMDU00006943,CONTIG
183,NA,AUSMDU00006944,CONTIG
184,NA,AUSMDU00006945,CONTIG
185,NA,AUSMDU00006946,CONTIG
186,NA,AUSMDU00004500,CONTIG
187,NA,AUSMDU00006947,CONTIG
188,NA,AUSMDU00006948,CONTIG
189,NA,AUSMDU00006949,CONTIG
190,NA,AUSMDU00004501,CONTIG
191,NA,AUSMDU00006950,CONTIG
192,NA,AUSMDU00006951,CONTIG
193,NA,AUSMDU00006952,CONTIG
194,NA,AUSMDU00006953,CONTIG
195,NA,AUSMDU00006954,CONTIG
196,NA,AUSMDU00006955,CONTIG
197,NA,AUSMDU00006956,CONTIG
198,NA,AUSMDU00006957,CONTIG
199,NA,AUSMDU00006958,CONTIG
200,NA,AUSMDU00006959,CONTIG
201,NA,AUSMDU00006960,CONTIG
202,NA,AUSMDU00006961,CONTIG
203,NA,AUSMDU00006962,CONTIG
204,NA,AUSMDU00006963,CONTIG
205,NA,AUSMDU00006964,CONTIG
206,NA,AUSMDU00006965,CONTIG
207,NA,AUSMDU00006966,CONTIG
208,NA,AUSMDU00006967,CONTIG
209,NA,AUSMDU00006968,CONTIG
210,NA,AUSMDU00006969,CONTIG
211,NA,AUSMDU00006970,CONTIG
212,NA,AUSMDU00006971,CONTIG
213,NA,AUSMDU00006972,CONTIG
214,NA,AUSMDU00006973,CONTIG
215,NA,AUSMDU00006974,CONTIG
216,NA,AUSMDU00006975,CONTIG
217,NA,AUSMDU00006976,CONTIG
218,NA,AUSMDU00006977,CONTIG
219,NA,AUSMDU00006978,CONTIG
220,NA,AUSMDU00006979,CONTIG
221,NA,AUSMDU00006980,CONTIG
222,NA,AUSMDU00006981,CONTIG
223,NA,AUSMDU00006982,CONTIG
224,NA,AUSMDU00006983,CONTIG
225,NA,AUSMDU00006984,CONTIG
226,NA,AUSMDU00006985,CONTIG
227,NA,AUSMDU00006986,CONTIG
228,NA,AUSMDU00006987,CONTIG
229,NA,AUSMDU00006988,CONTIG
230,NA,AUSMDU00006989,CONTIG
231,NA,AUSMDU00006990,CONTIG
232,NA,AUSMDU00006991,CONTIG
233,NA,AUSMDU00006992,CONTIG
234,NA,AUSMDU00006993,CONTIG
235,NA,AUSMDU00006994,CONTIG
236,NA,AUSMDU00006995,CONTIG
237,NA,AUSMDU00006996,CONTIG
238,NA,AUSMDU00006997,CONTIG
239,NA,AUSMDU00006998,CONTIG
240,NA,AUSMDU00006999,CONTIG
241,NA,AUSMDU00007000,CONTIG
242,NA,AUSMDU00007001,CONTIG
243,NA,AUSMDU00007002,CONTIG
244,NA,AUSMDU00007003,CONTIG
245,NA,AUSMDU00007004,CONTIG
246,NA,AUSMDU00007005,CONTIG
247,NA,AUSMDU00007006,CONTIG
248,NA,AUSMDU00007007,CONTIG
249,NA,AUSMDU00007008,CONTIG
250,NA,AUSMDU00007009,CONTIG
251,NA,AUSMDU00007010,CONTIG
252,NA,AUSMDU00007011,CONTIG
253,NA,AUSMDU00007012,CONTIG
254,NA,AUSMDU00007013,CONTIG
255,NA,AUSMDU00007014,CONTIG
256,NA,AUSMDU00007015,CONTIG
257,NA,AUSMDU00007016,CONTIG
258,NA,AUSMDU00007017,CONTIG
259,NA,AUSMDU00007018,CONTIG
260,NA,AUSMDU00007019,CONTIG
261,NA,AUSMDU00007020,CONTIG
262,NA,AUSMDU00007021,CONTIG
263,NA,AUSMDU00007022,CONTIG
264,NA,AUSMDU00007023,CONTIG
265,NA,AUSMDU00007024,CONTIG
266,NA,AUSMDU00007025,CONTIG
267,NA,AUSMDU00007026,CONTIG
268,NA,AUSMDU00007027,CONTIG
269,NA,AUSMDU00007028,CONTIG
270,NA,AUSMDU00007029,CONTIG
