N,Database,Accession,Type
1,ENA,ERR2516166,RUN
2,ENA,ERR2516171,RUN
3,ENA,ERR2516172,RUN
4,ENA,ERR2516174,RUN
5,ENA,ERR2516175,RUN
6,ENA,ERR2516180,RUN
7,ENA,ERR2516181,RUN
8,ENA,ERR2516184,RUN
9,ENA,ERR2516185,RUN
10,ENA,ERR2516187,RUN
11,ENA,ERR2516193,RUN
12,ENA,ERR2516194,RUN
13,ENA,ERR2516197,RUN
14,ENA,ERR2516198,RUN
15,ENA,ERR2516202,RUN
16,ENA,ERR2516205,RUN
17,ENA,ERR2516210,RUN
18,ENA,ERR2516212,RUN
19,ENA,ERR2516216,RUN
20,ENA,ERR2516218,RUN
21,ENA,ERR2516221,RUN
22,ENA,ERR2516223,RUN
23,ENA,ERR2516224,RUN
24,ENA,ERR2516225,RUN
25,ENA,ERR2516226,RUN
26,ENA,ERR2516227,RUN
27,ENA,ERR2516228,RUN
28,ENA,ERR2516231,RUN
29,ENA,ERR2516236,RUN
30,ENA,ERR2516241,RUN
31,ENA,ERR2516242,RUN
32,ENA,ERR2516247,RUN
33,ENA,ERR2516248,RUN
34,ENA,ERR2516250,RUN
35,ENA,ERR2516254,RUN
36,ENA,ERR2516257,RUN
37,ENA,ERR2516258,RUN
38,ENA,ERR2516260,RUN
39,ENA,ERR2516261,RUN
40,ENA,ERR2516262,RUN
41,ENA,ERR2516267,RUN
42,ENA,ERR2516268,RUN
43,ENA,ERR2516269,RUN
44,ENA,ERR2516270,RUN
45,ENA,ERR2516272,RUN
46,ENA,ERR2516274,RUN
47,ENA,ERR2516280,RUN
48,ENA,ERR2516286,RUN
49,ENA,ERR2516293,RUN
50,ENA,ERR2516294,RUN
51,ENA,ERR2516295,RUN
52,ENA,ERR2516296,RUN
53,ENA,ERR2516298,RUN
54,ENA,ERR2516299,RUN
55,ENA,ERR2516300,RUN
56,ENA,ERR2516301,RUN
57,ENA,ERR2516302,RUN
58,ENA,ERR2516304,RUN
59,ENA,ERR2516305,RUN
60,ENA,ERR2516306,RUN
61,ENA,ERR2516308,RUN
62,ENA,ERR2516309,RUN
63,ENA,ERR2516312,RUN
64,ENA,ERR2516317,RUN
65,ENA,ERR2516319,RUN
66,ENA,ERR2516324,RUN
67,ENA,ERR2516331,RUN
68,ENA,ERR2516332,RUN
69,ENA,ERR2516333,RUN
70,ENA,ERR2516335,RUN
71,ENA,ERR2516336,RUN
72,ENA,ERR2516347,RUN
73,ENA,ERR2516348,RUN
74,ENA,ERR2516349,RUN
75,ENA,ERR2516351,RUN
76,ENA,ERR2516352,RUN
77,ENA,ERR2516354,RUN
78,ENA,ERR2516358,RUN
79,ENA,ERR2516362,RUN
80,ENA,ERR2516365,RUN
81,ENA,ERR2516367,RUN
82,ENA,ERR2516368,RUN
83,ENA,ERR2516369,RUN
84,ENA,ERR2516370,RUN
85,ENA,ERR2516371,RUN
86,ENA,ERR2516372,RUN
87,ENA,ERR2516373,RUN
88,ENA,ERR2516374,RUN
89,ENA,ERR2516378,RUN
90,ENA,ERR2516380,RUN
91,ENA,ERR2516381,RUN
92,ENA,ERR2516382,RUN
93,ENA,ERR2516383,RUN
94,ENA,ERR2516388,RUN
95,ENA,ERR2516395,RUN
96,ENA,ERR3132072,RUN
97,ENA,ERR3132073,RUN
98,ENA,ERR3132074,RUN
99,ENA,ERR3132075,RUN
100,ENA,ERR3132076,RUN
101,ENA,ERR3132077,RUN
102,ENA,ERR3132078,RUN
103,ENA,ERR3132079,RUN
104,ENA,ERR3132080,RUN
105,ENA,ERR3132081,RUN
106,ENA,ERR3132082,RUN
107,ENA,ERR3132083,RUN
108,ENA,ERR3132084,RUN
109,ENA,ERR3132085,RUN
110,ENA,ERR3132086,RUN
111,ENA,ERR3132087,RUN
112,ENA,ERR3132088,RUN
113,ENA,ERR3132089,RUN
114,ENA,ERR3132090,RUN
115,ENA,ERR3132091,RUN
116,ENA,ERR3132092,RUN
117,ENA,ERR3132093,RUN
118,ENA,ERR3132094,RUN
119,ENA,ERR3132095,RUN
120,ENA,ERR3132096,RUN
121,ENA,ERR3132097,RUN
122,ENA,ERR3132098,RUN
123,ENA,ERR3132099,RUN
124,ENA,ERR3132100,RUN
125,ENA,ERR3132101,RUN
126,ENA,ERR3132102,RUN
127,ENA,ERR3132103,RUN
128,ENA,ERR3132104,RUN
129,ENA,ERR3132105,RUN
130,ENA,ERR3132106,RUN
131,ENA,ERR3132107,RUN
132,ENA,ERR3132108,RUN
133,ENA,ERR3132109,RUN
134,ENA,ERR3132110,RUN
135,ENA,ERR3132111,RUN
136,ENA,ERR3132112,RUN
137,ENA,ERR3132113,RUN
138,ENA,ERR3132114,RUN
139,ENA,ERR3132115,RUN
140,ENA,ERR3132116,RUN
141,ENA,ERR3132117,RUN
142,ENA,ERR3132118,RUN
143,ENA,ERR3132119,RUN
144,ENA,ERR3132120,RUN
145,ENA,ERR3132121,RUN
146,ENA,ERR3132122,RUN
147,ENA,ERR3132123,RUN
148,ENA,ERR3132124,RUN
149,ENA,ERR3132125,RUN
150,ENA,ERR3132126,RUN
151,ENA,ERR3132127,RUN
152,ENA,ERR3132128,RUN
153,ENA,ERR3132129,RUN
154,ENA,ERR3132130,RUN
155,ENA,ERR3132131,RUN
156,ENA,ERR3132132,RUN
157,ENA,ERR3132133,RUN
158,ENA,ERR3132134,RUN
159,ENA,ERR3132136,RUN
160,ENA,ERR3132137,RUN
161,ENA,ERR3132138,RUN
162,ENA,ERR3132139,RUN
163,ENA,ERR3132140,RUN
164,ENA,ERR3132141,RUN
165,ENA,ERR3132142,RUN
166,ENA,ERR3132143,RUN
167,ENA,ERR3132145,RUN
168,ENA,ERR3132146,RUN
169,ENA,ERR3132147,RUN
170,ENA,ERR3132148,RUN
171,ENA,ERR3132149,RUN
172,ENA,ERR3132150,RUN
173,ENA,ERR3132151,RUN
174,ENA,ERR3132152,RUN
175,ENA,ERR3132153,RUN
176,ENA,ERR3132154,RUN
177,ENA,ERR3132155,RUN
178,ENA,ERR3132157,RUN
179,ENA,ERR3132158,RUN
180,ENA,ERR3132159,RUN
181,ENA,ERR3132160,RUN
182,ENA,ERR3132161,RUN
183,ENA,ERR3132162,RUN
184,ENA,ERR3132164,RUN
185,ENA,ERR3132166,RUN
186,ENA,ERR3132168,RUN
187,ENA,ERR3132169,RUN
188,ENA,ERR3132170,RUN
189,ENA,ERR3132172,RUN
190,ENA,ERR3132173,RUN
191,ENA,ERR3132174,RUN
192,ENA,ERR3132175,RUN
193,ENA,ERR3132176,RUN
194,ENA,ERR3132177,RUN
195,ENA,ERR3132178,RUN
196,ENA,ERR3132179,RUN
197,ENA,ERR3132180,RUN
198,ENA,ERR3132181,RUN
199,ENA,ERR3132182,RUN
200,ENA,ERR3132183,RUN
201,ENA,ERR3132184,RUN
202,ENA,ERR3132185,RUN
203,ENA,ERR3132186,RUN
204,ENA,ERR3132187,RUN
205,ENA,ERR3132188,RUN
206,ENA,ERR3132189,RUN
207,ENA,ERR3132190,RUN
208,ENA,ERR3132191,RUN
209,ENA,ERR3132192,RUN
210,ENA,ERR3132193,RUN
211,ENA,ERR3132194,RUN
212,ENA,ERR3132196,RUN
213,ENA,ERR3132197,RUN
214,ENA,ERR3132198,RUN
215,ENA,ERR3132199,RUN
216,ENA,ERR3132200,RUN
217,ENA,ERR3132201,RUN
218,ENA,ERR3132202,RUN
219,ENA,ERR3132203,RUN
220,ENA,ERR3132204,RUN
221,ENA,ERR3132206,RUN
222,ENA,ERR3132208,RUN
223,ENA,ERR3132209,RUN
224,ENA,ERR3132210,RUN
225,ENA,ERR3132211,RUN
226,ENA,ERR3132212,RUN
227,ENA,ERR3132215,RUN
228,ENA,ERR3132216,RUN
229,ENA,ERR3132217,RUN
230,ENA,ERR3132219,RUN
231,ENA,ERR3132220,RUN
232,ENA,ERR3132221,RUN
233,ENA,ERR3132222,RUN
234,ENA,ERR3132223,RUN
235,ENA,ERR3132224,RUN
236,ENA,ERR3132225,RUN
237,ENA,ERR3132227,RUN
238,ENA,ERR3132228,RUN
239,ENA,ERR3132229,RUN
240,ENA,ERR3132230,RUN
241,ENA,ERR3132231,RUN
242,ENA,ERR3132232,RUN
243,ENA,ERR3132233,RUN
244,ENA,ERR3132234,RUN
245,ENA,ERR3132235,RUN
246,ENA,ERR3132236,RUN
247,ENA,ERR3132238,RUN
248,ENA,ERR3132239,RUN
249,ENA,ERR3132240,RUN
250,ENA,ERR3132241,RUN
251,ENA,ERR3132242,RUN
252,ENA,ERR3132243,RUN
253,ENA,ERR3132244,RUN
254,ENA,ERR3132245,RUN
255,ENA,ERR3132246,RUN
256,ENA,ERR3132247,RUN
257,ENA,ERR3132248,RUN
258,ENA,ERR3132249,RUN
259,ENA,ERR3132250,RUN
260,ENA,ERR3132251,RUN
261,ENA,ERR3132252,RUN
262,ENA,ERR3132253,RUN
263,ENA,ERR3132254,RUN
264,ENA,ERR3132255,RUN
265,ENA,ERR3132256,RUN
266,ENA,ERR3132257,RUN
267,ENA,ERR3132258,RUN
268,ENA,ERR3132259,RUN
269,ENA,ERR3132260,RUN
270,ENA,ERR3132261,RUN
271,ENA,ERR3132262,RUN
272,ENA,ERR3132263,RUN
273,ENA,ERR3132264,RUN
