N,Database,Accession,Type
1,NCBI,SRR6898488,RUN
2,NCBI,SRR6898489,RUN
3,NCBI,SRR6898490,RUN
4,NCBI,SRR6898491,RUN
5,NCBI,SRR6898492,RUN
6,NCBI,SRR6898493,RUN
7,NCBI,SRR6898494,RUN
8,NCBI,SRR6898495,RUN
9,NCBI,SRR6898496,RUN
10,NCBI,SRR6898497,RUN
11,NCBI,SRR6898498,RUN
12,NCBI,SRR6898499,RUN
13,NCBI,SRR6898500,RUN
14,NCBI,SRR6898501,RUN
15,NCBI,SRR6898502,RUN
16,NCBI,SRR6898503,RUN
17,NCBI,SRR6898504,RUN
18,NCBI,SRR6898505,RUN
19,NCBI,SRR6898506,RUN
20,NCBI,SRR6898507,RUN
21,NCBI,SRR6898508,RUN
22,NCBI,SRR6898509,RUN
23,NCBI,SRR6898510,RUN
24,NCBI,SRR6898511,RUN
25,NCBI,SRR6898512,RUN
26,NCBI,SRR6898513,RUN
27,NCBI,SRR6898514,RUN
28,NCBI,SRR6898515,RUN
29,NCBI,SRR6898516,RUN
30,NCBI,SRR6898517,RUN
31,NCBI,SRR6898518,RUN
32,NCBI,SRR6898519,RUN
33,NCBI,SRR6898520,RUN
34,NCBI,SRR6898521,RUN
35,NCBI,SRR6898522,RUN
36,NCBI,SRR6898523,RUN
37,NCBI,SRR6898524,RUN
38,NCBI,SRR6898525,RUN
39,NCBI,SRR6898526,RUN
40,NCBI,SRR6898527,RUN
41,NCBI,SRR6898528,RUN
42,NCBI,SRR6898529,RUN
43,NCBI,SRR6898530,RUN
44,NCBI,SRR6898531,RUN
45,NCBI,SRR6898532,RUN
46,NCBI,SRR6898533,RUN
47,NCBI,SRR6898534,RUN
48,NCBI,SRR6898535,RUN
49,NCBI,SRR6898536,RUN
50,NCBI,SRR6898537,RUN
51,NCBI,SRR6898538,RUN
52,NCBI,SRR6898539,RUN
53,NCBI,SRR6898540,RUN
54,NCBI,SRR6898541,RUN
55,NCBI,SRR6898542,RUN
56,NCBI,SRR6898543,RUN
57,NCBI,SRR6898544,RUN
58,NCBI,SRR6898545,RUN
59,NCBI,SRR6898546,RUN
60,NCBI,SRR6898547,RUN
61,NCBI,SRR6898548,RUN
62,NCBI,SRR6898549,RUN
63,NCBI,SRR6898550,RUN
64,NCBI,SRR6898551,RUN
65,NCBI,SRR6898552,RUN
66,NCBI,SRR6898553,RUN
67,NCBI,SRR6898554,RUN
68,NCBI,SRR6898555,RUN
69,NCBI,SRR6898556,RUN
70,NCBI,SRR6898557,RUN
71,NCBI,SRR6898558,RUN
72,NCBI,SRR6898559,RUN
73,NCBI,SRR6898560,RUN
74,NCBI,SRR6898561,RUN
75,NCBI,SRR6898562,RUN
76,NCBI,SRR6898563,RUN
77,NCBI,SRR6898564,RUN
78,NCBI,SRR6898565,RUN
79,NCBI,SRR6898566,RUN
80,NCBI,SRR6898567,RUN
81,NCBI,SRR6898568,RUN
82,NCBI,SRR6898569,RUN
83,NCBI,SRR6898570,RUN
84,NCBI,SRR6898571,RUN
85,NCBI,SRR6898572,RUN
86,NCBI,SRR6898573,RUN
87,NCBI,SRR6898574,RUN
88,NCBI,SRR6898575,RUN
89,NCBI,SRR6898576,RUN
90,NCBI,SRR6898577,RUN
91,NCBI,SRR6898578,RUN
92,NCBI,SRR6898579,RUN
93,NCBI,SRR6898580,RUN
94,NCBI,SRR6898581,RUN
95,NCBI,SRR6898582,RUN
96,NCBI,SRR6898583,RUN
97,NCBI,SRR6898584,RUN
98,NCBI,SRR3295928,RUN
99,NCBI,SRR2124413,RUN
100,NCBI,SRR1048324,RUN
101,NCBI,SRR2587216,RUN
102,NCBI,SRR1646515,RUN
103,NCBI,SRR3295549,RUN
104,NCBI,SRR1637080,RUN
105,NCBI,SRR3062667,RUN
106,NCBI,SRR1106466,RUN
107,NCBI,SRR3295906,RUN
108,NCBI,SRR1763866,RUN
109,NCBI,SRR3000034,RUN
110,NCBI,SRR3170071,RUN
111,NCBI,SRR2240233,RUN
112,NCBI,SRR3027716,RUN
113,NCBI,SRR3027720,RUN
114,NCBI,SRR3115978,RUN
115,NCBI,SRR1288356,RUN
116,NCBI,SRR2534093,RUN
117,NCBI,SRR1300677,RUN
118,NCBI,SRR3027717,RUN
119,NCBI,SRR3027719,RUN
120,NCBI,SRR3027706,RUN
121,NCBI,SRR1522100,RUN
