N,Database,Accession,Type
1,NA,JWZR00000000,CONTIG
2,NA,JUDP00000000,CONTIG
3,NA,JUDO00000000,CONTIG
4,NA,JWZQ00000000,CONTIG
5,NA,JUDN00000000,CONTIG
6,NA,JWZP00000000,CONTIG
7,NA,JUDM00000000,CONTIG
8,NA,JWZO00000000,CONTIG
9,NA,JUDL00000000,CONTIG
10,NA,JUDK00000000,CONTIG
11,NA,JUDJ00000000,CONTIG
12,NA,JWZN00000000,CONTIG
13,NA,JUDI00000000,CONTIG
14,NA,JUDH00000000,CONTIG
15,NA,JUDG00000000,CONTIG
16,NA,JWZM00000000,CONTIG
17,NA,JUDF00000000,CONTIG
18,NA,JUDE00000000,CONTIG
19,NA,JUDD00000000,CONTIG
20,NA,JWZL00000000,CONTIG
21,NA,JUDC00000000,CONTIG
22,NA,JWZK00000000,CONTIG
23,NA,JUDB00000000,CONTIG
24,NA,JWZJ00000000,CONTIG
25,NA,JUDA00000000,CONTIG
26,NA,JUCZ00000000,CONTIG
27,NA,JXUL00000000,CONTIG
28,NA,JWZI00000000,CONTIG
29,NA,JWZH00000000,CONTIG
30,NA,JUCY00000000,CONTIG
31,NA,JUCX00000000,CONTIG
32,NA,JUCW00000000,CONTIG
33,NA,JUCV00000000,CONTIG
34,NA,JUCU00000000,CONTIG
35,NA,JUCT00000000,CONTIG
36,NA,JWZG00000000,CONTIG
37,NA,JWZF00000000,CONTIG
38,NA,JWZE00000000,CONTIG
39,NA,JUCS00000000,CONTIG
40,NA,JWZD00000000,CONTIG
41,NA,JWZC00000000,CONTIG
42,NA,JUCR00000000,CONTIG
43,NA,JUCQ00000000,CONTIG
44,NA,JWZB00000000,CONTIG
45,NA,JUCP00000000,CONTIG
46,NA,JUCO00000000,CONTIG
47,NA,JUCN00000000,CONTIG
48,NA,JUCM00000000,CONTIG
49,NA,JUCL00000000,CONTIG
50,NA,JUCK00000000,CONTIG
51,NA,JUCJ00000000,CONTIG
52,NA,JWZA00000000,CONTIG
53,NA,JUCI00000000,CONTIG
54,NA,JUCH00000000,CONTIG
55,NA,JUCG00000000,CONTIG
56,NA,JUCF00000000,CONTIG
57,NA,JUCE00000000,CONTIG
58,NA,JUCD00000000,CONTIG
59,NA,JUCC00000000,CONTIG
60,NA,JUCB00000000,CONTIG
61,NA,JUCA00000000,CONTIG
62,NA,JUBZ00000000,CONTIG
63,NA,JWYZ00000000,CONTIG
64,NA,JWYY00000000,CONTIG
65,NA,JWYX00000000,CONTIG
66,NA,JUBY00000000,CONTIG
67,NA,JUBX00000000,CONTIG
68,NA,JUBW00000000,CONTIG
69,NA,JWYW00000000,CONTIG
70,NA,JUBV00000000,CONTIG
71,NA,JUBU00000000,CONTIG
72,NA,JUBT00000000,CONTIG
73,NA,JUBS00000000,CONTIG
74,NA,JUBR00000000,CONTIG
75,NA,JUBQ00000000,CONTIG
76,NA,JUBP00000000,CONTIG
