N,Database,Accession,Type
1,ENA,ERR1680294,RUN
2,ENA,ERR1680296,RUN
3,ENA,ERR1680297,RUN
4,ENA,ERR1680298,RUN
5,ENA,ERR1680299,RUN
6,ENA,ERR1680300,RUN
7,ENA,ERR1680301,RUN
8,ENA,ERR1680302,RUN
9,ENA,ERR1680303,RUN
10,ENA,ERR1680304,RUN
11,ENA,ERR1680305,RUN
12,ENA,ERR1680306,RUN
13,ENA,ERR1680307,RUN
14,ENA,ERR1680308,RUN
15,ENA,ERR1680309,RUN
16,ENA,ERR1680310,RUN
17,ENA,ERR1680311,RUN
18,ENA,ERR1680312,RUN
19,ENA,ERR1680313,RUN
20,ENA,ERR1680314,RUN
21,ENA,ERR1680315,RUN
22,ENA,ERR1680316,RUN
23,ENA,ERR1680317,RUN
24,ENA,ERR1680318,RUN
25,ENA,ERR1680319,RUN
26,ENA,ERR1680320,RUN
27,ENA,ERR1469560,RUN
28,ENA,ERR1469561,RUN
29,ENA,ERR1469562,RUN
30,ENA,ERR1469563,RUN
31,ENA,ERR1469564,RUN
32,ENA,ERR1469565,RUN
33,ENA,ERR1469566,RUN
34,ENA,ERR1469567,RUN
35,ENA,ERR1469568,RUN
36,ENA,ERR1469569,RUN
37,ENA,ERR1469570,RUN
38,ENA,ERR1469571,RUN
39,ENA,ERR1469572,RUN
40,ENA,ERR1469573,RUN
41,ENA,ERR1469574,RUN
42,ENA,ERR1469575,RUN
43,ENA,ERR1469576,RUN
44,ENA,ERR1469577,RUN
45,ENA,ERR1469578,RUN
46,ENA,ERR1469579,RUN
47,ENA,ERR1469580,RUN
48,ENA,ERR1469581,RUN
49,ENA,ERR1469582,RUN
50,ENA,ERR1469583,RUN
51,ENA,ERR1469584,RUN
52,ENA,ERR1469585,RUN
53,ENA,ERR1469586,RUN
54,ENA,ERR1469587,RUN
55,ENA,ERR1469588,RUN
56,ENA,ERR1469589,RUN
57,ENA,ERR1469590,RUN
58,ENA,ERR1469591,RUN
59,ENA,ERR1469592,RUN
60,ENA,ERR1469593,RUN
61,ENA,ERR1471119,RUN
62,ENA,ERR1471120,RUN
63,ENA,ERR1471121,RUN
64,ENA,ERR1471122,RUN
65,ENA,ERR1471123,RUN
66,ENA,ERR1471124,RUN
67,ENA,ERR1471125,RUN
68,ENA,ERR1471126,RUN
69,ENA,ERR1471127,RUN
70,ENA,ERR1471128,RUN
71,ENA,ERR1471129,RUN
72,ENA,ERR1471130,RUN
73,ENA,ERR1471131,RUN
74,ENA,ERR1471132,RUN
75,ENA,ERR1471133,RUN
76,ENA,ERR1471134,RUN
77,ENA,ERR1471135,RUN
78,ENA,ERR1471136,RUN
79,ENA,ERR1471137,RUN
80,ENA,ERR1471138,RUN
81,ENA,ERR1471139,RUN
82,ENA,ERR1471140,RUN
83,ENA,ERR1471141,RUN
84,ENA,ERR1471142,RUN
85,ENA,ERR1471143,RUN
86,ENA,ERR1471144,RUN
87,ENA,ERR1471146,RUN
88,ENA,ERR1471147,RUN
89,ENA,ERR1471148,RUN
90,ENA,ERR1471149,RUN
91,ENA,ERR1469594,RUN
92,ENA,ERR1469595,RUN
93,ENA,ERR1469596,RUN
94,ENA,ERR1469597,RUN
95,ENA,ERR1469598,RUN
96,ENA,ERR1469599,RUN
97,ENA,ERR1469600,RUN
98,ENA,ERR1469601,RUN
99,ENA,ERR1469602,RUN
100,ENA,ERR1469603,RUN
101,ENA,ERR1469604,RUN
102,ENA,ERR1469605,RUN
103,ENA,ERR1469606,RUN
104,ENA,ERR1469607,RUN
105,ENA,ERR1469608,RUN
106,ENA,ERR1469609,RUN
107,ENA,ERR1469610,RUN
108,ENA,ERR1469611,RUN
109,ENA,ERR1469612,RUN
110,ENA,ERR1469613,RUN
111,ENA,ERR1469614,RUN
112,ENA,ERR1469615,RUN
113,ENA,ERR1469616,RUN
114,ENA,ERR1469617,RUN
115,ENA,ERR1469618,RUN
116,ENA,ERR1469619,RUN
117,ENA,ERR1469620,RUN
118,ENA,ERR1469621,RUN
119,ENA,ERR1469622,RUN
120,ENA,ERR1469623,RUN
121,ENA,ERR1469624,RUN
122,ENA,ERR1469625,RUN
123,ENA,ERR1469626,RUN
124,ENA,ERR1469627,RUN
125,ENA,ERR1469628,RUN
126,ENA,ERR1469629,RUN
127,ENA,ERR1469630,RUN
128,ENA,ERR1469631,RUN
129,ENA,ERR1469632,RUN
130,ENA,ERR1469635,RUN
