N,Database,Accession,Type
1,NCBI,SRR1006421,RUN
2,NCBI,SRR1008836,RUN
3,NCBI,SRR1008840,RUN
4,NCBI,SRR1008841,RUN
5,NCBI,SRR1008842,RUN
6,NCBI,SRR1008844,RUN
7,NCBI,SRR1008846,RUN
8,NCBI,SRR1008849,RUN
9,NCBI,SRR1008851,RUN
10,NCBI,SRR1008853,RUN
11,NCBI,SRR1008854,RUN
12,NCBI,SRR1008856,RUN
13,NCBI,SRR1008857,RUN
14,NCBI,SRR1008858,RUN
15,NCBI,SRR1008859,RUN
16,NCBI,SRR1008861,RUN
17,NCBI,SRR1008862,RUN
18,NCBI,SRR1008864,RUN
19,NCBI,SRR1008866,RUN
20,NCBI,SRR1008868,RUN
21,NCBI,SRR1008869,RUN
22,NCBI,SRR1008870,RUN
23,NCBI,SRR1008872,RUN
24,NCBI,SRR1008874,RUN
25,NCBI,SRR1008875,RUN
26,NCBI,SRR1008877,RUN
27,NCBI,SRR1008878,RUN
28,NCBI,SRR1008880,RUN
29,NCBI,SRR1008882,RUN
30,NCBI,SRR1008883,RUN
31,NCBI,SRR1008884,RUN
32,NCBI,SRR1008885,RUN
33,NCBI,SRR1008886,RUN
34,NCBI,SRR1008887,RUN
35,NCBI,SRR1008889,RUN
36,NCBI,SRR1008890,RUN
37,NCBI,SRR1015238,RUN
38,NCBI,SRR1015242,RUN
39,NCBI,SRR1015246,RUN
40,NCBI,SRR1015248,RUN
41,NCBI,SRR1015262,RUN
42,NCBI,SRR1015264,RUN
43,NCBI,SRR1015268,RUN
44,NCBI,SRR1015270,RUN
45,NCBI,SRR1015272,RUN
46,NCBI,SRR1015275,RUN
47,NCBI,SRR1015281,RUN
48,NCBI,SRR1015283,RUN
49,NCBI,SRR1015287,RUN
50,NCBI,SRR1015289,RUN
51,NCBI,SRR1015291,RUN
52,NCBI,SRR1015295,RUN
53,NCBI,SRR1015296,RUN
54,NCBI,SRR1015299,RUN
55,NCBI,SRR1015318,RUN
56,NCBI,SRR1015319,RUN
