N,Database,Accession,Type
1,NCBI,SRR12354224,RUN
2,NCBI,SRR12354225,RUN
3,NCBI,SRR12354226,RUN
4,NCBI,SRR12354227,RUN
5,NCBI,SRR12354228,RUN
6,NCBI,SRR12354229,RUN
7,NCBI,SRR12354230,RUN
8,NCBI,SRR12354233,RUN
9,NCBI,SRR12354234,RUN
10,NCBI,SRR12354235,RUN
11,NCBI,SRR12354236,RUN
12,NCBI,SRR12354237,RUN
13,NCBI,SRR12354238,RUN
14,NCBI,SRR12354239,RUN
15,NCBI,SRR12354241,RUN
16,NCBI,SRR12354242,RUN
17,NCBI,SRR12354243,RUN
18,NCBI,SRR12354244,RUN
19,NCBI,SRR12354245,RUN
20,NCBI,SRR12354246,RUN
21,NCBI,SRR12354247,RUN
22,NCBI,SRR12354248,RUN
23,NCBI,SRR12354249,RUN
24,NCBI,SRR12354250,RUN
25,NCBI,SRR12354251,RUN
26,NCBI,SRR12354252,RUN
27,NCBI,SRR12354253,RUN
28,NCBI,SRR12354254,RUN
29,NCBI,SRR12354255,RUN
30,NCBI,SRR12354256,RUN
31,NCBI,SRR12354257,RUN
32,NCBI,SRR12354258,RUN
33,NCBI,SRR12354259,RUN
34,NCBI,SRR12354260,RUN
35,NCBI,SRR12354261,RUN
36,NCBI,SRR12354262,RUN
37,NCBI,SRR12354263,RUN
38,NA,RWUY00000000,CONTIG
39,NA,RWUX00000000,CONTIG
40,NA,RWUB00000000,CONTIG
41,NA,RWUA00000000,CONTIG
42,NA,MCMT00000000,CONTIG
43,NA,LZQH00000000,CONTIG
44,NCBI,NTAF00000000,CONTIG
45,NA,RWTO00000000,CONTIG
46,NA,RWTN00000000,CONTIG
47,NA,RWTM00000000,CONTIG
48,NA,RWTL00000000,CONTIG
49,NA,RWTK00000000,CONTIG
50,NA,RWTJ00000000,CONTIG
51,NA,RWTI00000000,CONTIG
52,NA,RWTH00000000,CONTIG
53,NA,RWTG00000000,CONTIG
54,NA,RWTF00000000,CONTIG
55,NA,RWTE00000000,CONTIG
56,NA,RWTD00000000,CONTIG
57,NA,RWTC00000000,CONTIG
58,NA,RWTB00000000,CONTIG
59,NA,RWTA00000000,CONTIG
60,NA,RWSZ00000000,CONTIG
61,NA,RWSY00000000,CONTIG
62,NA,RWSX00000000,CONTIG
63,NA,RWSW00000000,CONTIG
64,NA,RWSV00000000,CONTIG
65,NA,RWSU00000000,CONTIG
66,NA,RWST00000000,CONTIG
67,NA,RWSS00000000,CONTIG
68,NA,RWSQ00000000,CONTIG
69,NA,RWSO00000000,CONTIG
70,NA,RWSN00000000,CONTIG
71,NA,RWSM00000000,CONTIG
72,NA,RWSL00000000,CONTIG
73,NA,RWSK00000000,CONTIG
74,NA,RWSJ00000000,CONTIG
75,NA,RWSI00000000,CONTIG
76,NA,RWSH00000000,CONTIG
77,NA,RWSG00000000,CONTIG
78,NA,RWSF00000000,CONTIG
79,NA,RWSE00000000,CONTIG
80,NA,RWSD00000000,CONTIG
81,NA,RWSC00000000,CONTIG
82,NA,RWSB00000000,CONTIG
83,NA,RWSA00000000,CONTIG
84,NA,RWRZ00000000,CONTIG
85,NA,RWRY00000000,CONTIG
86,NA,RWRX00000000,CONTIG
87,NA,RWRW00000000,CONTIG
88,NA,RWRV00000000,CONTIG
89,NA,RWRU00000000,CONTIG
90,NA,RWRT00000000,CONTIG
91,NA,RWRS00000000,CONTIG
92,NA,RWRR00000000,CONTIG
93,NA,RWRQ00000000,CONTIG
94,NA,RWRO00000000,CONTIG
95,NA,RWRN00000000,CONTIG
96,NA,RWRM00000000,CONTIG
97,NA,RWRL00000000,CONTIG
98,NA,RWRK00000000,CONTIG
99,NA,RWRJ00000000,CONTIG
100,NA,RWRI00000000,CONTIG
101,NA,RWRH00000000,CONTIG
102,NA,RWRG00000000,CONTIG
103,NA,RWRF00000000,CONTIG
104,NA,RWRE00000000,CONTIG
105,NA,RWRD00000000,CONTIG
106,NA,RWRC00000000,CONTIG
107,NA,RWRB00000000,CONTIG
108,NA,RWRA00000000,CONTIG
109,NA,RWQZ00000000,CONTIG
110,NA,RWQY00000000,CONTIG
111,NA,RWQX00000000,CONTIG
112,NA,RWQW00000000,CONTIG
115,NA,RXEU00000000,CONTIG
116,NA,RXDR00000000,CONTIG
117,NCBI,NSVV00000000,CONTIG
118,NCBI,NSVD00000000,CONTIG
119,NCBI,NSVB00000000,CONTIG
120,NCBI,NSVA00000000,CONTIG
121,NCBI,NSUZ00000000,CONTIG
122,NCBI,NSUY00000000,CONTIG
123,NCBI,NSUX00000000,CONTIG
124,NCBI,NSUW00000000,CONTIG
125,NCBI,NSUV00000000,CONTIG
126,NCBI,NSUU00000000,CONTIG
127,NCBI,NSUT00000000,CONTIG
128,NCBI,NSUS00000000,CONTIG
129,NCBI,NSUR00000000,CONTIG
130,NCBI,NSUQ00000000,CONTIG
131,NCBI,NSUP00000000,CONTIG
132,NCBI,NSUO00000000,CONTIG
133,NCBI,NSUN00000000,CONTIG
134,NCBI,NSUL00000000,CONTIG
135,NCBI,NSUK00000000,CONTIG
