N,Database,Accession,Type
1,NA,JABLRL000000000,CONTIG
2,NA,JABLRB000000000,CONTIG
3,NA,JABLRE000000000,CONTIG
4,NA,JABLRF000000000,CONTIG
5,NA,JABLRD000000000,CONTIG
6,NA,JABLRG000000000,CONTIG
7,NA,JABLRH000000000,CONTIG
8,NA,JABLRI000000000,CONTIG
9,NA,JABLRJ000000000,CONTIG
10,NA,JABLRK000000000,CONTIG
11,NA,JABLRM000000000,CONTIG
12,NA,JABLRN000000000,CONTIG
13,NA,JABLQW000000000,CONTIG
14,NA,JABLQZ000000000,CONTIG
15,NA,JABLQX000000000,CONTIG
16,NA,JABLQY000000000,CONTIG
17,NA,JABLRC000000000,CONTIG
18,NA,JABLRA000000000,CONTIG
19,NA,JABLAE000000000,CONTIG
20,NA,JABLAC000000000,CONTIG
21,NA,JABLAF000000000,CONTIG
22,NA,JABLAD000000000,CONTIG
23,NA,JABLAL000000000,CONTIG
24,NA,JABLAK000000000,CONTIG
25,NA,JABLAQ000000000,CONTIG
26,NA,JABLAP000000000,CONTIG
27,NA,JABLAS000000000,CONTIG
28,NA,JABLAT000000000,CONTIG
29,NA,JABLAR000000000,CONTIG
30,NA,JABLAU000000000,CONTIG
31,NA,JABLAW000000000,CONTIG
32,NA,JABLAX000000000,CONTIG
33,NA,JABLAV000000000,CONTIG
34,NA,JABLAY000000000,CONTIG
35,NA,JABLAZ000000000,CONTIG
36,NA,JABLBA000000000,CONTIG
37,NA,JABLBC000000000,CONTIG
38,NA,JABLBD000000000,CONTIG
39,NA,JABLBB000000000,CONTIG
40,NA,JABLBH000000000,CONTIG
41,NA,JABLBK000000000,CONTIG
42,NA,JABLBJ000000000,CONTIG
43,NA,JABLBI000000000,CONTIG
44,NA,JABLBM000000000,CONTIG
45,NA,JABLBL000000000,CONTIG
46,NA,JABLBP000000000,CONTIG
47,NA,JABLAN000000000,CONTIG
48,NA,JABLBN000000000,CONTIG
49,NA,JABLAO000000000,CONTIG
50,NA,JABLBO000000000,CONTIG
51,NA,JABLAM000000000,CONTIG
52,NA,JABLBQ000000000,CONTIG
53,NA,JABLBR000000000,CONTIG
54,NA,JABLBS000000000,CONTIG
55,NA,JABLBY000000000,CONTIG
56,NA,JABLCA000000000,CONTIG
57,NA,JABLBZ000000000,CONTIG
58,NA,JABLBF000000000,CONTIG
59,NA,JABLCC000000000,CONTIG
60,NA,JABLCE000000000,CONTIG
61,NA,JABLCD000000000,CONTIG
62,NA,JABLCB000000000,CONTIG
63,NA,JABLBE000000000,CONTIG
64,NA,JABLBG000000000,CONTIG
65,NA,JABLCF000000000,CONTIG
66,NA,JABLCP000000000,CONTIG
67,NA,JABLCG000000000,CONTIG
68,NA,JABLCH000000000,CONTIG
69,NA,JABLCI000000000,CONTIG
70,NA,JABLBX000000000,CONTIG
71,NA,JABLCR000000000,CONTIG
72,NA,JABLCQ000000000,CONTIG
73,NA,JABLCS000000000,CONTIG
74,NA,JABLCV000000000,CONTIG
75,NA,JABLCT000000000,CONTIG
76,NA,JABLBT000000000,CONTIG
77,NA,JABLCU000000000,CONTIG
78,NA,JABLCN000000000,CONTIG
79,NA,JABLCW000000000,CONTIG
80,NA,JABLCY000000000,CONTIG
81,NA,JABLCO000000000,CONTIG
82,NA,JABLCX000000000,CONTIG
83,NA,JABLBW000000000,CONTIG
84,NA,JABLDI000000000,CONTIG
85,NA,JABLDG000000000,CONTIG
86,NA,JABLDH000000000,CONTIG
87,NA,JABLDL000000000,CONTIG
88,NA,JABLDK000000000,CONTIG
89,NA,JABLDM000000000,CONTIG
90,NA,JABLDJ000000000,CONTIG
91,NA,JABLDN000000000,CONTIG
92,NA,JABLCJ000000000,CONTIG
93,NA,JABLDO000000000,CONTIG
94,NA,JABLDR000000000,CONTIG
95,NA,JABLDQ000000000,CONTIG
96,NA,JABLDP000000000,CONTIG
97,NA,JABLDB000000000,CONTIG
98,NA,JABLDS000000000,CONTIG
99,NA,JABLBV000000000,CONTIG
100,NA,JABLCK000000000,CONTIG
101,NA,JABLDZ000000000,CONTIG
102,NA,JABLDY000000000,CONTIG
103,NA,JABLEW000000000,CONTIG
104,NA,JABLET000000000,CONTIG
105,NA,JABLDA000000000,CONTIG
106,NA,JABLEU000000000,CONTIG
107,NA,JABLDT000000000,CONTIG
108,NA,JABLEV000000000,CONTIG
109,NA,JABLEX000000000,CONTIG
110,NA,JABLES000000000,CONTIG
111,NA,JABLEA000000000,CONTIG
112,NA,JABLEE000000000,CONTIG
113,NA,JABLDE000000000,CONTIG
114,NA,JABLEB000000000,CONTIG
115,NA,JABLCM000000000,CONTIG
116,NA,JABLEC000000000,CONTIG
117,NA,JABLEF000000000,CONTIG
118,NA,JABLED000000000,CONTIG
119,NA,JABLBU000000000,CONTIG
120,NA,JABLDV000000000,CONTIG
121,NA,JABLDU000000000,CONTIG
122,NA,JABLCL000000000,CONTIG
123,NA,JABLCZ000000000,CONTIG
124,NA,JABLEH000000000,CONTIG
125,NA,JABLEI000000000,CONTIG
126,NA,JABLEG000000000,CONTIG
127,NA,JABLEK000000000,CONTIG
128,NA,JABLEJ000000000,CONTIG
129,NA,JABLDC000000000,CONTIG
130,NA,JABLDF000000000,CONTIG
131,NA,JABLDX000000000,CONTIG
132,NA,JABLEZ000000000,CONTIG
133,NA,JABLEL000000000,CONTIG
134,NA,JABLDW000000000,CONTIG
135,NA,JABLEN000000000,CONTIG
136,NA,JABLDD000000000,CONTIG
137,NA,JABLEM000000000,CONTIG
138,NA,JABLEQ000000000,CONTIG
139,NA,JABLEY000000000,CONTIG
140,NA,JABLEP000000000,CONTIG
141,NA,JABLER000000000,CONTIG
142,NA,JABLEO000000000,CONTIG
143,NA,JABLFE000000000,CONTIG
144,NA,JABLFD000000000,CONTIG
145,NA,JABLFH000000000,CONTIG
146,NA,JABLFG000000000,CONTIG
147,NA,JABLFF000000000,CONTIG
148,NA,JABLFI000000000,CONTIG
149,NA,JABLFJ000000000,CONTIG
150,NA,JABLFK000000000,CONTIG
151,NA,JABLFL000000000,CONTIG
152,NA,JABLFN000000000,CONTIG
153,NA,JABLFM000000000,CONTIG
154,NA,JABLFP000000000,CONTIG
155,NA,JABLFO000000000,CONTIG
156,NA,JABLFT000000000,CONTIG
157,NA,JABLFU000000000,CONTIG
158,NA,JABLFX000000000,CONTIG
159,NA,JABLFW000000000,CONTIG
160,NA,JABLFV000000000,CONTIG
161,NA,JABLGB000000000,CONTIG
162,NA,JABLFZ000000000,CONTIG
163,NA,JABLGA000000000,CONTIG
164,NA,JABLFY000000000,CONTIG
165,NA,JABLGD000000000,CONTIG
166,NA,JABLGC000000000,CONTIG
167,NA,JABLGE000000000,CONTIG
168,NA,JABLGG000000000,CONTIG
169,NA,JABLGF000000000,CONTIG
170,NA,JABLGH000000000,CONTIG
171,NA,JABLGK000000000,CONTIG
172,NA,JABLGL000000000,CONTIG
173,NA,JABLGN000000000,CONTIG
174,NA,JABLGM000000000,CONTIG
175,NA,JABLGO000000000,CONTIG
176,NA,JABLGP000000000,CONTIG
177,NA,JABLGQ000000000,CONTIG
178,NA,JABLGR000000000,CONTIG
179,NA,JABLHG000000000,CONTIG
180,NA,JABLHF000000000,CONTIG
181,NA,JABLHH000000000,CONTIG
182,NA,JABLHI000000000,CONTIG
183,NA,JABLHL000000000,CONTIG
184,NA,JABLHJ000000000,CONTIG
185,NA,JABLHK000000000,CONTIG
186,NA,JABLHM000000000,CONTIG
187,NA,JABLHN000000000,CONTIG
188,NA,JABLHO000000000,CONTIG
189,NA,JABLHQ000000000,CONTIG
190,NA,JABLHP000000000,CONTIG
191,NA,JABLHR000000000,CONTIG
192,NA,JABLHV000000000,CONTIG
193,NA,JABLHX000000000,CONTIG
194,NA,JABLHW000000000,CONTIG
195,NA,JABLHY000000000,CONTIG
196,NA,JABLHZ000000000,CONTIG
197,NA,JABLIB000000000,CONTIG
198,NA,JABLIA000000000,CONTIG
199,NA,JABLIC000000000,CONTIG
200,NA,JABLIF000000000,CONTIG
201,NA,JABLID000000000,CONTIG
202,NA,JABLIG000000000,CONTIG
203,NA,JABLIE000000000,CONTIG
204,NA,JABLIN000000000,CONTIG
205,NA,JABLIH000000000,CONTIG
206,NA,JABLIO000000000,CONTIG
207,NA,JABLIP000000000,CONTIG
208,NA,JABLIQ000000000,CONTIG
209,NA,JABLIR000000000,CONTIG
210,NA,JABLIT000000000,CONTIG
211,NA,JABLFR000000000,CONTIG
212,NA,JABLIS000000000,CONTIG
213,NA,JABLIU000000000,CONTIG
214,NA,JABLIW000000000,CONTIG
215,NA,JABLIV000000000,CONTIG
216,NA,JABLIX000000000,CONTIG
217,NA,JABLFQ000000000,CONTIG
218,NA,JABLIZ000000000,CONTIG
219,NA,JABLIY000000000,CONTIG
220,NA,JABLJD000000000,CONTIG
221,NA,JABLJF000000000,CONTIG
222,NA,JABLFS000000000,CONTIG
223,NA,JABLJG000000000,CONTIG
224,NA,JABLJA000000000,CONTIG
225,NA,JABLJH000000000,CONTIG
226,NA,JABLJI000000000,CONTIG
227,NA,JABLJJ000000000,CONTIG
228,NA,JABLGX000000000,CONTIG
229,NA,JABLJK000000000,CONTIG
230,NA,JABLJM000000000,CONTIG
231,NA,JABLGV000000000,CONTIG
232,NA,JABLJL000000000,CONTIG
233,NA,JABLJN000000000,CONTIG
234,NA,JABLGU000000000,CONTIG
235,NA,JABLHE000000000,CONTIG
236,NA,JABLGS000000000,CONTIG
237,NA,JABLGZ000000000,CONTIG
238,NA,JABLGT000000000,CONTIG
239,NA,JABLGW000000000,CONTIG
240,NA,JABLHA000000000,CONTIG
241,NA,JABLHU000000000,CONTIG
242,NA,JABLHS000000000,CONTIG
243,NA,JABLFC000000000,CONTIG
244,NA,JABLHC000000000,CONTIG
245,NA,JABLIK000000000,CONTIG
246,NA,JABLFB000000000,CONTIG
247,NA,JABLIL000000000,CONTIG
248,NA,JABLIJ000000000,CONTIG
249,NA,JABLIM000000000,CONTIG
250,NA,JABLII000000000,CONTIG
251,NA,JABLGI000000000,CONTIG
252,NA,JABLJC000000000,CONTIG
253,NA,JABLJE000000000,CONTIG
254,NA,JABLGY000000000,CONTIG
255,NA,JABLJB000000000,CONTIG
256,NA,JABLHB000000000,CONTIG
257,NA,JABLHD000000000,CONTIG
258,NA,JABLHT000000000,CONTIG
259,NA,JABLFA000000000,CONTIG
260,NA,JABLGJ000000000,CONTIG
261,NA,JABLJO000000000,CONTIG
262,NA,JABLJR000000000,CONTIG
263,NA,JABLJQ000000000,CONTIG
264,NA,JABLJP000000000,CONTIG
265,NA,JABLJS000000000,CONTIG
266,NA,JABLJY000000000,CONTIG
267,NA,JABLJW000000000,CONTIG
268,NA,JABLJX000000000,CONTIG
269,NA,JABLKC000000000,CONTIG
270,NA,JABLKD000000000,CONTIG
271,NA,JABLKA000000000,CONTIG
272,NA,JABLKE000000000,CONTIG
273,NA,JABLJZ000000000,CONTIG
274,NA,JABLKB000000000,CONTIG
275,NA,JABLKG000000000,CONTIG
276,NA,JABLKH000000000,CONTIG
277,NA,JABLKO000000000,CONTIG
278,NA,JABLKF000000000,CONTIG
279,NA,JABLKI000000000,CONTIG
280,NA,JABLKQ000000000,CONTIG
281,NA,JABLKP000000000,CONTIG
282,NA,JABLKR000000000,CONTIG
283,NA,JABLKU000000000,CONTIG
284,NA,JABLKS000000000,CONTIG
285,NA,JABLKV000000000,CONTIG
286,NA,JABLKT000000000,CONTIG
287,NA,JABLKW000000000,CONTIG
288,NA,JABLKX000000000,CONTIG
289,NA,JABLKY000000000,CONTIG
290,NA,JABLKZ000000000,CONTIG
291,NA,JABLLA000000000,CONTIG
292,NA,JABLLI000000000,CONTIG
293,NA,JABLLH000000000,CONTIG
294,NA,JABLLG000000000,CONTIG
295,NA,JABLLJ000000000,CONTIG
296,NA,JABLLN000000000,CONTIG
297,NA,JABLLM000000000,CONTIG
298,NA,JABLLK000000000,CONTIG
299,NA,JABLLL000000000,CONTIG
300,NA,JABLLP000000000,CONTIG
301,NA,JABLLO000000000,CONTIG
302,NA,JABLLR000000000,CONTIG
303,NA,JABLLQ000000000,CONTIG
304,NA,JABLLS000000000,CONTIG
305,NA,JABLLZ000000000,CONTIG
306,NA,JABLLX000000000,CONTIG
307,NA,JABLMA000000000,CONTIG
308,NA,JABLLY000000000,CONTIG
