N,Database,Accession,Type
1,NA,VXHH00000000,CONTIG
2,NA,VXIC00000000,CONTIG
3,NA,VXHR00000000,CONTIG
4,NA,VXIP00000000,CONTIG
5,NA,VXDV00000000,CONTIG
6,NA,VXFG00000000,CONTIG
7,NA,VXDW00000000,CONTIG
8,NA,VXDX00000000,CONTIG
9,NA,VXDU00000000,CONTIG
10,NA,VXDY00000000,CONTIG
11,NA,VXEA00000000,CONTIG
12,NA,VXDZ00000000,CONTIG
13,NA,VXEC00000000,CONTIG
14,NA,VXEB00000000,CONTIG
15,NA,VXED00000000,CONTIG
16,NA,VXEF00000000,CONTIG
17,NA,VXEE00000000,CONTIG
18,NA,VXEG00000000,CONTIG
19,NA,VXEH00000000,CONTIG
20,NA,VXEI00000000,CONTIG
21,NA,VXEJ00000000,CONTIG
22,NA,VXEM00000000,CONTIG
23,NA,VXEK00000000,CONTIG
24,NA,VXEL00000000,CONTIG
25,NA,VXEN00000000,CONTIG
26,NA,VXEO00000000,CONTIG
27,NA,VZQW00000000,CONTIG
28,NA,VXEP00000000,CONTIG
29,NA,VXEQ00000000,CONTIG
30,NA,VXES00000000,CONTIG
31,NA,VXER00000000,CONTIG
32,NA,VXET00000000,CONTIG
33,NA,VXEV00000000,CONTIG
34,NA,VXEU00000000,CONTIG
35,NA,VXEW00000000,CONTIG
36,NA,VXEX00000000,CONTIG
37,NA,VXEY00000000,CONTIG
38,NA,VXEZ00000000,CONTIG
39,NA,VXFA00000000,CONTIG
40,NA,VXFC00000000,CONTIG
41,NA,VXFD00000000,CONTIG
42,NA,VXFB00000000,CONTIG
43,NA,VXFE00000000,CONTIG
44,NA,VXFF00000000,CONTIG
45,NA,VZQV00000000,CONTIG
46,NA,VXFI00000000,CONTIG
47,NA,VXFH00000000,CONTIG
48,NA,VXFK00000000,CONTIG
49,NA,VXFJ00000000,CONTIG
50,NA,VXFL00000000,CONTIG
51,NA,VXFM00000000,CONTIG
52,NA,VXFN00000000,CONTIG
53,NA,VXFO00000000,CONTIG
54,NA,VXFP00000000,CONTIG
55,NA,VXFQ00000000,CONTIG
56,NA,VXFR00000000,CONTIG
57,NA,VXFS00000000,CONTIG
58,NA,VXFU00000000,CONTIG
59,NA,VXFT00000000,CONTIG
60,NA,VXFV00000000,CONTIG
61,NA,VXFW00000000,CONTIG
62,NA,VXFX00000000,CONTIG
63,NA,VXFZ00000000,CONTIG
64,NA,VXFY00000000,CONTIG
65,NA,VXGA00000000,CONTIG
66,NA,VXGB00000000,CONTIG
67,NA,VXGC00000000,CONTIG
68,NA,VXGD00000000,CONTIG
69,NA,VXGF00000000,CONTIG
70,NA,VXGE00000000,CONTIG
71,NA,VXGG00000000,CONTIG
72,NA,VXGH00000000,CONTIG
73,NA,VXGJ00000000,CONTIG
74,NA,VXGI00000000,CONTIG
75,NA,VXGK00000000,CONTIG
76,NA,VXGL00000000,CONTIG
77,NA,VXGM00000000,CONTIG
78,NA,VZQU00000000,CONTIG
79,NA,VXGN00000000,CONTIG
80,NA,VXGO00000000,CONTIG
81,NA,VXGP00000000,CONTIG
82,NA,VXGQ00000000,CONTIG
83,NA,VXGR00000000,CONTIG
84,NA,VXGS00000000,CONTIG
85,NA,VXGT00000000,CONTIG
86,NA,VXGU00000000,CONTIG
87,NA,VZQT00000000,CONTIG
88,NA,VXGV00000000,CONTIG
89,NA,VZQS00000000,CONTIG
90,NA,VXGW00000000,CONTIG
91,NA,VXGX00000000,CONTIG
92,NA,VXGZ00000000,CONTIG
93,NA,VXGY00000000,CONTIG
94,NA,VXHA00000000,CONTIG
95,NA,VXHB00000000,CONTIG
96,NA,VXHC00000000,CONTIG
97,NA,VZQR00000000,CONTIG
98,NA,VXHD00000000,CONTIG
99,NA,VXHF00000000,CONTIG
100,NA,VXHE00000000,CONTIG
101,NA,VXHG00000000,CONTIG
102,NA,VXHI00000000,CONTIG
103,NA,VXHJ00000000,CONTIG
104,NA,VXHK00000000,CONTIG
105,NA,VXHL00000000,CONTIG
106,NA,VXHM00000000,CONTIG
107,NA,VXHN00000000,CONTIG
108,NA,VXHO00000000,CONTIG
109,NA,VXHQ00000000,CONTIG
110,NA,VXHP00000000,CONTIG
111,NA,VXHS00000000,CONTIG
112,NA,VXHT00000000,CONTIG
113,NA,VXHU00000000,CONTIG
114,NA,VXHW00000000,CONTIG
115,NA,VXHV00000000,CONTIG
116,NA,VXHX00000000,CONTIG
117,NA,VXHY00000000,CONTIG
118,NA,VXIA00000000,CONTIG
119,NA,VXIB00000000,CONTIG
120,NA,VXHZ00000000,CONTIG
121,NA,VXID00000000,CONTIG
122,NA,VXIE00000000,CONTIG
123,NA,VXIG00000000,CONTIG
124,NA,VXII00000000,CONTIG
125,NA,VXIF00000000,CONTIG
126,NA,VXIH00000000,CONTIG
127,NA,VXIJ00000000,CONTIG
128,NA,VXIK00000000,CONTIG
129,NA,VXIN00000000,CONTIG
130,NA,VXIM00000000,CONTIG
131,NA,VXIL00000000,CONTIG
132,NA,VXIO00000000,CONTIG
133,NA,VXIQ00000000,CONTIG
