N,Database,Accession,Type
1,ENA,ERR222892,RUN
2,ENA,ERR222893,RUN
3,ENA,ERR222894,RUN
4,ENA,ERR222895,RUN
5,ENA,ERR222896,RUN
6,ENA,ERR222897,RUN
7,ENA,ERR222898,RUN
8,ENA,ERR222899,RUN
9,ENA,ERR222900,RUN
10,ENA,ERR222901,RUN
11,ENA,ERR222902,RUN
12,ENA,ERR222903,RUN
13,ENA,ERR222904,RUN
14,ENA,ERR222905,RUN
15,ENA,ERR222906,RUN
16,ENA,ERR222907,RUN
17,ENA,ERR222908,RUN
18,ENA,ERR222909,RUN
19,ENA,ERR222910,RUN
20,ENA,ERR222911,RUN
21,ENA,ERR222912,RUN
22,ENA,ERR222913,RUN
23,ENA,ERR222914,RUN
24,ENA,ERR222915,RUN
25,ENA,ERR222916,RUN
26,ENA,ERR222917,RUN
27,ENA,ERR222918,RUN
28,ENA,ERR222919,RUN
29,ENA,ERR222920,RUN
30,ENA,ERR222921,RUN
31,ENA,ERR222922,RUN
32,ENA,ERR222923,RUN
33,ENA,ERR222924,RUN
34,ENA,ERR222925,RUN
35,ENA,ERR222926,RUN
36,ENA,ERR222927,RUN
37,ENA,ERR222928,RUN
38,ENA,ERR222929,RUN
39,ENA,ERR222930,RUN
40,ENA,ERR222931,RUN
41,ENA,ERR222932,RUN
42,ENA,ERR222933,RUN
43,ENA,ERR222934,RUN
44,ENA,ERR222935,RUN
45,ENA,ERR222936,RUN
46,ENA,ERR222937,RUN
47,ENA,ERR222938,RUN
48,ENA,ERR222939,RUN
49,ENA,ERR222940,RUN
50,ENA,ERR222941,RUN
51,ENA,ERR191730,RUN
52,ENA,ERR191731,RUN
53,ENA,ERR191732,RUN
54,ENA,ERR191733,RUN
55,ENA,ERR191734,RUN
56,ENA,ERR191735,RUN
57,ENA,ERR191736,RUN
58,ENA,ERR191737,RUN
59,ENA,ERR191738,RUN
60,ENA,ERR191739,RUN
61,ENA,ERR191740,RUN
62,ENA,ERR191741,RUN
63,ENA,ERR191746,RUN
64,ENA,ERR191747,RUN
65,ENA,ERR191748,RUN
66,ENA,ERR191749,RUN
67,ENA,ERR191750,RUN
68,ENA,ERR191751,RUN
69,ENA,ERR191752,RUN
70,ENA,ERR191753,RUN
71,ENA,ERR191754,RUN
72,ENA,ERR191755,RUN
73,ENA,ERR191756,RUN
74,ENA,ERR191757,RUN
75,ENA,ERR191758,RUN
76,ENA,ERR191759,RUN
77,ENA,ERR191760,RUN
78,ENA,ERR191761,RUN
79,ENA,ERR191762,RUN
80,ENA,ERR191763,RUN
81,ENA,ERR191764,RUN
82,ENA,ERR191765,RUN
83,ENA,ERR191766,RUN
84,ENA,ERR191767,RUN
85,ENA,ERR191768,RUN
86,ENA,ERR191769,RUN
87,ENA,ERR191770,RUN
88,ENA,ERR191771,RUN
89,ENA,ERR191772,RUN
90,ENA,ERR191773,RUN
91,ENA,ERR191774,RUN
92,ENA,ERR191775,RUN
93,ENA,ERR191776,RUN
94,ENA,ERR191777,RUN
95,ENA,ERR191778,RUN
96,ENA,ERR191779,RUN
97,ENA,ERR191780,RUN
98,ENA,ERR191781,RUN
99,ENA,ERR191782,RUN
100,ENA,ERR191783,RUN
101,ENA,ERR191784,RUN
102,ENA,ERR191785,RUN
103,ENA,ERR191786,RUN
104,ENA,ERR191787,RUN
105,ENA,ERR191788,RUN
106,ENA,ERR191789,RUN
107,ENA,ERR191790,RUN
108,ENA,ERR191791,RUN
109,ENA,ERR191792,RUN
110,ENA,ERR191793,RUN
111,ENA,ERR191794,RUN
112,ENA,ERR191795,RUN
113,ENA,ERR191796,RUN
114,ENA,ERR191797,RUN
115,ENA,ERR191798,RUN
116,ENA,ERR191799,RUN
117,ENA,ERR191800,RUN
118,ENA,ERR191801,RUN
119,ENA,ERR191802,RUN
