N,Database,Accession,Type
1,NCBI,SRR12006508,RUN
2,NCBI,SRR12006509,RUN
3,NCBI,SRR12006510,RUN
4,NCBI,SRR12006511,RUN
5,NCBI,SRR12006512,RUN
6,NCBI,SRR12006513,RUN
7,NCBI,SRR12006514,RUN
8,NCBI,SRR12006515,RUN
9,NCBI,SRR12006516,RUN
10,NCBI,SRR12006517,RUN
11,NCBI,SRR12006518,RUN
12,NCBI,SRR12006519,RUN
13,NCBI,SRR12006520,RUN
14,NCBI,SRR12006521,RUN
15,NCBI,SRR12006522,RUN
16,NCBI,SRR12006523,RUN
17,NCBI,SRR12006524,RUN
18,NCBI,SRR12006525,RUN
19,NCBI,SRR12006526,RUN
20,NCBI,SRR12006527,RUN
21,NCBI,SRR12006528,RUN
22,NCBI,SRR12006529,RUN
23,NCBI,SRR12006530,RUN
24,NCBI,SRR12006531,RUN
25,NCBI,SRR12006532,RUN
26,NCBI,SRR12006533,RUN
27,NCBI,SRR12006534,RUN
28,NCBI,SRR12006535,RUN
29,NCBI,SRR12006536,RUN
30,NCBI,SRR12006537,RUN
31,NCBI,SRR12006538,RUN
32,NCBI,SRR12006539,RUN
33,NCBI,SRR12006540,RUN
34,NCBI,SRR12006541,RUN
35,NCBI,SRR12006542,RUN
36,NCBI,SRR12006543,RUN
37,NCBI,SRR12006544,RUN
38,NCBI,SRR12006545,RUN
39,NCBI,SRR12006546,RUN
40,NCBI,SRR12006547,RUN
41,NCBI,SRR12006548,RUN
42,NCBI,SRR12006549,RUN
43,NCBI,SRR12006550,RUN
44,NCBI,SRR12006551,RUN
45,NCBI,SRR12006552,RUN
46,NCBI,SRR12006553,RUN
47,NCBI,SRR12006554,RUN
48,NCBI,SRR12006555,RUN
49,NCBI,SRR12006556,RUN
50,NCBI,SRR12006557,RUN
51,NCBI,SRR12006558,RUN
52,NCBI,SRR12006559,RUN
53,NCBI,SRR12006560,RUN
54,NCBI,SRR12006561,RUN
55,NCBI,SRR12006562,RUN
56,NCBI,SRR12006563,RUN
57,NCBI,SRR12006564,RUN
58,NCBI,SRR12006565,RUN
59,NCBI,SRR12006566,RUN
60,NCBI,SRR12006567,RUN
61,NCBI,SRR12006568,RUN
62,NCBI,SRR12006569,RUN
63,NCBI,SRR12006570,RUN
64,NCBI,SRR12006571,RUN
65,NCBI,SRR12006572,RUN
66,NCBI,SRR12006573,RUN
67,NCBI,SRR12006574,RUN
68,NCBI,SRR12006575,RUN
69,NCBI,SRR12006576,RUN
70,NCBI,SRR12006577,RUN
71,NCBI,SRR12006578,RUN
72,NCBI,SRR12006579,RUN
73,NCBI,SRR12006580,RUN
74,NCBI,SRR12006581,RUN
75,NCBI,SRR12006582,RUN
76,NCBI,SRR12006583,RUN
77,NCBI,SRR12006584,RUN
78,NCBI,SRR12006585,RUN
79,NCBI,SRR12006586,RUN
80,NCBI,SRR12006587,RUN
81,NCBI,SRR12006588,RUN
82,NCBI,SRR12006589,RUN
83,NCBI,SRR12006590,RUN
84,NCBI,SRR12006591,RUN
85,NCBI,SRR12006592,RUN
86,NCBI,SRR12006593,RUN
87,NCBI,SRR12006594,RUN
88,NCBI,SRR12006595,RUN
89,NCBI,SRR12006596,RUN
90,NCBI,SRR12006597,RUN
91,NCBI,SRR12006598,RUN
92,NCBI,SRR12006599,RUN
93,NCBI,SRR12006600,RUN
94,NCBI,SRR12006601,RUN
95,NCBI,SRR12006602,RUN
96,NCBI,SRR12006603,RUN
97,NCBI,SRR12006604,RUN
98,NCBI,SRR12006605,RUN
99,NCBI,SRR12006606,RUN
100,NCBI,SRR12006607,RUN
101,NCBI,SRR12006608,RUN
102,NCBI,SRR12006609,RUN
103,NCBI,SRR12006610,RUN
104,NCBI,SRR12006611,RUN
105,NCBI,SRR12006612,RUN
106,NCBI,SRR12006613,RUN
107,NCBI,SRR12006614,RUN
108,NCBI,SRR12006615,RUN
109,NCBI,SRR12006616,RUN
110,NCBI,SRR12006617,RUN
111,NCBI,SRR12006618,RUN
112,NCBI,SRR12006619,RUN
113,NCBI,SRR12006620,RUN
114,NCBI,SRR12006621,RUN
115,NCBI,SRR12006622,RUN
116,NCBI,SRR12006623,RUN
117,NCBI,SRR12006624,RUN
118,NCBI,SRR12006625,RUN
119,NCBI,SRR12006626,RUN
120,NCBI,SRR12006627,RUN
121,NCBI,SRR12006628,RUN
122,NCBI,SRR12006629,RUN
123,NCBI,SRR12006630,RUN
124,NCBI,SRR12006631,RUN
125,NCBI,SRR12006632,RUN
126,NCBI,SRR12006633,RUN
127,NCBI,SRR12006634,RUN
128,NCBI,SRR12006635,RUN
129,NCBI,SRR12006636,RUN
130,NCBI,SRR12006637,RUN
131,NCBI,SRR12006638,RUN
132,NCBI,SRR12006639,RUN
133,NCBI,SRR12006640,RUN
134,NCBI,SRR12006641,RUN
135,NCBI,SRR12006642,RUN
136,NCBI,SRR12006643,RUN
137,NCBI,SRR12006644,RUN
138,NCBI,SRR12006645,RUN
