N,Database,Accession,Type
1,ENA,ERR069731,RUN
2,ENA,ERR069809,RUN
3,ENA,ERR129088,RUN
4,ENA,ERR129126,RUN
5,ENA,ERR129158,RUN
6,ENA,ERR129164,RUN
7,ENA,ERR129199,RUN
8,ENA,ERR129201,RUN
9,ENA,ERR124256,RUN
10,ENA,ERR124285,RUN
11,ENA,ERR065347,RUN
12,ENA,ERR065350,RUN
13,ENA,ERR068012,RUN
14,ENA,ERR068048,RUN
15,ENA,ERR067981,RUN
16,ENA,ERR069683,RUN
17,ENA,ERR069768,RUN
18,ENA,ERR065968,RUN
19,ENA,ERR129051,RUN
20,ENA,ERR129058,RUN
21,ENA,ERR129090,RUN
22,ENA,ERR129113,RUN
23,ENA,ERR129132,RUN
24,ENA,ERR124237,RUN
25,ENA,ERR124265,RUN
26,ENA,ERR124282,RUN
27,ENA,ERR124304,RUN
28,ENA,ERR068013,RUN
29,ENA,ERR068018,RUN
30,ENA,ERR068020,RUN
31,ENA,ERR067977,RUN
32,ENA,ERR069690,RUN
33,ENA,ERR069712,RUN
34,ENA,ERR069715,RUN
35,ENA,ERR069732,RUN
36,ENA,ERR069740,RUN
37,ENA,ERR069746,RUN
38,ENA,ERR069755,RUN
39,ENA,ERR069765,RUN
40,ENA,ERR069770,RUN
41,ENA,ERR069812,RUN
42,ENA,ERR069823,RUN
43,ENA,ERR069835,RUN
44,ENA,ERR065962,RUN
45,ENA,ERR065967,RUN
46,ENA,ERR124231,RUN
47,ENA,ERR065344,RUN
48,ENA,ERR065292,RUN
49,ENA,ERR065330,RUN
50,ENA,ERR067964,RUN
51,ENA,ERR069719,RUN
52,ENA,ERR069721,RUN
53,ENA,ERR069752,RUN
54,ENA,ERR069760,RUN
55,ENA,ERR069801,RUN
56,ENA,ERR069804,RUN
57,ENA,ERR069822,RUN
58,ENA,ERR069837,RUN
59,ENA,ERR069839,RUN
60,ENA,ERR065964,RUN
61,ENA,ERR129037,RUN
62,ENA,ERR129068,RUN
63,ENA,ERR129079,RUN
64,ENA,ERR129080,RUN
65,ENA,ERR129093,RUN
66,ENA,ERR129127,RUN
67,ENA,ERR129131,RUN
68,ENA,ERR129137,RUN
69,ENA,ERR129139,RUN
70,ENA,ERR129154,RUN
71,ENA,ERR129159,RUN
72,ENA,ERR129177,RUN
73,ENA,ERR129178,RUN
74,ENA,ERR129210,RUN
75,ENA,ERR129211,RUN
76,ENA,ERR129214,RUN
77,ENA,ERR129215,RUN
78,ENA,ERR124240,RUN
79,ENA,ERR124242,RUN
80,ENA,ERR124246,RUN
81,ENA,ERR124268,RUN
82,ENA,ERR124291,RUN
83,ENA,ERR124296,RUN
84,ENA,ERR124298,RUN
85,ENA,ERR124302,RUN
86,ENA,ERR065308,RUN
87,ENA,ERR065310,RUN
88,ENA,ERR065326,RUN
89,ENA,ERR067985,RUN
90,ENA,ERR067986,RUN
91,ENA,ERR068000,RUN
92,ENA,ERR068040,RUN
93,ENA,ERR068041,RUN
94,ENA,ERR068046,RUN
95,ENA,ERR068047,RUN
96,ENA,ERR067968,RUN
97,ENA,ERR069702,RUN
98,ENA,ERR069707,RUN
99,ENA,ERR069713,RUN
100,ENA,ERR069727,RUN
101,ENA,ERR129026,RUN
102,ENA,ERR129054,RUN
103,ENA,ERR129060,RUN
104,ENA,ERR129061,RUN
105,ENA,ERR129198,RUN
106,ENA,ERR124239,RUN
107,ENA,ERR124249,RUN
108,ENA,ERR124272,RUN
109,ENA,ERR124274,RUN
110,ENA,ERR124283,RUN
111,ENA,ERR124300,RUN
112,ENA,ERR065293,RUN
113,ENA,ERR065297,RUN
114,ENA,ERR065320,RUN
115,ENA,ERR065332,RUN
116,ENA,ERR068026,RUN
117,ENA,ERR068028,RUN
118,ENA,ERR068032,RUN
119,ENA,ERR068042,RUN
120,ENA,ERR068049,RUN
121,ENA,ERR067978,RUN
122,ENA,ERR069724,RUN
123,ENA,ERR069725,RUN
124,ENA,ERR124221,RUN
125,ENA,ERR069698,RUN
126,ENA,ERR069738,RUN
127,ENA,ERR069767,RUN
128,ENA,ERR069778,RUN
129,ENA,ERR069783,RUN
130,ENA,ERR069836,RUN
131,ENA,ERR129096,RUN
132,ENA,ERR129156,RUN
133,ENA,ERR129204,RUN
134,ENA,ERR124248,RUN
135,ENA,ERR124260,RUN
136,ENA,ERR124307,RUN
137,ENA,ERR124318,RUN
138,ENA,ERR065338,RUN
139,ENA,ERR065343,RUN
140,ENA,ERR067987,RUN
141,ENA,ERR067995,RUN
142,ENA,ERR067996,RUN
143,ENA,ERR068037,RUN
