N,Database,Accession,Type
1,ENA,ERR2667509,RUN
2,ENA,ERR2667510,RUN
3,ENA,ERR2667511,RUN
4,ENA,ERR2667512,RUN
5,ENA,ERR2667513,RUN
6,ENA,ERR2667514,RUN
7,ENA,ERR2667515,RUN
8,ENA,ERR2667516,RUN
9,ENA,ERR2667517,RUN
10,ENA,ERR2667518,RUN
11,ENA,ERR2667519,RUN
12,ENA,ERR2667520,RUN
13,ENA,ERR2667521,RUN
14,ENA,ERR2667522,RUN
15,ENA,ERR2667524,RUN
16,ENA,ERR2667525,RUN
17,ENA,ERR2667527,RUN
18,ENA,ERR2667528,RUN
19,ENA,ERR2667529,RUN
20,ENA,ERR2667530,RUN
21,ENA,ERR2667531,RUN
22,ENA,ERR2667532,RUN
23,ENA,ERR2667533,RUN
24,ENA,ERR2667534,RUN
25,ENA,ERR2667535,RUN
26,ENA,ERR2667536,RUN
27,ENA,ERR2667537,RUN
28,ENA,ERR2667538,RUN
29,ENA,ERR2667539,RUN
30,ENA,ERR2667540,RUN
31,ENA,ERR2667541,RUN
32,ENA,ERR2667542,RUN
33,ENA,ERR2667543,RUN
34,ENA,ERR2667544,RUN
35,ENA,ERR2667545,RUN
36,ENA,ERR2667546,RUN
37,ENA,ERR2667547,RUN
38,ENA,ERR2667548,RUN
39,ENA,ERR2667549,RUN
40,ENA,ERR2667550,RUN
41,ENA,ERR2667551,RUN
42,ENA,ERR2667552,RUN
43,ENA,ERR2667553,RUN
44,ENA,ERR2667554,RUN
45,ENA,ERR2667555,RUN
46,ENA,ERR2667556,RUN
47,ENA,ERR2667557,RUN
48,ENA,ERR2667558,RUN
49,ENA,ERR2667559,RUN
50,ENA,ERR2667560,RUN
51,ENA,ERR2667561,RUN
52,ENA,ERR2667562,RUN
53,ENA,ERR2667563,RUN
54,ENA,ERR2667564,RUN
55,ENA,ERR2667565,RUN
56,ENA,ERR2667566,RUN
57,ENA,ERR2667567,RUN
58,ENA,ERR2667568,RUN
59,ENA,ERR2667569,RUN
60,ENA,ERR2667570,RUN
61,ENA,ERR2667571,RUN
62,ENA,ERR2667572,RUN
63,ENA,ERR2667573,RUN
64,ENA,ERR2667576,RUN
65,ENA,ERR2667577,RUN
66,ENA,ERR2667578,RUN
67,ENA,ERR2667579,RUN
68,ENA,ERR2667580,RUN
69,ENA,ERR2667583,RUN
70,ENA,ERR2667584,RUN
