N,Database,Accession,Type
1,NA,JAHRUY000000000,CONTIG
2,NA,JAHRUZ000000000,CONTIG
3,NA,JAHRUX000000000,CONTIG
4,NA,JAHRUW000000000,CONTIG
5,NA,JAHRUT000000000,CONTIG
6,NA,JAHRUS000000000,CONTIG
7,NA,JAHRUQ000000000,CONTIG
8,NA,JAHRUR000000000,CONTIG
9,NA,JAHRUP000000000,CONTIG
10,NA,JAHRUN000000000,CONTIG
11,NA,JAHRUO000000000,CONTIG
12,NA,JAHRUL000000000,CONTIG
13,NA,JAHRUM000000000,CONTIG
14,NA,JAHRUK000000000,CONTIG
15,NA,JAHRUJ000000000,CONTIG
16,NA,JAHRUI000000000,CONTIG
17,NA,JAHRUH000000000,CONTIG
18,NA,JAHRUG000000000,CONTIG
19,NA,JAHRUE000000000,CONTIG
20,NA,JAHRUF000000000,CONTIG
21,NA,JAHRUD000000000,CONTIG
22,NA,JAHRUC000000000,CONTIG
23,NA,JAHRUB000000000,CONTIG
24,NA,JAHRUA000000000,CONTIG
25,NA,JAHRTZ000000000,CONTIG
26,NA,JAHRTY000000000,CONTIG
27,NA,JAHRTX000000000,CONTIG
28,NA,JAHRTW000000000,CONTIG
29,NA,JAHRTU000000000,CONTIG
30,NA,JAHRTT000000000,CONTIG
31,NA,JAHRTR000000000,CONTIG
32,NA,JAHRTS000000000,CONTIG
33,NA,JAHRTQ000000000,CONTIG
34,NA,JAHRTP000000000,CONTIG
35,NA,JAHRTN000000000,CONTIG
36,NA,JAHRTL000000000,CONTIG
37,NA,JAHRTO000000000,CONTIG
38,NA,JAHRTM000000000,CONTIG
39,NA,JAHRTK000000000,CONTIG
40,NA,JAHRTJ000000000,CONTIG
41,NA,JAHRTI000000000,CONTIG
42,NA,JAHRTG000000000,CONTIG
43,NA,JAHRTH000000000,CONTIG
44,NA,JAHRTF000000000,CONTIG
45,NA,JAHRTE000000000,CONTIG
46,NA,JAHRTD000000000,CONTIG
47,NA,JAHRTC000000000,CONTIG
48,NA,JAHRSY000000000,CONTIG
49,NA,JAHRTB000000000,CONTIG
50,NA,JAHRTA000000000,CONTIG
51,NA,JAHRSW000000000,CONTIG
52,NA,JAHRSZ000000000,CONTIG
53,NA,JAHRSX000000000,CONTIG
54,NA,JAHRSV000000000,CONTIG
55,NA,JAHRSU000000000,CONTIG
56,NA,JAHRST000000000,CONTIG
57,NA,JAHRSO000000000,CONTIG
58,NA,JAHRSS000000000,CONTIG
59,NA,JAHRSR000000000,CONTIG
60,NA,JAHRSP000000000,CONTIG
61,NA,JAHRSQ000000000,CONTIG
62,NA,JAHRSN000000000,CONTIG
63,NA,JAHRSK000000000,CONTIG
64,NA,JAHRSM000000000,CONTIG
65,NA,JAHRSJ000000000,CONTIG
66,NA,JAHRSI000000000,CONTIG
67,NA,JAHRSG000000000,CONTIG
68,NA,JAHRSL000000000,CONTIG
69,NA,JAHRSF000000000,CONTIG
