N,Database,Accession,Type
1,ENA,ERR2935299,RUN
2,ENA,ERR2935745,RUN
3,ENA,ERR2935755,RUN
4,ENA,ERR2935773,RUN
5,ENA,ERR2935367,RUN
6,ENA,ERR2935377,RUN
7,ENA,ERR2935423,RUN
8,ENA,ERR2935467,RUN
9,ENA,ERR2935524,RUN
10,ENA,ERR2935670,RUN
11,ENA,ERR2935682,RUN
12,ENA,ERR2935659,RUN
13,ENA,ERR2935387,RUN
14,ENA,ERR2935442,RUN
15,ENA,ERR2935604,RUN
16,ENA,ERR2935613,RUN
17,ENA,ERR2935760,RUN
18,ENA,ERR2935293,RUN
19,ENA,ERR2935294,RUN
20,ENA,ERR2935295,RUN
21,ENA,ERR2935296,RUN
22,ENA,ERR2935297,RUN
23,ENA,ERR2935298,RUN
24,ENA,ERR2935300,RUN
25,ENA,ERR2935301,RUN
26,ENA,ERR2935302,RUN
27,ENA,ERR2935303,RUN
28,ENA,ERR2935304,RUN
29,ENA,ERR2935305,RUN
30,ENA,ERR2935306,RUN
31,ENA,ERR2935307,RUN
32,ENA,ERR2935308,RUN
33,ENA,ERR2935309,RUN
34,ENA,ERR2935310,RUN
35,ENA,ERR2935311,RUN
36,ENA,ERR2935312,RUN
37,ENA,ERR2935313,RUN
38,ENA,ERR2935314,RUN
39,ENA,ERR2935315,RUN
40,ENA,ERR2935316,RUN
41,ENA,ERR2935317,RUN
42,ENA,ERR2935318,RUN
43,ENA,ERR2935319,RUN
44,ENA,ERR2935320,RUN
45,ENA,ERR2935321,RUN
46,ENA,ERR2935322,RUN
47,ENA,ERR2935323,RUN
48,ENA,ERR2935324,RUN
49,ENA,ERR2935325,RUN
50,ENA,ERR2935326,RUN
51,ENA,ERR2935327,RUN
52,ENA,ERR2935328,RUN
53,ENA,ERR2935329,RUN
54,ENA,ERR2935330,RUN
55,ENA,ERR2935331,RUN
56,ENA,ERR2935332,RUN
57,ENA,ERR2935333,RUN
58,ENA,ERR2935334,RUN
59,ENA,ERR2935335,RUN
60,ENA,ERR2935337,RUN
61,ENA,ERR2935338,RUN
62,ENA,ERR2935339,RUN
63,ENA,ERR2935340,RUN
64,ENA,ERR2935341,RUN
65,ENA,ERR2935342,RUN
66,ENA,ERR2935343,RUN
67,ENA,ERR2935344,RUN
68,ENA,ERR2935345,RUN
69,ENA,ERR2935346,RUN
70,ENA,ERR2935347,RUN
71,ENA,ERR2935348,RUN
72,ENA,ERR2935349,RUN
73,ENA,ERR2935350,RUN
74,ENA,ERR2935351,RUN
75,ENA,ERR2935352,RUN
76,ENA,ERR2935353,RUN
77,ENA,ERR2935354,RUN
78,ENA,ERR2935355,RUN
79,ENA,ERR2935356,RUN
80,ENA,ERR2935357,RUN
81,ENA,ERR2935358,RUN
82,ENA,ERR2935359,RUN
83,ENA,ERR2935360,RUN
84,ENA,ERR2935361,RUN
85,ENA,ERR2935362,RUN
86,ENA,ERR2935363,RUN
87,ENA,ERR2935364,RUN
88,ENA,ERR2935365,RUN
89,ENA,ERR2935366,RUN
90,ENA,ERR2935368,RUN
91,ENA,ERR2935369,RUN
92,ENA,ERR2935370,RUN
93,ENA,ERR2935371,RUN
94,ENA,ERR2935372,RUN
95,ENA,ERR2935373,RUN
96,ENA,ERR2935374,RUN
97,ENA,ERR2935375,RUN
98,ENA,ERR2935376,RUN
99,ENA,ERR2935378,RUN
100,ENA,ERR2935379,RUN
101,ENA,ERR2935380,RUN
102,ENA,ERR2935381,RUN
103,ENA,ERR2935382,RUN
104,ENA,ERR2935383,RUN
105,ENA,ERR2935384,RUN
106,ENA,ERR2935385,RUN
107,ENA,ERR2935386,RUN
108,ENA,ERR2935388,RUN
109,ENA,ERR2935389,RUN
110,ENA,ERR2935390,RUN
111,ENA,ERR2935391,RUN
112,ENA,ERR2935392,RUN
113,ENA,ERR2935393,RUN
114,ENA,ERR2935394,RUN
115,ENA,ERR2935395,RUN
116,ENA,ERR2935396,RUN
117,ENA,ERR2935397,RUN
118,ENA,ERR2935398,RUN
119,ENA,ERR2935399,RUN
120,ENA,ERR2935400,RUN
121,ENA,ERR2935401,RUN
122,ENA,ERR2935402,RUN
123,ENA,ERR2935403,RUN
124,ENA,ERR2935404,RUN
125,ENA,ERR2935405,RUN
126,ENA,ERR2935406,RUN
127,ENA,ERR2935407,RUN
128,ENA,ERR2935408,RUN
129,ENA,ERR2935409,RUN
130,ENA,ERR2935410,RUN
131,ENA,ERR2935411,RUN
132,ENA,ERR2935412,RUN
133,ENA,ERR2935413,RUN
134,ENA,ERR2935414,RUN
135,ENA,ERR2935415,RUN
136,ENA,ERR2935416,RUN
137,ENA,ERR2935417,RUN
138,ENA,ERR2935418,RUN
139,ENA,ERR2935419,RUN
140,ENA,ERR2935420,RUN
141,ENA,ERR2935421,RUN
142,ENA,ERR2935422,RUN
143,ENA,ERR2935424,RUN
144,ENA,ERR2935425,RUN
145,ENA,ERR2935426,RUN
146,ENA,ERR2935427,RUN
147,ENA,ERR2935428,RUN
148,ENA,ERR2935429,RUN
149,ENA,ERR2935430,RUN
150,ENA,ERR2935431,RUN
151,ENA,ERR2935432,RUN
152,ENA,ERR2935433,RUN
153,ENA,ERR2935434,RUN
154,ENA,ERR2935435,RUN
155,ENA,ERR2935436,RUN
156,ENA,ERR2935437,RUN
157,ENA,ERR2935438,RUN
158,ENA,ERR2935439,RUN
159,ENA,ERR2935440,RUN
160,ENA,ERR2935441,RUN
161,ENA,ERR2935443,RUN
162,ENA,ERR2935444,RUN
163,ENA,ERR2935445,RUN
164,ENA,ERR2935446,RUN
165,ENA,ERR2935447,RUN
166,ENA,ERR2935448,RUN
167,ENA,ERR2935449,RUN
168,ENA,ERR2935450,RUN
169,ENA,ERR2935451,RUN
170,ENA,ERR2935452,RUN
171,ENA,ERR2935453,RUN
172,ENA,ERR2935454,RUN
173,ENA,ERR2935455,RUN
174,ENA,ERR2935456,RUN
175,ENA,ERR2935457,RUN
176,ENA,ERR2935458,RUN
177,ENA,ERR2935459,RUN
178,ENA,ERR2935460,RUN
179,ENA,ERR2935461,RUN
180,ENA,ERR2935462,RUN
181,ENA,ERR2935463,RUN
182,ENA,ERR2935464,RUN
183,ENA,ERR2935465,RUN
184,ENA,ERR2935466,RUN
185,ENA,ERR2935468,RUN
186,ENA,ERR2935469,RUN
187,ENA,ERR2935470,RUN
188,ENA,ERR2935471,RUN
189,ENA,ERR2935472,RUN
190,ENA,ERR2935473,RUN
191,ENA,ERR2935474,RUN
192,ENA,ERR2935475,RUN
193,ENA,ERR2935476,RUN
194,ENA,ERR2935477,RUN
195,ENA,ERR2935478,RUN
196,ENA,ERR2935479,RUN
197,ENA,ERR2935480,RUN
198,ENA,ERR2935481,RUN
199,ENA,ERR2935482,RUN
200,ENA,ERR2935483,RUN
201,ENA,ERR2935484,RUN
202,ENA,ERR2935485,RUN
203,ENA,ERR2935487,RUN
204,ENA,ERR2935488,RUN
205,ENA,ERR2935489,RUN
206,ENA,ERR2935490,RUN
207,ENA,ERR2935491,RUN
208,ENA,ERR2935492,RUN
209,ENA,ERR2935493,RUN
210,ENA,ERR2935494,RUN
211,ENA,ERR2935495,RUN
212,ENA,ERR2935496,RUN
213,ENA,ERR2935497,RUN
214,ENA,ERR2935498,RUN
215,ENA,ERR2935499,RUN
216,ENA,ERR2935500,RUN
217,ENA,ERR2935501,RUN
218,ENA,ERR2935502,RUN
219,ENA,ERR2935503,RUN
220,ENA,ERR2935504,RUN
221,ENA,ERR2935505,RUN
222,ENA,ERR2935506,RUN
223,ENA,ERR2935507,RUN
224,ENA,ERR2935508,RUN
225,ENA,ERR2935509,RUN
226,ENA,ERR2935510,RUN
227,ENA,ERR2935511,RUN
228,ENA,ERR2935512,RUN
229,ENA,ERR2935513,RUN
230,ENA,ERR2935514,RUN
231,ENA,ERR2935515,RUN
232,ENA,ERR2935516,RUN
233,ENA,ERR2935517,RUN
234,ENA,ERR2935518,RUN
235,ENA,ERR2935519,RUN
236,ENA,ERR2935520,RUN
237,ENA,ERR2935521,RUN
238,ENA,ERR2935522,RUN
239,ENA,ERR2935523,RUN
240,ENA,ERR2935525,RUN
241,ENA,ERR2935526,RUN
242,ENA,ERR2935527,RUN
243,ENA,ERR2935528,RUN
244,ENA,ERR2935529,RUN
245,ENA,ERR2935530,RUN
246,ENA,ERR2935531,RUN
247,ENA,ERR2935532,RUN
248,ENA,ERR2935533,RUN
249,ENA,ERR2935534,RUN
250,ENA,ERR2935535,RUN
251,ENA,ERR2935536,RUN
252,ENA,ERR2935537,RUN
253,ENA,ERR2935538,RUN
254,ENA,ERR2935539,RUN
255,ENA,ERR2935540,RUN
256,ENA,ERR2935541,RUN
257,ENA,ERR2935542,RUN
258,ENA,ERR2935543,RUN
259,ENA,ERR2935544,RUN
260,ENA,ERR2935545,RUN
261,ENA,ERR2935546,RUN
262,ENA,ERR2935547,RUN
263,ENA,ERR2935548,RUN
264,ENA,ERR2935549,RUN
265,ENA,ERR2935550,RUN
266,ENA,ERR2935551,RUN
267,ENA,ERR2935552,RUN
268,ENA,ERR2935553,RUN
269,ENA,ERR2935554,RUN
270,ENA,ERR2935555,RUN
271,ENA,ERR2935556,RUN
272,ENA,ERR2935557,RUN
273,ENA,ERR2935558,RUN
274,ENA,ERR2935559,RUN
275,ENA,ERR2935560,RUN
276,ENA,ERR2935561,RUN
277,ENA,ERR2935562,RUN
278,ENA,ERR2935563,RUN
279,ENA,ERR2935564,RUN
280,ENA,ERR2935565,RUN
281,ENA,ERR2935566,RUN
282,ENA,ERR2935567,RUN
283,ENA,ERR2935568,RUN
284,ENA,ERR2935569,RUN
285,ENA,ERR2935570,RUN
286,ENA,ERR2935571,RUN
287,ENA,ERR2935572,RUN
288,ENA,ERR2935573,RUN
289,ENA,ERR2935574,RUN
290,ENA,ERR2935575,RUN
291,ENA,ERR2935576,RUN
292,ENA,ERR2935577,RUN
293,ENA,ERR2935578,RUN
294,ENA,ERR2935579,RUN
295,ENA,ERR2935580,RUN
296,ENA,ERR2935581,RUN
297,ENA,ERR2935582,RUN
298,ENA,ERR2935583,RUN
299,ENA,ERR2935584,RUN
300,ENA,ERR2935585,RUN
301,ENA,ERR2935586,RUN
302,ENA,ERR2935587,RUN
303,ENA,ERR2935588,RUN
304,ENA,ERR2935589,RUN
305,ENA,ERR2935590,RUN
306,ENA,ERR2935591,RUN
307,ENA,ERR2935592,RUN
308,ENA,ERR2935593,RUN
309,ENA,ERR2935594,RUN
310,ENA,ERR2935595,RUN
311,ENA,ERR2935596,RUN
312,ENA,ERR2935597,RUN
313,ENA,ERR2935598,RUN
314,ENA,ERR2935599,RUN
315,ENA,ERR2935600,RUN
316,ENA,ERR2935601,RUN
317,ENA,ERR2935602,RUN
318,ENA,ERR2935603,RUN
319,ENA,ERR2935605,RUN
320,ENA,ERR2935606,RUN
321,ENA,ERR2935607,RUN
322,ENA,ERR2935608,RUN
323,ENA,ERR2935609,RUN
324,ENA,ERR2935610,RUN
325,ENA,ERR2935611,RUN
326,ENA,ERR2935612,RUN
327,ENA,ERR2935614,RUN
328,ENA,ERR2935615,RUN
329,ENA,ERR2935616,RUN
330,ENA,ERR2935617,RUN
331,ENA,ERR2935618,RUN
332,ENA,ERR2935619,RUN
333,ENA,ERR2935620,RUN
334,ENA,ERR2935621,RUN
335,ENA,ERR2935622,RUN
336,ENA,ERR2935623,RUN
337,ENA,ERR2935624,RUN
338,ENA,ERR2935625,RUN
339,ENA,ERR2935626,RUN
340,ENA,ERR2935627,RUN
341,ENA,ERR2935628,RUN
342,ENA,ERR2935629,RUN
