N,Database,Accession,Type
1,NCBI,SRR14532033,RUN
2,NCBI,SRR14532034,RUN
3,NCBI,SRR14532035,RUN
4,NCBI,SRR14532036,RUN
5,NCBI,SRR14532037,RUN
6,NCBI,SRR14532038,RUN
7,NCBI,SRR14532039,RUN
8,NCBI,SRR14532040,RUN
9,NCBI,SRR14532041,RUN
10,NCBI,SRR14532042,RUN
11,NCBI,SRR14532043,RUN
12,NCBI,SRR14532044,RUN
13,NCBI,SRR14532045,RUN
14,NCBI,SRR14532046,RUN
15,NCBI,SRR14532047,RUN
16,NCBI,SRR14532048,RUN
17,NCBI,SRR14532049,RUN
18,NCBI,SRR14532050,RUN
19,NCBI,SRR14532051,RUN
20,NCBI,SRR14532052,RUN
21,NCBI,SRR14532053,RUN
22,NCBI,SRR14532054,RUN
23,NCBI,SRR14532055,RUN
24,NCBI,SRR14532056,RUN
25,NCBI,SRR14532057,RUN
26,NCBI,SRR14532058,RUN
27,NCBI,SRR14532059,RUN
28,NCBI,SRR14532060,RUN
29,NCBI,SRR14532061,RUN
30,NCBI,SRR14532062,RUN
31,NCBI,SRR14532063,RUN
32,NCBI,SRR14532064,RUN
33,NCBI,SRR14532065,RUN
34,NCBI,SRR14532066,RUN
35,NCBI,SRR14532067,RUN
36,NCBI,SRR14532068,RUN
37,NCBI,SRR14532069,RUN
38,NCBI,SRR14532070,RUN
39,NCBI,SRR14532071,RUN
40,NCBI,SRR14532072,RUN
41,NCBI,SRR14532073,RUN
42,NCBI,SRR14532074,RUN
43,NCBI,SRR14532075,RUN
44,NCBI,SRR14532076,RUN
45,NCBI,SRR14532077,RUN
46,NCBI,SRR14532078,RUN
47,NCBI,SRR14532079,RUN
48,NCBI,SRR14532080,RUN
49,NCBI,SRR14532081,RUN
50,NCBI,SRR14532082,RUN
51,NCBI,SRR14532083,RUN
52,NCBI,SRR14532084,RUN
53,NCBI,SRR14532085,RUN
54,NCBI,SRR14532086,RUN
55,NCBI,SRR14532087,RUN
56,NCBI,SRR14532088,RUN
57,NCBI,SRR14532089,RUN
58,NCBI,SRR14532090,RUN
59,NCBI,SRR14532091,RUN
60,NCBI,SRR14532092,RUN
61,NCBI,SRR14532093,RUN
62,NCBI,SRR14532094,RUN
63,NCBI,SRR14532095,RUN
64,NCBI,SRR14532096,RUN
65,NCBI,SRR14532097,RUN
66,NCBI,SRR14532098,RUN
67,NCBI,SRR14532099,RUN
68,NCBI,SRR14532100,RUN
69,NCBI,SRR14532101,RUN
70,NCBI,SRR14532102,RUN
71,NCBI,SRR14532103,RUN
72,NCBI,SRR14532104,RUN
73,NCBI,SRR14532105,RUN
74,NCBI,SRR14532106,RUN
75,NCBI,SRR14532107,RUN
76,NCBI,SRR14532108,RUN
77,NCBI,SRR14532109,RUN
78,NCBI,SRR14532110,RUN
79,NCBI,SRR14532111,RUN
80,NCBI,SRR14532112,RUN
81,NCBI,SRR14532113,RUN
82,NCBI,SRR14532114,RUN
83,NCBI,SRR14532115,RUN
84,NCBI,SRR14532116,RUN
85,NCBI,SRR14532117,RUN
86,NCBI,SRR14532118,RUN
87,NCBI,SRR14532119,RUN
88,NCBI,SRR14532120,RUN
89,NCBI,SRR14532121,RUN
90,NCBI,SRR14532122,RUN
91,NCBI,SRR14532123,RUN
92,NCBI,SRR14532124,RUN
93,NCBI,SRR14532125,RUN
94,NCBI,SRR14532126,RUN
95,NCBI,SRR14532127,RUN
96,NCBI,SRR14532128,RUN
97,NCBI,SRR14532129,RUN
98,NCBI,SRR14532130,RUN
99,NCBI,SRR14532131,RUN
100,NCBI,SRR14532132,RUN
101,NCBI,SRR14532133,RUN
102,NCBI,SRR14532134,RUN
103,NCBI,SRR14532135,RUN
104,NCBI,SRR14532136,RUN
105,NCBI,SRR14532137,RUN
106,NCBI,SRR14532138,RUN
107,NCBI,SRR14532139,RUN
108,NCBI,SRR14532140,RUN
109,NCBI,SRR14532141,RUN
110,NCBI,SRR14532142,RUN
111,NCBI,SRR14532143,RUN
112,NCBI,SRR14532144,RUN
113,NCBI,SRR14532145,RUN
114,NCBI,SRR14532146,RUN
115,NCBI,SRR14532147,RUN
116,NCBI,SRR14532148,RUN
117,NCBI,SRR14532149,RUN
118,NCBI,SRR14532150,RUN
119,NCBI,SRR14532151,RUN
120,NCBI,SRR14532152,RUN
121,NCBI,SRR14532153,RUN
122,NCBI,SRR14532154,RUN
123,NCBI,SRR14532155,RUN
124,NCBI,SRR14532156,RUN
125,NCBI,SRR14532157,RUN
126,NCBI,SRR14532158,RUN
127,NCBI,SRR14532159,RUN
128,NCBI,SRR14532160,RUN
129,NCBI,SRR14532161,RUN
130,NCBI,SRR14532162,RUN
131,NCBI,SRR14532163,RUN
132,NCBI,SRR14532164,RUN
133,NCBI,SRR14532165,RUN
134,NCBI,SRR14532166,RUN
135,NCBI,SRR14532167,RUN
136,NCBI,SRR14532168,RUN
137,NCBI,SRR14532169,RUN
138,NCBI,SRR14532170,RUN
139,NCBI,SRR14532171,RUN
140,NCBI,SRR14532172,RUN
141,NCBI,SRR14532173,RUN
142,NCBI,SRR14532174,RUN
143,NCBI,SRR14532175,RUN
144,NCBI,SRR14532176,RUN
145,NCBI,SRR14532177,RUN
146,NCBI,SRR14532178,RUN
147,NCBI,SRR14532179,RUN
148,NCBI,SRR14532180,RUN
149,NCBI,SRR14532181,RUN
150,NCBI,SRR14532182,RUN
151,NCBI,SRR14532183,RUN
152,NCBI,SRR14532184,RUN
153,NCBI,SRR14532185,RUN
154,NCBI,SRR14532186,RUN
155,NCBI,SRR14532187,RUN
156,NCBI,SRR14532188,RUN
157,NCBI,SRR14532189,RUN
158,NCBI,SRR14532190,RUN
159,NCBI,SRR14532191,RUN
160,NCBI,SRR14532192,RUN
161,NCBI,SRR14532193,RUN
162,NCBI,SRR14532194,RUN
163,NCBI,SRR14532195,RUN
164,NCBI,SRR14532196,RUN
165,NCBI,SRR14532197,RUN
166,NCBI,SRR14532198,RUN
