N,Database,Accession,Type
1,ENA,ERR2512416,RUN
2,ENA,ERR2512417,RUN
3,ENA,ERR2512418,RUN
4,ENA,ERR2512419,RUN
5,ENA,ERR2513047,RUN
6,ENA,ERR2512421,RUN
7,ENA,ERR2512422,RUN
8,ENA,ERR2512423,RUN
9,ENA,ERR2512424,RUN
10,ENA,ERR2512425,RUN
11,ENA,ERR2512426,RUN
12,ENA,ERR2512427,RUN
13,ENA,ERR2512390,RUN
14,ENA,ERR2512429,RUN
15,ENA,ERR2512430,RUN
16,ENA,ERR2512431,RUN
17,ENA,ERR2512432,RUN
18,ENA,ERR2512433,RUN
19,ENA,ERR2512434,RUN
20,ENA,ERR2512435,RUN
21,ENA,ERR2512436,RUN
22,ENA,ERR2512437,RUN
23,ENA,ERR2512438,RUN
24,ENA,ERR2512439,RUN
25,ENA,ERR2512440,RUN
26,ENA,ERR2512441,RUN
27,ENA,ERR2512442,RUN
28,ENA,ERR2512443,RUN
29,ENA,ERR2512444,RUN
30,ENA,ERR2512445,RUN
31,ENA,ERR2512446,RUN
32,ENA,ERR2512447,RUN
33,ENA,ERR2512448,RUN
34,ENA,ERR2512449,RUN
35,ENA,ERR2512450,RUN
36,ENA,ERR2512451,RUN
37,ENA,ERR2512452,RUN
38,ENA,ERR2512453,RUN
39,ENA,ERR2512454,RUN
40,ENA,ERR2512455,RUN
41,ENA,ERR2512456,RUN
42,ENA,ERR2512457,RUN
43,ENA,ERR2512458,RUN
44,ENA,ERR2512616,RUN
45,ENA,ERR2512460,RUN
46,ENA,ERR2512461,RUN
47,ENA,ERR2512462,RUN
48,ENA,ERR2512463,RUN
49,ENA,ERR2512464,RUN
50,ENA,ERR2512465,RUN
51,ENA,ERR2512466,RUN
52,ENA,ERR2512467,RUN
53,ENA,ERR2512468,RUN
54,ENA,ERR2512469,RUN
55,ENA,ERR2512470,RUN
56,ENA,ERR2512471,RUN
57,ENA,ERR2512472,RUN
58,ENA,ERR2512473,RUN
59,ENA,ERR2512474,RUN
60,ENA,ERR2512475,RUN
61,ENA,ERR2512476,RUN
62,ENA,ERR2512477,RUN
63,ENA,ERR2512478,RUN
64,ENA,ERR2512479,RUN
65,ENA,ERR2513636,RUN
66,ENA,ERR2512481,RUN
67,ENA,ERR2512482,RUN
68,ENA,ERR2512483,RUN
69,ENA,ERR2512484,RUN
70,ENA,ERR2512485,RUN
71,ENA,ERR2512486,RUN
72,ENA,ERR2512487,RUN
73,ENA,ERR2512404,RUN
74,ENA,ERR2512489,RUN
75,ENA,ERR2512490,RUN
76,ENA,ERR2512491,RUN
77,ENA,ERR2512492,RUN
78,ENA,ERR2512493,RUN
79,ENA,ERR2512494,RUN
80,ENA,ERR2512495,RUN
81,ENA,ERR2512496,RUN
82,ENA,ERR2512497,RUN
83,ENA,ERR2512498,RUN
84,ENA,ERR2512499,RUN
85,ENA,ERR2512500,RUN
86,ENA,ERR2512501,RUN
87,ENA,ERR2512502,RUN
88,ENA,ERR2512503,RUN
89,ENA,ERR2512504,RUN
90,ENA,ERR2512505,RUN
91,ENA,ERR2512506,RUN
92,ENA,ERR2512507,RUN
93,ENA,ERR2512508,RUN
94,ENA,ERR2512509,RUN
95,ENA,ERR2512510,RUN
96,ENA,ERR2512511,RUN
97,ENA,ERR2512512,RUN
98,ENA,ERR2512513,RUN
99,ENA,ERR2512514,RUN
100,ENA,ERR2512515,RUN
101,ENA,ERR2512517,RUN
102,ENA,ERR2512518,RUN
103,ENA,ERR2512519,RUN
104,ENA,ERR2512520,RUN
105,ENA,ERR2512521,RUN
106,ENA,ERR2512522,RUN
107,ENA,ERR2512523,RUN
108,ENA,ERR2512524,RUN
109,ENA,ERR2512525,RUN
110,ENA,ERR2512526,RUN
111,ENA,ERR2512527,RUN
112,ENA,ERR2512528,RUN
113,ENA,ERR2512529,RUN
114,ENA,ERR2512634,RUN
115,ENA,ERR2512531,RUN
116,ENA,ERR2512532,RUN
117,ENA,ERR2512534,RUN
118,ENA,ERR2512535,RUN
119,ENA,ERR2512536,RUN
120,ENA,ERR2512537,RUN
121,ENA,ERR2512538,RUN
122,ENA,ERR2512539,RUN
123,ENA,ERR2512389,RUN
124,ENA,ERR2512541,RUN
125,ENA,ERR2512542,RUN
126,ENA,ERR2512543,RUN
127,ENA,ERR2512544,RUN
128,ENA,ERR2512545,RUN
129,ENA,ERR2512546,RUN
130,ENA,ERR2512398,RUN
131,ENA,ERR2512548,RUN
132,ENA,ERR2512549,RUN
133,ENA,ERR2512550,RUN
134,ENA,ERR2512551,RUN
135,ENA,ERR2512552,RUN
136,ENA,ERR2512553,RUN
137,ENA,ERR2512554,RUN
138,ENA,ERR2512555,RUN
139,ENA,ERR2512556,RUN
140,ENA,ERR2512557,RUN
141,ENA,ERR2512558,RUN
142,ENA,ERR2512559,RUN
143,ENA,ERR2513411,RUN
144,ENA,ERR2512561,RUN
145,ENA,ERR2512562,RUN
146,ENA,ERR2512563,RUN
147,ENA,ERR2512564,RUN
148,ENA,ERR2512565,RUN
149,ENA,ERR2512566,RUN
150,ENA,ERR2512567,RUN
151,ENA,ERR2512568,RUN
152,ENA,ERR2512569,RUN
153,ENA,ERR2512570,RUN
154,ENA,ERR2512571,RUN
155,ENA,ERR2512572,RUN
156,ENA,ERR2512573,RUN
157,ENA,ERR2512574,RUN
158,ENA,ERR2512575,RUN
159,ENA,ERR2512576,RUN
160,ENA,ERR2512577,RUN
161,ENA,ERR2512578,RUN
162,ENA,ERR2512579,RUN
163,ENA,ERR2512580,RUN
164,ENA,ERR2512581,RUN
165,ENA,ERR2512582,RUN
166,ENA,ERR2512583,RUN
167,ENA,ERR2512584,RUN
168,ENA,ERR2512585,RUN
169,ENA,ERR2512586,RUN
170,ENA,ERR2512587,RUN
171,ENA,ERR2512588,RUN
172,ENA,ERR2512590,RUN
173,ENA,ERR2512591,RUN
174,ENA,ERR2512592,RUN
175,ENA,ERR2512593,RUN
176,ENA,ERR2512594,RUN
177,ENA,ERR2512595,RUN
178,ENA,ERR2512596,RUN
179,ENA,ERR2513907,RUN
180,ENA,ERR2512598,RUN
181,ENA,ERR2512599,RUN
182,ENA,ERR2512600,RUN
183,ENA,ERR2512601,RUN
