N,Database,Accession,Type
1,NA,WUMF00000000,CONTIG
2,NA,WUJR00000000,CONTIG
3,NA,WUJQ00000000,CONTIG
4,NA,WUJX00000000,CONTIG
5,NA,WUKL00000000,CONTIG
6,NA,WUKJ00000000,CONTIG
7,NA,WUKK00000000,CONTIG
8,NA,WUJS00000000,CONTIG
9,NA,WUKO00000000,CONTIG
10,NA,WUMD00000000,CONTIG
11,NA,WULZ00000000,CONTIG
12,NA,WUMA00000000,CONTIG
13,NA,WULY00000000,CONTIG
14,NA,WULW00000000,CONTIG
15,NA,WULU00000000,CONTIG
16,NA,WULX00000000,CONTIG
17,NA,WULV00000000,CONTIG
18,NA,WULS00000000,CONTIG
19,NA,WULT00000000,CONTIG
20,NA,WULO00000000,CONTIG
21,NA,WUKA00000000,CONTIG
22,NA,WUKD00000000,CONTIG
23,NA,WUKM00000000,CONTIG
24,NA,WUKG00000000,CONTIG
25,NA,WUJZ00000000,CONTIG
26,NA,WULM00000000,CONTIG
27,NA,WUKH00000000,CONTIG
28,NA,WUKF00000000,CONTIG
29,NA,WUKE00000000,CONTIG
30,NA,WULR00000000,CONTIG
31,NA,WULL00000000,CONTIG
32,NA,WULJ00000000,CONTIG
33,NA,WULI00000000,CONTIG
34,NA,WULH00000000,CONTIG
35,NA,WULQ00000000,CONTIG
36,NA,WULP00000000,CONTIG
37,NA,WULF00000000,CONTIG
38,NA,WULG00000000,CONTIG
39,NA,WULE00000000,CONTIG
40,NA,WULB00000000,CONTIG
41,NA,WULD00000000,CONTIG
42,NA,WULC00000000,CONTIG
43,NA,WULA00000000,CONTIG
44,NA,WUKZ00000000,CONTIG
45,NA,WUKY00000000,CONTIG
46,NA,WUKX00000000,CONTIG
47,NA,WUKW00000000,CONTIG
48,NA,WUKV00000000,CONTIG
49,NA,WUKU00000000,CONTIG
50,NA,WUKB00000000,CONTIG
51,NA,WUKC00000000,CONTIG
52,NA,WULN00000000,CONTIG
53,NA,WUKT00000000,CONTIG
54,NA,WUKS00000000,CONTIG
55,NA,WUKR00000000,CONTIG
56,NA,WULK00000000,CONTIG
57,NA,WUKQ00000000,CONTIG
58,NA,WUKP00000000,CONTIG
59,NA,WUKN00000000,CONTIG
60,NA,WUJY00000000,CONTIG
61,NA,WUKI00000000,CONTIG
62,NA,WUJU00000000,CONTIG
63,NA,WUJT00000000,CONTIG
64,NA,WUJV00000000,CONTIG
65,NA,WUJW00000000,CONTIG
66,NA,WUME00000000,CONTIG
67,NA,WUMB00000000,CONTIG
68,NA,WUMC00000000,CONTIG
69,NCBI,SRR7049911,RUN
70,NCBI,SRR7049912,RUN
71,NCBI,SRR7049913,RUN
72,NCBI,SRR7049914,RUN
73,NCBI,SRR7049915,RUN
74,NCBI,SRR7049916,RUN
75,NCBI,SRR7049917,RUN
76,NCBI,SRR7049918,RUN
77,NCBI,SRR7049919,RUN
78,NCBI,SRR7049920,RUN
79,NCBI,SRR7049921,RUN
80,NCBI,SRR7049922,RUN
81,NCBI,SRR7049923,RUN
82,NCBI,SRR7049924,RUN
83,NCBI,SRR7049925,RUN
84,NCBI,SRR7049926,RUN
85,NCBI,SRR7049927,RUN
86,NCBI,SRR7049928,RUN
87,NCBI,SRR7049929,RUN
88,NCBI,SRR7049930,RUN
89,NCBI,SRR7049931,RUN
90,NCBI,SRR7049932,RUN
91,NCBI,SRR7049933,RUN
92,NCBI,SRR7049934,RUN
93,NCBI,SRR7049935,RUN
94,NCBI,SRR7049936,RUN
95,NCBI,SRR7049937,RUN
96,NCBI,SRR7049938,RUN
97,NCBI,SRR7049939,RUN
98,NCBI,SRR7049940,RUN
99,NCBI,SRR7049941,RUN
100,NCBI,SRR7049942,RUN
101,NCBI,SRR7049943,RUN
102,NCBI,SRR7049944,RUN
103,NCBI,SRR7049945,RUN
104,NCBI,SRR7049946,RUN
105,NCBI,SRR7049947,RUN
106,NCBI,SRR7049948,RUN
107,NCBI,SRR7049949,RUN
108,NCBI,SRR7049950,RUN
109,NCBI,SRR7049951,RUN
110,NCBI,SRR7049952,RUN
111,NCBI,SRR7049953,RUN
112,NCBI,SRR7049954,RUN
113,NCBI,SRR7049955,RUN
