run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR2004768	PRJEB21277	SAMEA104121179	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004768/WTCHG_377465_240194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004768/WTCHG_377465_240194_2.fastq.gz
ERR2004769	PRJEB21277	SAMEA104121180	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004769/WTCHG_377465_241111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004769/WTCHG_377465_241111_2.fastq.gz
ERR2004770	PRJEB21277	SAMEA104121181	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004770/WTCHG_377465_242123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004770/WTCHG_377465_242123_2.fastq.gz
ERR2004771	PRJEB21277	SAMEA104121182	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004771/WTCHG_377465_243135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004771/WTCHG_377465_243135_2.fastq.gz
ERR2004772	PRJEB21277	SAMEA104121183	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004772/WTCHG_377465_244147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004772/WTCHG_377465_244147_2.fastq.gz
ERR2004773	PRJEB21277	SAMEA104121184	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004773/WTCHG_377465_245159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004773/WTCHG_377465_245159_2.fastq.gz
ERR2004774	PRJEB21277	SAMEA104121185	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004774/WTCHG_377465_246171_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004774/WTCHG_377465_246171_2.fastq.gz
ERR2004775	PRJEB21277	SAMEA104121186	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004775/WTCHG_377465_247183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004775/WTCHG_377465_247183_2.fastq.gz
ERR2004776	PRJEB21277	SAMEA104121187	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004776/WTCHG_377465_248195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004776/WTCHG_377465_248195_2.fastq.gz
ERR2004777	PRJEB21277	SAMEA104121188	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004777/WTCHG_377465_249112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004777/WTCHG_377465_249112_2.fastq.gz
ERR2004778	PRJEB21277	SAMEA104121189	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004778/WTCHG_377465_250124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004778/WTCHG_377465_250124_2.fastq.gz
ERR2004779	PRJEB21277	SAMEA104121190	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004779/WTCHG_377465_251136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004779/WTCHG_377465_251136_2.fastq.gz
ERR2004780	PRJEB21277	SAMEA104121191	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004780/WTCHG_377465_252148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004780/WTCHG_377465_252148_2.fastq.gz
ERR2004781	PRJEB21277	SAMEA104121192	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004781/WTCHG_377465_253160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004781/WTCHG_377465_253160_2.fastq.gz
ERR2004782	PRJEB21277	SAMEA104121193	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004782/WTCHG_377465_254172_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004782/WTCHG_377465_254172_2.fastq.gz
ERR2004783	PRJEB21277	SAMEA104121194	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004783/WTCHG_377465_255184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004783/WTCHG_377465_255184_2.fastq.gz
ERR2004784	PRJEB21277	SAMEA104121195	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004784/WTCHG_377465_256196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004784/WTCHG_377465_256196_2.fastq.gz
ERR2004785	PRJEB21277	SAMEA104121196	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004785/WTCHG_377465_257101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004785/WTCHG_377465_257101_2.fastq.gz
ERR2004786	PRJEB21277	SAMEA104121197	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004786/WTCHG_377465_258113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004786/WTCHG_377465_258113_2.fastq.gz
ERR2004787	PRJEB21277	SAMEA104121198	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004787/WTCHG_377465_259125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004787/WTCHG_377465_259125_2.fastq.gz
ERR2004788	PRJEB21277	SAMEA104121199	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004788/WTCHG_377465_260137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004788/WTCHG_377465_260137_2.fastq.gz
ERR2004789	PRJEB21277	SAMEA104121200	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004789/WTCHG_377465_261149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004789/WTCHG_377465_261149_2.fastq.gz
ERR2004790	PRJEB21277	SAMEA104121201	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004790/WTCHG_377465_262161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004790/WTCHG_377465_262161_2.fastq.gz
ERR2004791	PRJEB21277	SAMEA104121202	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004791/WTCHG_377465_263173_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004791/WTCHG_377465_263173_2.fastq.gz
ERR2004792	PRJEB21277	SAMEA104121203	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004792/WTCHG_377465_264185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004792/WTCHG_377465_264185_2.fastq.gz
ERR2004793	PRJEB21277	SAMEA104121204	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004793/WTCHG_377465_265102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004793/WTCHG_377465_265102_2.fastq.gz
ERR2004794	PRJEB21277	SAMEA104121205	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004794/WTCHG_377465_266114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004794/WTCHG_377465_266114_2.fastq.gz
ERR2004795	PRJEB21277	SAMEA104121206	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004795/WTCHG_377465_267126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004795/WTCHG_377465_267126_2.fastq.gz
ERR2004796	PRJEB21277	SAMEA104121207	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004796/WTCHG_377465_268138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004796/WTCHG_377465_268138_2.fastq.gz
ERR2004797	PRJEB21277	SAMEA104121208	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004797/WTCHG_377465_269150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004797/WTCHG_377465_269150_2.fastq.gz
ERR2004798	PRJEB21277	SAMEA104121209	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004798/WTCHG_377465_270162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004798/WTCHG_377465_270162_2.fastq.gz
ERR2004799	PRJEB21277	SAMEA104121210	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004799/WTCHG_377465_271174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004799/WTCHG_377465_271174_2.fastq.gz
ERR2004800	PRJEB21277	SAMEA104121211	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004800/WTCHG_377465_272186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004800/WTCHG_377465_272186_2.fastq.gz
ERR2004801	PRJEB21277	SAMEA104121212	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004801/WTCHG_377465_273103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004801/WTCHG_377465_273103_2.fastq.gz
ERR2004802	PRJEB21277	SAMEA104121213	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004802/WTCHG_377465_274115_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004802/WTCHG_377465_274115_2.fastq.gz
ERR2004803	PRJEB21277	SAMEA104121214	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004803/WTCHG_377465_275127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004803/WTCHG_377465_275127_2.fastq.gz
ERR2004804	PRJEB21277	SAMEA104121215	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004804/WTCHG_377465_276139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004804/WTCHG_377465_276139_2.fastq.gz
ERR2004805	PRJEB21277	SAMEA104121216	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004805/WTCHG_377465_277151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004805/WTCHG_377465_277151_2.fastq.gz
ERR2004806	PRJEB21277	SAMEA104121217	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004806/WTCHG_377465_278163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004806/WTCHG_377465_278163_2.fastq.gz
ERR2004807	PRJEB21277	SAMEA104121218	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004807/WTCHG_377465_279175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004807/WTCHG_377465_279175_2.fastq.gz
ERR2004808	PRJEB21277	SAMEA104121219	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004808/WTCHG_377465_280187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004808/WTCHG_377465_280187_2.fastq.gz
ERR2004809	PRJEB21277	SAMEA104121220	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004809/WTCHG_377465_281104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004809/WTCHG_377465_281104_2.fastq.gz
ERR2004810	PRJEB21277	SAMEA104121221	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004810/WTCHG_377465_282116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004810/WTCHG_377465_282116_2.fastq.gz
ERR2004811	PRJEB21277	SAMEA104121222	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004811/WTCHG_377465_283128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004811/WTCHG_377465_283128_2.fastq.gz
ERR2004812	PRJEB21277	SAMEA104121223	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004812/WTCHG_377465_284140_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004812/WTCHG_377465_284140_2.fastq.gz
ERR2004813	PRJEB21277	SAMEA104121224	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004813/WTCHG_377465_285152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004813/WTCHG_377465_285152_2.fastq.gz
ERR2004814	PRJEB21277	SAMEA104121225	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004814/WTCHG_377465_286164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004814/WTCHG_377465_286164_2.fastq.gz
ERR2004815	PRJEB21277	SAMEA104121226	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004815/WTCHG_377465_287176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004815/WTCHG_377465_287176_2.fastq.gz
ERR2004816	PRJEB21277	SAMEA104121227	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004816/WTCHG_377465_288188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004816/WTCHG_377465_288188_2.fastq.gz
ERR2004817	PRJEB21277	SAMEA104121228	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004817/WTCHG_377465_289105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004817/WTCHG_377465_289105_2.fastq.gz
ERR2004818	PRJEB21277	SAMEA104121229	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004818/WTCHG_377465_290117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004818/WTCHG_377465_290117_2.fastq.gz
ERR2004819	PRJEB21277	SAMEA104121230	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004819/WTCHG_377465_291129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004819/WTCHG_377465_291129_2.fastq.gz
ERR2004820	PRJEB21277	SAMEA104121231	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004820/WTCHG_377465_292141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004820/WTCHG_377465_292141_2.fastq.gz
ERR2004821	PRJEB21277	SAMEA104121232	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004821/WTCHG_377465_293153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004821/WTCHG_377465_293153_2.fastq.gz
ERR2004822	PRJEB21277	SAMEA104121233	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004822/WTCHG_377465_294165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004822/WTCHG_377465_294165_2.fastq.gz
ERR2004823	PRJEB21277	SAMEA104121234	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004823/WTCHG_377465_295177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004823/WTCHG_377465_295177_2.fastq.gz
ERR2004824	PRJEB21277	SAMEA104121235	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004824/WTCHG_377465_296189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR200/ERR2004824/WTCHG_377465_296189_2.fastq.gz
ERR2237925	PRJEB21277	SAMEA104457950	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237925/WTCHG_447699_201106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237925/WTCHG_447699_201106_2.fastq.gz
ERR2237926	PRJEB21277	SAMEA104457951	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237926/WTCHG_447699_201191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237926/WTCHG_447699_201191_2.fastq.gz
ERR2237927	PRJEB21277	SAMEA104457952	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237927/WTCHG_447699_202118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237927/WTCHG_447699_202118_2.fastq.gz
ERR2237928	PRJEB21277	SAMEA104457953	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237928/WTCHG_447699_202179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237928/WTCHG_447699_202179_2.fastq.gz
ERR2237929	PRJEB21277	SAMEA104457954	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237929/WTCHG_447699_203130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237929/WTCHG_447699_203130_2.fastq.gz
ERR2237930	PRJEB21277	SAMEA104457955	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237930/WTCHG_447699_203167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237930/WTCHG_447699_203167_2.fastq.gz
ERR2237931	PRJEB21277	SAMEA104457956	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237931/WTCHG_447699_204142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237931/WTCHG_447699_204142_2.fastq.gz
ERR2237932	PRJEB21277	SAMEA104457957	571	Klebsiella oxytoca	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237932/WTCHG_447699_204155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237932/WTCHG_447699_204155_2.fastq.gz
ERR2237933	PRJEB21277	SAMEA104457958	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237933/WTCHG_447699_205143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237933/WTCHG_447699_205143_2.fastq.gz
ERR2237934	PRJEB21277	SAMEA104457959	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237934/WTCHG_447699_205154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237934/WTCHG_447699_205154_2.fastq.gz
ERR2237935	PRJEB21277	SAMEA104457960	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237935/WTCHG_447699_206131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237935/WTCHG_447699_206131_2.fastq.gz
ERR2237936	PRJEB21277	SAMEA104457961	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237936/WTCHG_447699_206166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237936/WTCHG_447699_206166_2.fastq.gz
ERR2237937	PRJEB21277	SAMEA104457962	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237937/WTCHG_447699_207119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237937/WTCHG_447699_207119_2.fastq.gz
ERR2237938	PRJEB21277	SAMEA104457963	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237938/WTCHG_447699_207178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237938/WTCHG_447699_207178_2.fastq.gz
ERR2237939	PRJEB21277	SAMEA104457964	158836	Enterobacter hormaechei	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237939/WTCHG_447699_208107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237939/WTCHG_447699_208107_2.fastq.gz
ERR2237940	PRJEB21277	SAMEA104457965	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237940/WTCHG_447699_208190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237940/WTCHG_447699_208190_2.fastq.gz
ERR2237941	PRJEB21277	SAMEA104457966	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237941/WTCHG_447699_209107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237941/WTCHG_447699_209107_2.fastq.gz
ERR2237942	PRJEB21277	SAMEA104457967	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237942/WTCHG_447699_209190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237942/WTCHG_447699_209190_2.fastq.gz
ERR2237943	PRJEB21277	SAMEA104457968	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237943/WTCHG_447699_210119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237943/WTCHG_447699_210119_2.fastq.gz
ERR2237944	PRJEB21277	SAMEA104457969	550	Enterobacter cloacae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237944/WTCHG_447699_210178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237944/WTCHG_447699_210178_2.fastq.gz
ERR2237945	PRJEB21277	SAMEA104457970	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237945/WTCHG_447699_211131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237945/WTCHG_447699_211131_2.fastq.gz
ERR2237946	PRJEB21277	SAMEA104457971	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237946/WTCHG_447699_211166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237946/WTCHG_447699_211166_2.fastq.gz
ERR2237947	PRJEB21277	SAMEA104457972	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237947/WTCHG_447699_212143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237947/WTCHG_447699_212143_2.fastq.gz
ERR2237948	PRJEB21277	SAMEA104457973	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237948/WTCHG_447699_212154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237948/WTCHG_447699_212154_2.fastq.gz
ERR2237949	PRJEB21277	SAMEA104457974	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237949/WTCHG_447699_213142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237949/WTCHG_447699_213142_2.fastq.gz
ERR2237950	PRJEB21277	SAMEA104457975	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237950/WTCHG_447699_213155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237950/WTCHG_447699_213155_2.fastq.gz
ERR2237951	PRJEB21277	SAMEA104457976	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237951/WTCHG_447699_214130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237951/WTCHG_447699_214130_2.fastq.gz
ERR2237952	PRJEB21277	SAMEA104457977	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237952/WTCHG_447699_214167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237952/WTCHG_447699_214167_2.fastq.gz
ERR2237953	PRJEB21277	SAMEA104457978	548	Klebsiella aerogenes	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237953/WTCHG_447699_215118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237953/WTCHG_447699_215118_2.fastq.gz
ERR2237954	PRJEB21277	SAMEA104457979	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237954/WTCHG_447699_215179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237954/WTCHG_447699_215179_2.fastq.gz
ERR2237955	PRJEB21277	SAMEA104457980	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237955/WTCHG_447699_216106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237955/WTCHG_447699_216106_2.fastq.gz
ERR2237956	PRJEB21277	SAMEA104457981	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237956/WTCHG_447699_216191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237956/WTCHG_447699_216191_2.fastq.gz
ERR2237957	PRJEB21277	SAMEA104457982	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237957/WTCHG_447699_217108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237957/WTCHG_447699_217108_2.fastq.gz
ERR2237958	PRJEB21277	SAMEA104457983	32644	unidentified	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237958/WTCHG_447699_217189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237958/WTCHG_447699_217189_2.fastq.gz
ERR2237959	PRJEB21277	SAMEA104457984	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237959/WTCHG_447699_218120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237959/WTCHG_447699_218120_2.fastq.gz
ERR2237960	PRJEB21277	SAMEA104457985	546	Citrobacter freundii	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237960/WTCHG_447699_218177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237960/WTCHG_447699_218177_2.fastq.gz
ERR2237961	PRJEB21277	SAMEA104457986	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237961/WTCHG_447699_219132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237961/WTCHG_447699_219132_2.fastq.gz
ERR2237962	PRJEB21277	SAMEA104457987	562	Escherichia coli	ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237962/WTCHG_447699_219165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR223/ERR2237962/WTCHG_447699_219165_2.fastq.gz
