run_accession	study_accession	sample_accession	tax_id	scientific_name	submitted_ftp
ERR1008680	PRJEB6891	SAMEA3357007	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008680/16703_5#54.cram
ERR1008681	PRJEB6891	SAMEA3357009	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008681/16703_5#55.cram
ERR1008682	PRJEB6891	SAMEA3357012	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008682/16703_5#56.cram
ERR1008683	PRJEB6891	SAMEA3357014	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008683/16703_5#57.cram
ERR1008684	PRJEB6891	SAMEA3357016	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008684/16703_5#58.cram
ERR1008685	PRJEB6891	SAMEA3357018	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008685/16703_5#59.cram
ERR1008686	PRJEB6891	SAMEA3357020	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008686/16703_5#60.cram
ERR1008687	PRJEB6891	SAMEA3357022	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008687/16703_5#61.cram
ERR1008688	PRJEB6891	SAMEA3357024	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008688/16703_5#62.cram
ERR1008689	PRJEB6891	SAMEA3357027	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008689/16703_5#63.cram
ERR1008690	PRJEB6891	SAMEA3357029	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008690/16703_5#64.cram
ERR1008691	PRJEB6891	SAMEA3357031	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008691/16703_5#65.cram
ERR1008692	PRJEB6891	SAMEA3357033	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008692/16703_5#66.cram
ERR1008693	PRJEB6891	SAMEA3357035	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008693/16703_5#67.cram
ERR1008694	PRJEB6891	SAMEA3357037	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008694/16703_5#68.cram
ERR1008695	PRJEB6891	SAMEA3357038	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008695/16703_5#69.cram
ERR1008696	PRJEB6891	SAMEA3357042	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008696/16703_5#71.cram
ERR1008697	PRJEB6891	SAMEA3357044	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008697/16703_5#72.cram
ERR1008698	PRJEB6891	SAMEA3357046	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008698/16703_5#73.cram
ERR1008699	PRJEB6891	SAMEA3357048	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008699/16703_5#74.cram
ERR1008700	PRJEB6891	SAMEA3357050	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008700/16703_5#75.cram
ERR1008701	PRJEB6891	SAMEA3357052	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008701/16703_5#76.cram
ERR1008702	PRJEB6891	SAMEA3357054	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008702/16703_5#77.cram
ERR1008703	PRJEB6891	SAMEA3357055	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008703/16703_5#78.cram
ERR1008704	PRJEB6891	SAMEA3357058	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008704/16703_5#79.cram
ERR1008705	PRJEB6891	SAMEA3357060	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008705/16703_5#80.cram
ERR1008706	PRJEB6891	SAMEA3357062	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008706/16703_5#81.cram
ERR1008707	PRJEB6891	SAMEA3357064	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008707/16703_5#82.cram
ERR1008708	PRJEB6891	SAMEA3357066	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008708/16703_5#83.cram
ERR1008709	PRJEB6891	SAMEA3357067	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008709/16703_5#84.cram
ERR1008710	PRJEB6891	SAMEA3357069	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008710/16703_5#85.cram
ERR1008711	PRJEB6891	SAMEA3357071	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008711/16703_5#86.cram
ERR1008712	PRJEB6891	SAMEA3357219	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008712/16703_7#1.cram
ERR1008713	PRJEB6891	SAMEA3357221	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008713/16703_7#2.cram
ERR1008714	PRJEB6891	SAMEA3357223	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008714/16703_7#3.cram
ERR1008715	PRJEB6891	SAMEA3357225	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008715/16703_7#4.cram
ERR1008716	PRJEB6891	SAMEA3357227	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008716/16703_7#5.cram
ERR1008717	PRJEB6891	SAMEA3357229	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008717/16703_7#6.cram
ERR1008718	PRJEB6891	SAMEA3357230	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008718/16703_7#7.cram
ERR1008719	PRJEB6891	SAMEA3357234	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008719/16703_7#9.cram
ERR1008720	PRJEB6891	SAMEA3357236	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008720/16703_7#10.cram
ERR1008721	PRJEB6891	SAMEA3357238	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008721/16703_7#11.cram
ERR1008722	PRJEB6891	SAMEA3357240	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008722/16703_7#12.cram
ERR1008723	PRJEB6891	SAMEA3357242	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008723/16703_7#13.cram
ERR1008724	PRJEB6891	SAMEA3357244	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008724/16703_7#14.cram
ERR1008725	PRJEB6891	SAMEA3357246	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008725/16703_7#15.cram
ERR1008726	PRJEB6891	SAMEA3357249	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008726/16703_7#16.cram
ERR1008727	PRJEB6891	SAMEA3357251	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008727/16703_7#17.cram
ERR1008728	PRJEB6891	SAMEA3357253	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008728/16703_7#18.cram
ERR1008729	PRJEB6891	SAMEA3357257	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008729/16703_7#19.cram
ERR1008730	PRJEB6891	SAMEA3357259	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008730/16703_7#20.cram
ERR1008731	PRJEB6891	SAMEA3357261	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008731/16703_7#21.cram
ERR1008732	PRJEB6891	SAMEA3357263	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008732/16703_7#22.cram
ERR1008733	PRJEB6891	SAMEA3357264	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008733/16703_7#23.cram
ERR1008734	PRJEB6891	SAMEA3357267	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008734/16703_7#24.cram
ERR1008735	PRJEB6891	SAMEA3357268	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008735/16703_7#25.cram
ERR1008736	PRJEB6891	SAMEA3357270	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008736/16703_7#26.cram
ERR1008737	PRJEB6891	SAMEA3357272	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008737/16703_7#27.cram
ERR1008738	PRJEB6891	SAMEA3357273	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008738/16703_7#28.cram
ERR1008739	PRJEB6891	SAMEA3357277	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008739/16703_7#30.cram
ERR1008740	PRJEB6891	SAMEA3357278	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008740/16703_7#31.cram
ERR1008741	PRJEB6891	SAMEA3357280	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008741/16703_7#32.cram
ERR1008742	PRJEB6891	SAMEA3357282	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008742/16703_7#33.cram
ERR1008743	PRJEB6891	SAMEA3357283	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008743/16703_7#34.cram
ERR1008744	PRJEB6891	SAMEA3357285	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008744/16703_7#35.cram
ERR1008745	PRJEB6891	SAMEA3357287	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008745/16703_7#36.cram
ERR1008746	PRJEB6891	SAMEA3357290	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008746/16703_7#37.cram
ERR1008747	PRJEB6891	SAMEA3357292	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008747/16703_7#38.cram
ERR1008748	PRJEB6891	SAMEA3357294	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008748/16703_7#39.cram
ERR1008749	PRJEB6891	SAMEA3357296	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008749/16703_7#40.cram
ERR1008750	PRJEB6891	SAMEA3357298	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008750/16703_7#41.cram
ERR1008751	PRJEB6891	SAMEA3357300	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008751/16703_7#42.cram
ERR1008752	PRJEB6891	SAMEA3357302	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008752/16703_7#43.cram
ERR1008753	PRJEB6891	SAMEA3357151	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008753/16703_7#44.cram
ERR1008754	PRJEB6891	SAMEA3357153	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008754/16703_7#45.cram
ERR1008755	PRJEB6891	SAMEA3357155	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008755/16703_7#46.cram
ERR1008756	PRJEB6891	SAMEA3357157	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008756/16703_7#47.cram
ERR1008757	PRJEB6891	SAMEA3357159	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008757/16703_7#48.cram
ERR1008758	PRJEB6891	SAMEA3357161	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008758/16703_7#49.cram
ERR1008759	PRJEB6891	SAMEA3357163	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008759/16703_7#50.cram
ERR1008760	PRJEB6891	SAMEA3357165	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008760/16703_7#51.cram
ERR1008761	PRJEB6891	SAMEA3357167	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008761/16703_7#52.cram
ERR1008762	PRJEB6891	SAMEA3357169	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008762/16703_7#53.cram
ERR1008763	PRJEB6891	SAMEA3357171	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008763/16703_7#54.cram
ERR1008764	PRJEB6891	SAMEA3357173	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008764/16703_7#55.cram
ERR1008765	PRJEB6891	SAMEA3357175	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008765/16703_7#56.cram
ERR1008766	PRJEB6891	SAMEA3357177	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008766/16703_7#57.cram
ERR1008767	PRJEB6891	SAMEA3357179	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008767/16703_7#58.cram
ERR1008768	PRJEB6891	SAMEA3357181	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008768/16703_7#59.cram
ERR1008769	PRJEB6891	SAMEA3357183	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008769/16703_7#60.cram
ERR1008770	PRJEB6891	SAMEA3357184	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008770/16703_7#61.cram
ERR1008771	PRJEB6891	SAMEA3357186	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008771/16703_7#62.cram
ERR1008772	PRJEB6891	SAMEA3357187	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008772/16703_7#63.cram
ERR1008773	PRJEB6891	SAMEA3357189	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008773/16703_7#64.cram
ERR1008774	PRJEB6891	SAMEA3357191	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008774/16703_7#65.cram
ERR1008775	PRJEB6891	SAMEA3357193	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008775/16703_7#66.cram
ERR1008776	PRJEB6891	SAMEA3357196	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008776/16703_7#67.cram
ERR1008777	PRJEB6891	SAMEA3357199	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008777/16703_7#68.cram
ERR1008778	PRJEB6891	SAMEA3357201	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008778/16703_7#69.cram
ERR1008779	PRJEB6891	SAMEA3357203	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008779/16703_7#70.cram
ERR1008780	PRJEB6891	SAMEA3357206	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008780/16703_7#71.cram
ERR1008781	PRJEB6891	SAMEA3357208	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008781/16703_7#72.cram
ERR1008782	PRJEB6891	SAMEA3357210	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008782/16703_7#73.cram
ERR1008783	PRJEB6891	SAMEA3357212	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008783/16703_7#74.cram
ERR1008784	PRJEB6891	SAMEA3357214	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008784/16703_7#75.cram
ERR1008785	PRJEB6891	SAMEA3357216	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008785/16703_7#76.cram
ERR1008786	PRJEB6891	SAMEA3357218	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008786/16703_7#77.cram
ERR1008787	PRJEB6891	SAMEA3357220	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008787/16703_7#78.cram
ERR1008788	PRJEB6891	SAMEA3357222	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008788/16703_7#79.cram
ERR1008789	PRJEB6891	SAMEA3357224	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008789/16703_7#80.cram
ERR1008790	PRJEB6891	SAMEA3357226	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008790/16703_7#81.cram
ERR1008791	PRJEB6891	SAMEA3357233	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008791/16703_7#83.cram
ERR1008792	PRJEB6891	SAMEA3357235	573	Klebsiella pneumoniae	ftp.sra.ebi.ac.uk/vol1/run/ERR100/ERR1008792/16703_7#84.cram
