ID,run_accession
SAMN09405357,SRR7300347
SAMN09405356,SRR7300342
SAMN09636156,SRR7504417
SAMN09519747,SRR7456688
SAMN10345894,SRR8133453
SAMN05379619,SRR3883464
SRR8833284,SRR8833284
SRR8833283,SRR8833283
SRR8833297,SRR8833297
ERR855357,ERR855357
SRR8833292,SRR8833292
SRR8833294,SRR8833294
SRR8833282,SRR8833282
SRR8833288,SRR8833288
SRR8833289,SRR8833289
ERR855085,ERR855085
SRR8833290,SRR8833290
SRR8833291,SRR8833291
SRR8992476,SRR8992476
SRR8992477,SRR8992477
SAMN28235834,SRR19200992
SAMN28235835,SRR19200991
SAMN28235836,SRR19200980
SAMN16887351,SRR13338369
SAMN16887352,SRR13338368
SAMN28235837,SRR19200970
SAMN28235838,SRR19200969
SAMN16887353,SRR13338357
SAMN28235839,SRR19200968
SAMN28235840,SRR19200967
SAMN28235841,SRR19200966
SAMN28235842,SRR19200965
SAMN28235843,SRR19200964
SAMN28235844,SRR19200990
SAMN28235845,SRR19200989
SAMN28235846,SRR19200988
SAMN28235847,SRR19200987
SAMN28235848,SRR19200986
SAMN28235849,SRR19200985
SAMN28235850,SRR19200984
SAMN28235851,SRR19200983
SAMN28235852,SRR19200982
SAMN28235853,SRR19200981
SAMN28235854,SRR19200979
SAMN28235855,SRR19200978
SAMN28235856,SRR19200977
SAMN28235857,SRR19200976
SAMN28235858,SRR19200975
SAMN28235859,SRR19200974
SAMN28235860,SRR19200973
SAMN28235861,SRR19200972
SAMN28235862,SRR19200971
SAMN16887354,SRR13338348
SAMN16887355,SRR13338347
SAMN16887356,SRR13338346
SAMN16887357,SRR13338345
SAMN16887358,SRR13338344
SAMN16887359,SRR13338343
SAMN16887360,SRR13338342
SAMN16887361,SRR13338367
SAMN16887362,SRR13338366
SAMN16887363,SRR13338365
SAMN16887364,SRR13338364
SAMN16887365,SRR13338363
SAMN16887366,SRR13338362
SAMN16887367,SRR13338361
SAMN16887368,SRR13338360
SAMN16887369,SRR13338359
SAMN16887370,SRR13338358
SAMN16887371,SRR13338356
SAMN16887372,SRR13338355
SAMN16887373,SRR13338354
SAMN16887374,SRR13338353
SAMN16887375,SRR13338352
SAMN16887376,SRR13338351
SAMN16887377,SRR13338350
SAMN16887378,SRR13338349
SAMN13029148,SRR11550176
SAMN13029149,SRR11550175
SAMN13029150,SRR11550164
SAMN13029151,SRR11550153
SAMN13029152,SRR11550152
SAMN13029153,SRR11550151
SAMN13029154,SRR11550150
SAMN13029155,SRR11550149
SAMN13029156,SRR11550148
SAMN13029157,SRR11550147
SAMN13029158,SRR11550174
SAMN13029159,SRR11550173
SAMN13029160,SRR11550172
SAMN13029161,SRR11550171
SAMN13029162,SRR11550170
SAMN13029163,SRR11550169
SAMN13029164,SRR11550168
SAMN13029165,SRR11550167
SAMN13029166,SRR11550166
SAMN13029167,SRR11550165
SAMN13029168,SRR11550163
SAMN13029169,SRR11550162
SAMN13029170,SRR11550161
SAMN13029171,SRR11550160
SAMN13029172,SRR11550159
SAMN13029173,SRR11550158
SAMN13029174,SRR11550157
SAMN13029175,SRR11550156
SAMN13029176,SRR11550155
SAMN13029177,SRR11550154
SAMN11570381,SRR13269545
SAMN11570381,SRR9007776
SAMN13294115,SRR10461147
SAMN13294127,SRR10461159
SAMN13294127,SRR13168008
SAMN18754592,SRR14252433
SAMN18754593,SRR14252432
SAMN18754594,SRR14252431
SAMN18754595,SRR14252430
SAMN10139552,SRR7909141
SAMN19970475,SRR15813598
SAMN28842366,SRR19524230
SAMN28842367,SRR19524229
SAMN28842368,SRR19524228
SAMN28842369,SRR19524227
SAMN28842370,SRR19524226
SAMN28842371,SRR19524225
SAMN28842372,SRR19524224
SAMN28842373,SRR19524223
SAMN28842374,SRR19524222
