Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,Host,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,pubmed_id-0,pubmed_id-1,ReleaseDate,Sample Name,SRA Study,collected_by,Genotype,host_description,Isolate,STRAIN,NOTE,type-material,MEM
SRR5386379,WGS,187,374673194,PRJNA376414,SAMN06437226,Pathogen.cl,307864424,HOUSTON METHODIST HOSPITAL,2012-03-05,public,"sra,fastq",s3,s3.us-east-1,SRX2681404,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN218,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN218,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:218,KPN218,NA,NA,NA,R
SRR5386381,WGS,187,373724342,PRJNA376414,SAMN06437224,Pathogen.cl,307667007,HOUSTON METHODIST HOSPITAL,2012-02-26,public,"fastq,sra",s3,s3.us-east-1,SRX2681406,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN216,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN216,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:216,KPN216,NA,NA,NA,S
SRR5386383,WGS,186,489205236,PRJNA376414,SAMN06437222,Pathogen.cl,401351691,HOUSTON METHODIST HOSPITAL,2012-03-03,public,"sra,fastq",s3,s3.us-east-1,SRX2681408,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN213,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN213,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:213,KPN213,NA,NA,NA,R
SRR5386385,WGS,188,417931721,PRJNA376414,SAMN06437220,Pathogen.cl,342421104,HOUSTON METHODIST HOSPITAL,2012-03-01,public,"sra,fastq",s3,s3.us-east-1,SRX2681410,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN211,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN211,SRP102664,Houston Methodist Hospital,ST15; Capsule locus KL24,HMH:KPN:211,KPN211,NA,NA,NA,S
SRR5386388,WGS,188,397973011,PRJNA376414,SAMN06437217,Pathogen.cl,326946220,HOUSTON METHODIST HOSPITAL,2012-02-27,public,"fastq,sra",s3,s3.us-east-1,SRX2681413,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN208,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN208,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:208,KPN208,NA,NA,NA,S
SRR5386390,WGS,187,412888610,PRJNA376414,SAMN06437215,Pathogen.cl,338839266,HOUSTON METHODIST HOSPITAL,2012-02-26,public,"fastq,sra",s3,s3.us-east-1,SRX2681415,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN206,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN206,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:206,KPN206,NA,NA,NA,S
SRR5386394,WGS,187,397521524,PRJNA376414,SAMN06437211,Pathogen.cl,326248276,HOUSTON METHODIST HOSPITAL,2012-02-24,public,"fastq,sra",s3,s3.us-east-1,SRX2681419,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN201,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN201,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:201,KPN201,NA,NA,NA,S
SRR5386396,WGS,187,432265253,PRJNA376414,SAMN06437209,Pathogen.cl,354789384,HOUSTON METHODIST HOSPITAL,2012-02-15,public,"fastq,sra",s3,s3.us-east-1,SRX2681421,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN199,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN199,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:199,KPN199,NA,NA,NA,S
SRR5386399,WGS,185,287572647,PRJNA376414,SAMN06437206,Pathogen.cl,239425478,HOUSTON METHODIST HOSPITAL,2012-02-21,public,"sra,fastq",s3,s3.us-east-1,SRX2681424,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN196,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN196,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:196,KPN196,NA,NA,NA,R
SRR5386402,WGS,186,330564986,PRJNA376414,SAMN06437203,Pathogen.cl,275300462,HOUSTON METHODIST HOSPITAL,2012-02-15,public,"fastq,sra",s3,s3.us-east-1,SRX2681427,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,blood,29.710689 N 95.400586 W,KPN192,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN192,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:192,KPN192,NA,NA,NA,R
SRR5386403,WGS,186,269066685,PRJNA376414,SAMN06437202,Pathogen.cl,223827827,HOUSTON METHODIST HOSPITAL,2012-02-21,public,"fastq,sra",s3,s3.us-east-1,SRX2681428,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN191,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN191,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:191,KPN191,NA,NA,NA,R
SRR5386404,WGS,186,344197358,PRJNA376414,SAMN06437201,Pathogen.cl,285877177,HOUSTON METHODIST HOSPITAL,2012-02-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681429,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN190,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN190,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:190,KPN190,NA,NA,NA,S
SRR5386405,WGS,186,300555222,PRJNA376414,SAMN06437200,Pathogen.cl,250206897,HOUSTON METHODIST HOSPITAL,2012-02-11,public,"sra,fastq",s3,s3.us-east-1,SRX2681430,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,TISSUE,29.710689 N 95.400586 W,KPN189,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN189,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:189,KPN189,NA,NA,NA,S
SRR5386408,WGS,186,349985483,PRJNA376414,SAMN06437197,Pathogen.cl,290882990,HOUSTON METHODIST HOSPITAL,2012-02-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681433,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN186,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN186,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:186,KPN186,NA,NA,NA,S
SRR5386409,WGS,186,289435021,PRJNA376414,SAMN06437196,Pathogen.cl,240815864,HOUSTON METHODIST HOSPITAL,2012-02-12,public,"sra,fastq",s3,s3.us-east-1,SRX2681434,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,blood,29.710689 N 95.400586 W,KPN185,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN185,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:185,KPN185,NA,NA,NA,R
SRR5386410,WGS,187,397454965,PRJNA376414,SAMN06437195,Pathogen.cl,327018580,HOUSTON METHODIST HOSPITAL,2012-02-12,public,"sra,fastq",s3,s3.us-east-1,SRX2681435,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,DRAIN,29.710689 N 95.400586 W,KPN184,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN184,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:184,KPN184,NA,NA,NA,S
SRR5386411,WGS,187,379432225,PRJNA376414,SAMN06437194,Pathogen.cl,312243569,HOUSTON METHODIST HOSPITAL,2012-02-12,public,"sra,fastq",s3,s3.us-east-1,SRX2681436,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN183,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN183,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:183,KPN183,NA,NA,NA,S
SRR5386413,WGS,186,484705528,PRJNA376414,SAMN06437192,Pathogen.cl,398616436,HOUSTON METHODIST HOSPITAL,2012-01-16,public,"fastq,sra",s3,s3.us-east-1,SRX2681438,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN181,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN181,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:181,KPN181,NA,NA,NA,S
SRR5386414,WGS,187,377309935,PRJNA376414,SAMN06437191,Pathogen.cl,311324100,HOUSTON METHODIST HOSPITAL,2012-02-02,public,"fastq,sra",s3,s3.us-east-1,SRX2681439,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN180,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN180,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:180,KPN180,NA,NA,NA,S
SRR5386415,WGS,186,396228203,PRJNA376414,SAMN06437190,Pathogen.cl,325685660,HOUSTON METHODIST HOSPITAL,2012-02-03,public,"sra,fastq",s3,s3.us-east-1,SRX2681440,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN179,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN179,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:179,KPN179,NA,NA,NA,S
SRR5386420,WGS,186,425074115,PRJNA376414,SAMN06437185,Pathogen.cl,350008868,HOUSTON METHODIST HOSPITAL,2012-01-27,public,"sra,fastq",s3,s3.us-east-1,SRX2681445,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN172,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN172,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:172,KPN172,NA,NA,NA,S
SRR5386421,WGS,186,465416540,PRJNA376414,SAMN06437184,Pathogen.cl,382852747,HOUSTON METHODIST HOSPITAL,2012-01-25,public,"fastq,sra",s3,s3.us-east-1,SRX2681446,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,blood,29.710689 N 95.400586 W,KPN169,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN169,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:169,KPN169,NA,NA,NA,R
SRR5386422,WGS,186,347255331,PRJNA376414,SAMN06437183,Pathogen.cl,286559284,HOUSTON METHODIST HOSPITAL,2012-01-28,public,"sra,fastq",s3,s3.us-east-1,SRX2681447,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN167,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN167,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:167,KPN167,NA,NA,NA,S
SRR5386424,WGS,187,449668311,PRJNA376414,SAMN06437181,Pathogen.cl,370125631,HOUSTON METHODIST HOSPITAL,2012-01-20,public,"sra,fastq",s3,s3.us-east-1,SRX2681449,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,SITE,29.710689 N 95.400586 W,KPN164,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN164,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:164,KPN164,NA,NA,NA,S
SRR5386426,WGS,187,378769113,PRJNA376414,SAMN06437179,Pathogen.cl,312079758,HOUSTON METHODIST HOSPITAL,2012-01-19,public,"fastq,sra",s3,s3.us-east-1,SRX2681451,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN162,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN162,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:162,KPN162,NA,NA,NA,S
SRR5386427,WGS,187,290523301,PRJNA376414,SAMN06437178,Pathogen.cl,240407259,HOUSTON METHODIST HOSPITAL,2012-01-17,public,"sra,fastq",s3,s3.us-east-1,SRX2681452,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,blood,29.710689 N 95.400586 W,KPN161,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN161,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:161,KPN161,NA,NA,NA,S
SRR5386428,WGS,187,355638882,PRJNA376414,SAMN06437177,Pathogen.cl,292529934,HOUSTON METHODIST HOSPITAL,2012-01-21,public,"fastq,sra",s3,s3.us-east-1,SRX2681453,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN160,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN160,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:160,KPN160,NA,NA,NA,S
SRR5386429,WGS,186,437809752,PRJNA376414,SAMN06437176,Pathogen.cl,359748115,HOUSTON METHODIST HOSPITAL,2012-01-19,public,"fastq,sra",s3,s3.us-east-1,SRX2681454,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,wound,29.710689 N 95.400586 W,KPN159,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN159,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:159,KPN159,NA,NA,NA,R
SRR5386431,WGS,186,405627627,PRJNA376414,SAMN06437174,Pathogen.cl,333118299,HOUSTON METHODIST HOSPITAL,2012-01-08,public,"sra,fastq",s3,s3.us-east-1,SRX2681456,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN155,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN155,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:155,KPN155,NA,NA,NA,S
SRR5386432,WGS,187,381680109,PRJNA376414,SAMN06437173,Pathogen.cl,313935936,HOUSTON METHODIST HOSPITAL,2012-01-08,public,"sra,fastq",s3,s3.us-east-1,SRX2681457,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN154,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN154,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:154,KPN154,NA,NA,NA,S
SRR5386435,WGS,186,441611346,PRJNA376414,SAMN06437170,Pathogen.cl,363215125,HOUSTON METHODIST HOSPITAL,2011-12-18,public,"fastq,sra",s3,s3.us-east-1,SRX2681460,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN147,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN147,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:147,KPN147,NA,NA,NA,S
SRR5386437,WGS,186,465442884,PRJNA376414,SAMN06437168,Pathogen.cl,383023037,HOUSTON METHODIST HOSPITAL,2011-12-19,public,"sra,fastq",s3,s3.us-east-1,SRX2681462,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN145,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN145,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:145,KPN145,NA,NA,NA,R
SRR5386438,WGS,187,365335581,PRJNA376414,SAMN06437167,Pathogen.cl,301434513,HOUSTON METHODIST HOSPITAL,2011-12-22,public,"fastq,sra",s3,s3.us-east-1,SRX2681463,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN144,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN144,SRP102664,Houston Methodist Hospital,ST13; Capsule locus KL3,HMH:KPN:144,KPN144,NA,NA,NA,S
SRR5386440,WGS,186,394083279,PRJNA376414,SAMN06437165,Pathogen.cl,324718359,HOUSTON METHODIST HOSPITAL,2011-12-12,public,"fastq,sra",s3,s3.us-east-1,SRX2681465,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN142,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN142,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:142,KPN142,NA,NA,NA,S
SRR5386441,WGS,186,488631164,PRJNA376414,SAMN06437164,Pathogen.cl,402144438,HOUSTON METHODIST HOSPITAL,2011-12-22,public,"sra,fastq",s3,s3.us-east-1,SRX2681466,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN141,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN141,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:141,KPN141,NA,NA,NA,R
SRR5386443,WGS,188,403748798,PRJNA376414,SAMN06437162,Pathogen.cl,331520273,HOUSTON METHODIST HOSPITAL,2011-12-28,public,"fastq,sra",s3,s3.us-east-1,SRX2681468,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN139,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN139,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:139,KPN139,NA,NA,NA,S
SRR5386445,WGS,250,2993667311,PRJNA376414,SAMN06437160,Pathogen.cl,1764330532,HOUSTON METHODIST HOSPITAL,2011-12-16,public,"sra,fastq",s3,s3.us-east-1,SRX2681470,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,blood,29.710689 N 95.400586 W,KPN137,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN137,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:137,KPN137,NA,NA,NA,S
SRR5386446,WGS,182,464557794,PRJNA376414,SAMN06437159,Pathogen.cl,386732984,HOUSTON METHODIST HOSPITAL,2011-12-11,public,"fastq,sra",s3,s3.us-east-1,SRX2681471,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN136,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN136,SRP102664,Houston Methodist Hospital,STNF*; Capsule locus KL106,HMH:KPN:136,KPN136,NA,NA,NA,R
SRR5386448,WGS,186,357793301,PRJNA376414,SAMN06437157,Pathogen.cl,294845223,HOUSTON METHODIST HOSPITAL,2011-12-23,public,"sra,fastq",s3,s3.us-east-1,SRX2681473,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN134,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN134,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:134,KPN134,NA,NA,NA,S
SRR5386449,WGS,185,416379058,PRJNA376414,SAMN06437156,Pathogen.cl,344064414,HOUSTON METHODIST HOSPITAL,2011-12-19,public,"fastq,sra",s3,s3.us-east-1,SRX2681474,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN133,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN133,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:133,KPN133,NA,NA,NA,S
SRR5386451,WGS,186,316049749,PRJNA376414,SAMN06437154,Pathogen.cl,261378689,HOUSTON METHODIST HOSPITAL,2011-12-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681476,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN131,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN131,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL107,HMH:KPN:131,KPN131,NA,NA,NA,S
SRR5386452,WGS,186,374896627,PRJNA376414,SAMN06437153,Pathogen.cl,309512210,HOUSTON METHODIST HOSPITAL,2011-12-14,public,"fastq,sra",s3,s3.us-east-1,SRX2681477,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,ULCER,29.710689 N 95.400586 W,KPN130,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN130,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:130,KPN130,NA,NA,NA,R
SRR5386453,WGS,187,359463083,PRJNA376414,SAMN06437152,Pathogen.cl,296919258,HOUSTON METHODIST HOSPITAL,2011-12-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681478,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN129,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN129,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:129,KPN129,NA,NA,NA,S
SRR5386454,WGS,186,421178812,PRJNA376414,SAMN06437151,Pathogen.cl,348254589,HOUSTON METHODIST HOSPITAL,2011-12-15,public,"fastq,sra",s3,s3.us-east-1,SRX2681479,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN128,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN128,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:128,KPN128,NA,NA,NA,S
SRR5386456,WGS,187,313768649,PRJNA376414,SAMN06437149,Pathogen.cl,259202602,HOUSTON METHODIST HOSPITAL,2011-12-12,public,"fastq,sra",s3,s3.us-east-1,SRX2681481,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN126,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN126,SRP102664,Houston Methodist Hospital,ST307; Capsule locus KL102,HMH:KPN:126,KPN126,NA,NA,NA,S
SRR5386457,WGS,187,271579940,PRJNA376414,SAMN06437148,Pathogen.cl,224441904,HOUSTON METHODIST HOSPITAL,2011-12-13,public,"fastq,sra",s3,s3.us-east-1,SRX2681482,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,respiratory,29.710689 N 95.400586 W,KPN125,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN125,SRP102664,Houston Methodist Hospital,ST258; Capsule locus KL106,HMH:KPN:125,KPN125,NA,NA,NA,R
SRR5386458,WGS,185,444356090,PRJNA376414,SAMN06437147,Pathogen.cl,365795518,HOUSTON METHODIST HOSPITAL,2011-12-07,public,"fastq,sra",s3,s3.us-east-1,SRX2681483,USA,North America,USA: Houston,Klebsiella Infections,Homo sapiens,NextSeq 500,urine,29.710689 N 95.400586 W,KPN124,PAIRED,RANDOM,GENOMIC,Klebsiella pneumoniae,ILLUMINA,28512093,28776045,2017-05-16T00:00:00Z,KPN124,SRP102664,Houston Methodist Hospital,ST16; Capsule locus KL51,HMH:KPN:124,KPN124,NA,NA,NA,S
